unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
q1,2023-06-30,8526.838,7182.6255,6801.5596,6086.744,9871.051,10252.116,10966.932,8939.465,8974.202,5968.718,6734.6084,7188.985,10610.73,11111.716,11939.064,9000.99,9240.09,10551.871,10625.524,4728.575,6405.915,7182.144,13786.979,14512.196,16766.75,10621.658,10473.171,13275.453,13277.926,-9171.857,-3039.9658,92.53906,26288.348,30118.602,35948.953,13558.044,18184.316,9585.45,9599.523,6198.0737,7217.924,7738.868,11433.484,11943.1875,12798.117,9640.847,9356.734,8846.294,8728.594,6383.9175,6819.946,7111.819,10644.556,11156.137,13733.066,10330.3
q1,2023-09-30,16595.385,15251.172,14870.106,14155.291,17939.598,18320.662,19035.479,17088.527,16992.012,11016.904,12457.996,13604.122,20703.297,21634.281,23579.309,17150.504,10715.062,20194.547,20145.201,10428.133,13118.856,14768.056,25440.27,27011.555,30329.146,20082.305,12038.413,11405.724,11517.142,-14049.0625,-6188.038,-1999.4688,24445.42,28189.838,33378.17,12013.098,18125.387,17934.928,17958.19,11668.606,13492.672,14506.636,21313.89,22323.371,24328.764,17896.504,10636.399,16848.691,16444.582,12126.014,12879.61,13180.994,20641.41,22289.945,23806.736,6995.05
q10,2020-12-31,68256.0,30610.104,19938.014,-81.049286,105901.9,116573.984,136593.05,73491.21,73650.31,28689.666,41496.992,48788.746,98553.23,104347.19,118294.125,74227.734,78407.25,63250.305,62950.14,12164.859,27398.863,34769.164,92727.44,100636.75,117606.2,64120.066,80882.61,71650.67,72435.484,20698.215,35485.53,42004.18,101731.0,107970.77,124830.81,72265.234,80892.02,61193.188,61263.79,7097.59,21616.477,30846.096,90682.445,99197.64,113364.305,61127.61,80994.74,75537.9,75147.734,24923.738,40738.086,47280.93,98732.34,108987.2,119962.016,326568.18
q10,2021-03-31,15467.0,-22178.896,-32850.984,-52870.05,53112.9,63784.984,83804.05,76618.35,75934.9,22965.559,36566.125,45390.848,108138.766,116546.5,132297.3,76772.55,82788.05,73443.266,73057.21,15775.984,32159.166,42586.883,105037.84,115279.03,129918.14,73850.76,83284.14,69107.805,68891.66,-10609.809,14602.5625,26702.527,111322.61,126049.33,145645.98,69607.28,92953.98,52407.902,51617.11,6437.043,19185.738,26276.555,79244.56,86926.83,98803.47,53536.273,78690.734,68931.805,67769.16,28709.885,39692.805,47609.758,90271.01,100167.28,108200.11,269902.06
q10,2021-06-30,71250.0,33604.1,22932.014,2912.9507,108895.9,119567.984,139587.05,59926.824,59478.316,18326.781,27086.479,33923.89,84937.47,91963.875,106223.61,59653.727,78240.36,73762.63,72968.734,10696.008,29741.402,41021.96,108814.89,119746.484,133107.03,72068.555,84542.266,72359.84,71882.3,11420.816,29275.11,38545.742,105808.33,113749.1,129217.19,72711.086,83734.23,70855.36,70305.82,17863.16,31936.484,41104.336,100180.86,112142.914,130462.45,70958.98,83324.64,79658.22,77444.586,33302.75,43417.203,52877.633,106454.36,117836.36,135276.52,343546.41
q10,2021-09-30,79287.0,41641.1,30969.014,10949.951,116932.9,127604.984,147624.05,78583.82,79390.07,26717.945,43444.734,49750.156,105765.56,112750.44,127739.625,78187.18,79356.1,73222.78,73613.055,3505.7617,26938.47,37177.48,108871.95,117862.516,130759.47,73493.266,87492.28,83004.86,83435.875,3002.0625,27348.969,39897.33,123103.875,134872.88,156815.8,82843.39,89681.28,77209.14,76684.41,18681.176,36390.492,44123.348,110979.016,119674.77,138888.0,78645.14,83833.86,82387.79,79388.0,43790.05,48379.9,55666.617,108288.26,121126.08,152161.06,511731.1
q10,2021-12-31,68256.0,30610.104,19938.014,-81.049286,105901.9,116573.984,136593.05,74609.3,74210.21,24335.848,41000.836,46405.543,101986.25,109033.94,124108.86,74912.195,78699.94,73394.29,73642.34,1046.7812,20715.71,30764.518,113499.66,124609.83,148465.42,72659.97,90309.78,77546.91,77894.59,8748.852,25170.7,36544.535,119591.016,130050.42,153500.12,75910.195,91538.72,66525.086,66498.92,9600.848,24013.27,34233.582,99809.78,110409.44,126552.22,65561.086,84765.41,80546.53,79300.16,32038.238,43943.555,50264.676,114071.03,121607.84,136027.08,348666.69
q10,2022-03-31,15467.0,-22178.896,-32850.984,-52870.05,53112.9,63784.984,83804.05,79043.21,79883.04,27136.156,40024.188,49295.594,109276.2,116890.32,133593.8,77241.54,81766.77,84002.7,86408.45,-600.66016,22810.059,35112.688,130461.91,145906.48,164509.94,83062.36,95803.84,71533.7,71417.52,-6144.3047,12626.477,25628.012,117987.11,130606.39,148898.9,70825.016,93953.33,55755.844,56991.934,3849.1406,20634.71,29035.85,82300.93,90002.83,100682.8,56371.164,79969.27,82064.67,79312.94,21124.324,46365.664,57719.45,111627.86,121631.66,140449.69,289378.83
q10,2022-06-30,71250.0,33604.1,22932.014,2912.9507,108895.9,119567.984,139587.05,62730.492,62154.906,20148.207,29971.531,36344.24,89660.76,95973.5,107345.25,62139.594,78203.61,83947.305,85024.1,-531.0703,25675.047,37781.797,130735.234,143729.33,163949.67,83329.56,95653.67,79472.27,80018.03,14056.059,31214.426,40178.58,117844.55,128353.83,145201.78,79401.29,88323.79,75954.95,76215.266,14361.973,31095.357,40381.332,111818.47,120110.234,133709.33,75200.92,85394.22,87363.26,85744.07,32005.162,47213.453,56875.56,111515.09,129601.56,173181.48,361884.6
q10,2022-09-30,79287.0,41641.1,30969.014,10949.951,116932.9,127604.984,147624.05,80007.82,79770.71,32982.68,46524.54,54798.03,106506.15,112583.45,129311.984,80244.28,78561.81,85084.8,86281.72,-6734.6914,17258.195,33545.938,133704.61,145638.64,173943.14,84077.164,98968.21,82609.22,83444.7,8326.074,28134.654,38865.785,124199.86,140366.61,164630.05,82943.734,92229.164,84926.86,84708.06,20622.66,38131.92,48619.316,121225.55,131428.58,152182.31,85865.484,87202.51,88540.01,88818.35,39314.72,53048.664,60341.992,118172.31,134030.53,143593.97,540909.5
q10,2022-12-31,68256.0,30610.104,19938.014,-81.049286,105901.9,116573.984,136593.05,75732.38,76012.84,20881.621,40480.156,47772.11,103820.67,113941.664,128367.83,75504.02,79763.25,81264.43,81325.83,-19112.035,7984.754,24490.66,140515.1,154165.81,184289.8,82541.12,102268.586,82818.01,83160.65,439.9375,25770.293,38373.305,127975.83,139587.11,159239.7,81066.14,93248.81,67677.0,67676.05,8192.254,23689.414,34233.688,101152.16,110418.44,129010.984,69406.35,85726.11,82961.97,85617.05,45111.71,52043.457,56076.035,108912.734,120018.02,128222.8,386096.5
q10,2023-03-31,15467.0,-22178.896,-32850.984,-52870.05,53112.9,63784.984,83804.05,80365.89,80968.27,22358.86,41885.312,50963.742,110369.625,116838.56,130225.2,79976.09,82301.375,94551.516,96144.08,-20000.637,10996.773,27656.467,159099.28,175848.53,217652.92,95545.52,110988.664,77373.69,78341.28,-11676.254,12136.285,26480.746,129092.45,142093.27,169856.0,78553.87,99748.47,57718.535,57188.695,-1457.043,17392.215,26749.348,89140.69,100118.03,117911.484,58386.746,82578.38,81082.63,76998.8,39197.97,49122.953,56035.605,108780.61,117540.75,138911.2,304618.082
q10,2023-06-30,71250.0,33604.1,22932.014,2912.9507,108895.9,119567.984,139587.05,64168.848,63934.133,10894.164,26222.602,34380.395,92999.39,103242.11,119359.05,64394.52,81269.74,98866.78,97726.34,-18893.941,8492.895,31296.889,174421.16,191448.81,226980.11,95943.06,114359.44,79890.66,81173.94,-20814.566,11258.305,25425.781,131519.3,149575.14,171519.08,81495.06,99998.45,80355.56,79743.58,9374.789,31955.012,43491.562,118811.61,129526.09,150884.84,79844.83,88855.42,89229.08,84246.67,32817.22,53642.07,59500.484,120463.08,138286.5,154436.5,417078.1932
q10,2023-09-30,79287.0,41641.1,30969.014,10949.951,116932.9,127604.984,147624.05,79591.14,80085.1,27666.775,42844.88,51953.215,107088.97,114890.58,127723.125,80667.3,80081.93,98896.39,95512.66,-40900.465,4251.461,24497.004,181015.08,205117.3,250715.33,97888.96,118936.83,86386.805,85551.83,-19925.113,15943.789,30662.928,147830.84,162429.78,191064.08,86756.75,104517.78,89903.03,88964.48,17997.168,34112.71,47365.117,133430.92,144981.0,168320.94,91609.945,91523.69,91858.95,89626.96,39664.945,46064.016,58457.535,128097.05,155704.89,175535.0,199405.116
q100,2020-12-31,25827.0,19602.725,17838.229,14528.328,32051.275,33815.77,37125.67,26968.574,27003.727,20194.893,22529.969,23451.613,30351.05,31257.508,32844.36,26788.555,20196.842,27447.977,27462.68,18488.234,20679.197,22113.973,32424.178,34263.047,36448.406,27516.297,21596.98,26856.244,26661.156,10881.152,16648.441,18583.666,34959.53,37020.25,43049.52,26869.766,23927.186,27160.344,26935.383,20209.143,22113.492,23105.38,31248.18,32611.895,35210.33,27111.482,20806.785,26794.627,26267.312,17784.73,19570.125,21055.45,33178.773,34732.633,35336.78,219281.0
q100,2021-03-31,35688.0,29463.725,27699.229,24389.328,41912.277,43676.77,46986.67,29590.184,29598.822,23125.438,24924.156,25997.697,33257.617,34240.133,35955.434,29507.871,20624.412,31555.586,31611.828,18972.58,22693.973,24794.76,38568.0,40706.07,44234.664,31637.115,23165.852,28385.17,28306.145,14299.272,18089.848,20113.7,36949.336,39316.11,43869.777,28427.504,24429.828,33337.38,33233.45,24750.82,27141.441,28475.156,38061.355,39323.71,42194.695,33334.625,21410.873,32651.59,32826.527,21419.26,23026.686,25047.188,40335.324,41361.227,46206.344,263012.0
q100,2021-06-30,27521.0,21296.725,19532.229,16222.328,33745.277,35509.77,38819.67,27669.564,27658.674,20766.785,22338.13,23638.96,31509.934,32687.006,35740.617,27607.91,20790.414,28820.64,28647.215,19642.867,22019.04,23496.598,34442.85,36151.137,39039.82,28767.715,21725.38,26547.688,26344.45,10074.734,14983.359,17404.312,35234.35,38478.164,43407.434,25858.488,24688.652,27704.418,27843.996,18982.29,21933.168,23074.031,32069.596,33525.742,35534.945,27737.967,21174.965,28983.787,28775.67,18723.34,22381.172,23401.285,35495.773,37196.203,40526.36,263708.0
q100,2021-09-30,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,20199.535,20185.768,14114.855,15873.223,16919.148,23623.361,24563.725,26107.518,20293.764,20333.602,22067.709,22105.262,14090.558,16259.935,17589.99,26378.01,27802.664,30256.938,22189.896,21223.04,20965.0,20966.379,9894.275,12432.95,14115.36,27485.182,29134.148,32338.857,20957.72,22968.766,20174.838,20207.42,12816.515,15334.1455,16281.034,24226.494,25262.441,27368.572,20124.639,20515.621,25848.15,25978.66,13182.501,17164.838,19989.18,33043.96,33570.414,39711.312,305695.0
q100,2021-12-31,25827.0,19602.725,17838.229,14528.328,32051.275,33815.77,37125.67,26653.266,26744.572,18155.924,20471.441,21672.844,31325.36,32996.645,36304.42,26602.18,21368.5,29662.242,29833.285,16242.482,19458.875,21576.053,37708.78,39315.945,43865.688,30064.832,23581.297,26145.91,26006.979,10317.488,14714.234,17259.615,35152.32,37896.348,42595.367,26062.645,24745.686,27992.652,28046.973,17367.396,20690.195,22285.527,33335.156,35008.97,38108.156,28033.305,21953.475,30085.791,30127.52,17683.48,20623.123,23762.26,38107.188,39857.664,42061.184,260754.0
q100,2022-03-31,35688.0,29463.725,27699.229,24389.328,41912.277,43676.77,46986.67,29129.492,29011.873,19271.375,22350.164,23683.08,34630.523,36365.53,38647.758,29012.719,21884.723,34097.625,33972.508,15317.204,21364.41,24048.85,43653.023,46836.746,51661.883,33819.812,25356.545,27593.303,27341.15,10709.3125,15277.058,17691.072,37385.97,39911.418,44873.586,27565.227,25091.174,34471.22,34443.71,23725.99,26944.82,28992.383,40081.438,41938.29,45358.637,34500.656,22266.717,34886.07,34357.633,19029.742,25635.51,26987.695,42074.605,45419.973,52431.0,293599.0
q100,2022-06-30,27521.0,21296.725,19532.229,16222.328,33745.277,35509.77,38819.67,26941.424,27020.012,17327.434,20170.443,21806.14,32032.662,33414.66,36646.688,26954.918,21637.37,31204.508,31229.0,13895.448,19199.525,22237.738,40801.957,43447.89,48199.297,31055.691,24977.98,25541.482,25387.125,8931.061,14356.55,16425.441,34279.32,36989.867,42630.72,25504.676,24428.871,28743.574,28810.473,19578.02,21872.576,23244.557,34138.82,35475.28,37863.152,28684.068,21791.488,31767.152,31901.352,19542.086,21340.232,23776.393,39660.54,43294.65,45490.79,274916.0
q100,2022-09-30,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,18388.613,18239.7,10971.496,13181.527,14397.335,22522.455,24041.21,26081.887,18511.959,20823.084,23914.04,24051.469,9543.38,14252.627,16395.918,31762.855,33647.914,37042.18,23878.213,23454.314,20766.348,20594.207,5955.3584,10425.877,12915.975,29237.6,31344.793,36119.547,20819.646,24002.488,20877.064,20926.336,12718.608,15740.358,16858.893,24810.488,26131.89,27895.484,20901.799,20698.068,28706.217,28817.324,18578.373,19874.295,21557.518,36119.383,38914.977,43451.273,313820.0
q100,2022-12-31,25827.0,19602.725,17838.229,14528.328,32051.275,33815.77,37125.67,24974.291,25099.207,15293.064,18306.49,19734.293,30476.469,31864.436,33523.234,24990.863,21631.254,32001.129,32023.164,8544.68,15927.424,19577.219,44821.145,47676.47,54581.477,32654.977,27300.219,25516.828,25275.664,7055.41,12893.454,15939.339,34855.312,38111.246,44217.49,25739.115,25447.662,29048.54,28989.832,18132.666,21512.092,23023.309,35056.023,36818.797,39570.727,29226.584,22228.004,34110.164,34307.414,19077.883,24113.258,25235.29,42544.63,44351.555,48286.46,264012.0
q100,2023-03-31,35688.0,29463.725,27699.229,24389.328,41912.277,43676.77,46986.67,28284.006,28186.457,19292.396,21522.74,22853.492,33589.62,35606.72,38087.83,28200.023,22098.969,37453.105,37176.7,9849.786,18203.223,22178.053,52219.305,57745.617,66890.45,37803.016,29440.324,27607.543,27338.027,8139.4824,13326.703,16684.445,38451.484,41486.234,45006.5,27441.688,26028.838,35794.367,35881.695,23242.66,26850.16,29024.176,42382.227,44540.66,48205.64,35808.246,23006.268,37429.98,36863.016,16995.41,23503.498,25468.316,49339.28,52751.17,62425.406,300244.0
q100,2023-06-30,27521.0,21296.725,19532.229,16222.328,33745.277,35509.77,38819.67,25793.71,25860.695,14793.415,17528.111,19588.867,32130.31,33874.473,37432.695,25680.26,22363.023,34215.57,34259.08,9375.885,16911.367,20635.023,48031.977,51463.242,56835.367,34275.875,28701.605,25139.352,25358.094,5931.0625,11230.213,14253.454,35756.062,38418.99,42027.586,24856.656,25320.754,30139.55,29982.555,19045.234,22110.002,23971.523,36423.883,38295.906,41332.15,30038.85,22289.438,33978.062,34208.797,13869.834,22634.36,23729.918,43165.39,45064.29,54684.266,276400.0
q100,2023-09-30,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,17127.299,17128.057,9505.892,11839.597,12871.795,21528.445,22382.082,24699.158,17143.889,20930.783,26341.188,26470.766,5991.9453,10950.46,13964.243,37818.83,41412.098,49204.562,26033.855,27017.455,20079.543,20228.62,3004.6602,8875.384,10805.628,28804.492,31292.166,36682.945,20284.764,24609.053,21440.928,21361.66,14299.9,15792.9,17024.605,26015.113,27330.96,29446.84,21483.549,21032.764,30712.055,29606.633,15789.887,19892.129,21951.857,41712.797,42991.43,45409.22,318369.0
q101,2020-12-31,585382.0,456095.84,419445.03,350694.16,714668.1,751319.0,820069.8,623124.25,624617.2,468714.53,505082.7,528359.3,714246.75,739914.75,801621.4,622386.1,458685.28,614506.56,613587.25,484615.1,518799.84,540474.8,685121.5,710588.4,750045.9,610691.4,446103.72,643910.1,650534.0,403098.38,461272.38,498893.94,783832.4,815374.1,884323.0,641617.1,498811.44,650289.6,648888.75,428678.4,484842.8,523589.47,780154.9,812717.6,899364.5,654411.4,488728.34,617134.6,621092.25,444984.53,508563.44,520357.38,710306.25,744774.25,814673.25,58812.0
q101,2021-03-31,803839.0,674552.9,637902.0,569151.2,933125.1,969776.0,1038526.8,762313.5,765046.75,552524.6,618659.25,643814.75,871735.56,902539.6,965127.75,758371.9,475577.06,794233.75,795638.0,555283.2,634440.4,675516.44,920340.75,955066.1,1007483.5,789568.6,484320.5,755851.06,755497.44,410302.25,506707.8,565562.75,945915.0,994650.5,1108532.0,756632.7,539660.8,850731.94,853631.8,537059.44,624130.56,683982.2,1009205.25,1058229.9,1143699.5,852348.5,519059.47,778416.8,757592.75,566078.8,598320.94,620309.94,951674.75,993384.9,1053090.5,63616.0
q101,2021-06-30,652494.0,523207.84,486557.03,417806.16,781780.1,818431.0,887181.8,680083.9,679561.2,499319.28,544719.25,575921.25,787357.7,823193.0,881753.9,677266.56,472347.8,696776.9,694230.25,526112.75,569618.4,599592.44,797535.5,823658.5,881875.4,698181.25,464395.66,663007.9,665917.6,327045.75,427180.06,478814.5,828123.25,887618.94,1006357.25,663681.7,528660.25,691393.9,690241.5,417140.28,500782.12,536983.75,840513.6,885379.3,957085.4,696778.6,511802.9,688519.0,685794.25,520954.5,563762.7,599343.9,795296.75,844764.1,865073.2,63246.0
q101,2021-09-30,561234.0,431947.84,395297.03,326546.16,690520.1,727171.0,795921.8,578977.9,579976.94,406353.16,463439.62,484795.62,670753.5,698542.44,739438.5,577262.2,463824.3,576302.9,577214.8,439067.94,476410.66,498646.9,651352.25,677836.8,731010.75,578351.94,450329.12,554505.25,555324.6,254878.9,351117.8,390960.88,718865.2,760889.0,851120.94,561929.9,511166.53,554515.4,555700.5,291695.4,374843.3,412629.0,694806.4,734354.5,804415.3,556620.1,504056.88,605876.7,602478.94,469988.2,495400.8,519770.8,690059.6,700865.25,837485.4,88251.0
q101,2021-12-31,585382.0,456095.84,419445.03,350694.16,714668.1,751319.0,820069.8,621776.9,625013.6,424775.34,474028.34,503665.0,726389.8,762273.1,811058.6,623202.5,476479.12,648911.06,650959.25,432109.2,502571.38,540684.8,756373.5,787657.94,849081.94,656052.25,472791.75,635288.75,632542.9,266651.3,353496.66,420965.8,844991.6,899624.6,999174.75,641107.75,552739.1,693489.3,693065.25,345741.56,451093.7,501719.03,878143.8,925775.75,1012406.4,699111.4,536634.0,648491.25,647254.25,499834.75,534716.75,551263.2,741828.1,771597.56,853247.2,74078.0
q101,2022-03-31,803839.0,674552.9,637902.0,569151.2,933125.1,969776.0,1038526.8,729663.6,729948.5,456632.56,554128.94,588372.1,868176.6,920345.25,983548.25,732533.4,499360.84,840843.5,839253.25,531420.4,622388.2,675278.2,1009403.9,1064476.0,1157519.8,847113.06,522799.2,778854.3,783450.4,340845.7,452739.72,519962.06,1024151.0,1101440.2,1216333.1,787951.25,590097.25,905537.3,909771.0,490776.7,627509.6,682986.1,1118248.0,1179737.4,1268937.5,905883.0,561079.6,787841.4,781464.9,508109.84,568964.8,594676.9,965499.4,1040356.25,1082928.4,70931.0
