SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
1,0.6853796368443563,0,0.06777899780141716,0,0.24416615207318149,0,0.3988688627497621,0,0.39637732176272866,0,0.21614710838295248,1,0.5659836489425648,0,0.026991632603176607,0,0.11708959309650901,0,0.28507406687041725,0,0.27851608519720383,0,0.12351772984990983,0,0.42774357833272103,0,0.0073426458602977585,0,0.05886630664754677,0,0.18639224018201928,0,0.1465133467966664,0,0.09128525367461815
0,0.322139553625603,0,0.0504969403724872,0,0.26699289006177773,0,0.23607088872648663,0,0.21478716819597765,0,0.17645703126843526,0,0.21817782267518215,0,0.016737117772779975,0,0.12672430095275689,0,0.1403092644206665,0,0.12911223069277433,0,0.0896187091416265,0,0.12994701762601824,0,0.003538914785944147,0,0.042699605513240146,0,0.07893201530996685,0,0.08592504351478647,0,0.0739809046346559
0,0.3581154613725559,0,0.49357302282445314,0,0.30249388707931646,0,0.2854980078235062,0,0.3288908297443133,0,0.04351247976910122,0,0.03728399426770934,0,0.00035262332013907827,0,1.586490186999967e-07,0,5.190997631743244e-10,0,5.565614635827387e-11,0,0.0,0,0.0021683025474957818,0,4.012596255265066e-09,0,0.0,0,0.0,0,0.0,0,0.0
0,0.3839770053986272,0,0.4403393604871164,0,0.26069187003540106,0,0.2624974790996413,0,0.33285356235400543,0,0.06698527681477029,0,0.04320344408597221,0,0.002811425397522882,0,1.9968982023499393e-10,0,5.684529624794266e-09,0,8.182092892106141e-09,0,0.0,0,0.0026835709154334753,0,4.3391434001449625e-06,0,0.0,0,0.0,0,0.0,0,0.0
0,0.3831270576105298,0,0.37642311570973774,0,0.3730303048138648,0,0.2818420620321409,0,0.3194172433372182,0,0.0536794096015365,0,0.04299965465665412,0,0.0036840987987947216,0,1.6950856496222855e-08,0,1.4559630867605478e-07,0,1.3255603392714477e-08,0,0.0,0,0.0026652096676779147,0,1.0915016627199847e-06,0,0.0,0,0.0,0,0.0,0,0.0
0,0.3290554924364919,0,0.2754260644952775,0,0.3367391804577601,0,0.2704950992941697,0,0.28721033201429114,0,0.08324762734553981,0,0.03129208171499909,0,0.003257117848922242,0,1.767983486011815e-05,0,1.0371897007921405e-08,0,4.224322336376929e-09,0,0.0,0,0.0016860977718118342,0,2.34392803721839e-06,0,9.140355139436451e-12,0,0.0,0,0.0,0,0.0
0,0.31865608770070064,0,0.2756520413296992,0,0.4413828332029128,0,0.2572650817476957,0,0.2799496372204592,0,0.042576485943573994,0,0.02930738690885515,0,0.002866759564342014,0,1.7965596781577275e-05,0,2.6999956714846007e-09,0,3.3059576187710604e-09,0,0.0,0,0.0015355084922444862,0,6.036048945778916e-06,0,3.8746783559417963e-14,0,0.0,0,0.0,0,0.0
0,0.34367451932601445,0,0.2764942649749442,1,0.6068949206027601,0,0.28110758709632666,0,0.3028012074097597,0,0.023135810450034766,0,0.03422242625017613,0,0.005873598798870616,0,0.000563922729229005,0,2.0198594652409696e-07,0,4.317718071966681e-09,0,0.0,0,0.0019168328689118663,0,2.1636608817265923e-05,0,6.000590024868302e-10,0,1.1102230246251565e-16,0,0.0,0,0.0
0,0.32363866365532945,0,0.27069686662320336,1,0.514628014534826,0,0.255726091252905,0,0.25415488192801106,0,0.07225474405031795,0,0.03024812548531841,0,0.0031798182897142535,0,0.0016446460027176313,0,4.5759680455947915e-07,0,1.3532110987313217e-09,0,0.0,0,0.001606306321935036,0,7.076944190775869e-06,0,2.480155166795228e-07,0,2.220446049250313e-15,0,0.0,0,0.0
0,0.35915502245842323,1,0.5286421829242274,1,0.5045386902137279,0,0.25323362373209557,0,0.21776499417341155,0,0.09974091379280425,0,0.0375109954990025,0,0.0030085958919827682,0,0.001869849117327571,0,3.5038418022548257e-06,0,6.519517592451507e-09,0,0.0,0,0.0021873590846303026,0,9.365679488615442e-07,0,1.0371223269078911e-07,0,4.107825191113079e-15,0,0.0,0,0.0
0,0.3571806565634802,0,0.4725821841774992,0,0.44155982456944676,0,0.26392426316094564,0,0.20665059635593375,0,0.13809038515887262,0,0.03708067727792297,0,0.0018273598594455986,0,0.016356321900841353,0,1.4101244396602652e-06,0,1.3570522483519198e-10,0,0.0,0,0.0021512761345461318,0,6.987862293250657e-07,0,0.0002426204815296762,0,1.7763568394002505e-15,0,0.0,0,0.0
0,0.294150446433198,0,0.4582930818436517,0,0.36407994588739534,0,0.20674060398971106,0,0.20275833982034408,0,0.0801797847865462,0,0.02494465741727503,0,0.001174367402155485,0,0.0007155275600627675,0,7.403256518934143e-08,0,1.0206904210718903e-09,0,0.0,0,0.0012212388193169055,0,3.152791205884853e-08,0,7.836419901874336e-08,0,4.440892098500626e-16,0,0.0,0,0.0
0,0.3862107226978633,0,0.4474186806795639,0,0.4116216099208906,0,0.2745156344406581,0,0.321032238788468,0,0.1189706105010766,0,0.04374206909506362,0,0.0018279687217871432,0,0.04447845141801532,0,4.914369710062871e-07,0,2.6170858591356705e-08,0,0.0,0,0.0027323143229128766,0,8.240042859153363e-08,0,0.0015501746302590824,0,0.0,0,0.0,0,0.0
0,0.4984015420625433,1,0.5033798974151944,1,0.61909885846379,0,0.4464392480260587,0,0.38194721453276137,0,0.17642565217401596,0,0.07727845796963606,0,0.002169724292098274,0,0.020429821237480272,0,5.793769594086839e-07,0,1.4613563981136224e-07,0,0.0,0,0.006331926750507644,0,6.993274148658912e-08,0,4.9789029128444184e-05,0,1.1102230246251565e-16,0,0.0,0,0.0
1,0.9999999944854145,1,0.9999999897922399,1,0.9999913953683919,1,0.9999818203309103,1,0.9999999999999988,1,0.9999999999883377,1,0.9999999903118867,1,0.9999999788053703,1,0.9999833255609681,1,0.9999771357081575,1,0.9999999999999631,1,0.9999999999997317,1,0.9999999821162597,1,0.9999999730590079,1,0.9999896102777259,1,0.9999873338104112,1,0.9999999999999551,1,0.9999999999999901
1,0.9999988226181565,1,0.9999988278127632,1,0.9999867666495516,1,0.9999978978364003,1,0.999999999998925,1,0.9999999996590337,1,0.999998115287016,1,0.9999965390378199,1,0.9999873555603167,1,0.9999977196727801,1,0.999999999990511,1,0.9999999994432897,1,0.9999968608825294,1,0.9999969419427645,1,0.9999605433436005,1,0.9999962556937003,1,0.9999999999824436,1,0.9999999999791196
1,0.9999580468676079,1,0.9995084879234513,1,0.9998851134560048,1,0.9999635456149866,1,0.9999999999971374,1,0.9999999999175238,1,0.9999375613721977,1,0.9995831507093292,1,0.9998787362897272,1,0.9999509824005851,1,0.9999999999810644,1,0.9999999996785336,1,0.9999040463401517,1,0.99887670783365,1,0.9999447079812228,1,0.999978992078319,1,0.9999999999629658,1,0.9999999999009936
1,0.9999904674263449,1,0.99925668127022,1,0.9998159674030371,1,0.9999667578112538,1,0.9999999998920193,1,0.9999999999166992,1,0.9999853574773288,1,0.9986630646073201,1,0.9996745894572453,1,0.9999640338891919,1,0.9999999999161346,1,0.9999999999673741,1,0.9999766989243004,1,0.999055983126582,1,0.9993938595651176,1,0.9997990740916988,1,0.9999999987873299,1,0.9999999999991351
1,0.9999967856225513,1,0.9996997695084312,1,0.9996709113614196,1,0.9999784986853862,1,0.9999987616778618,1,0.9999999999984944,1,0.9999949533119181,1,0.9997218633765446,1,0.9996112920179897,1,0.9999625147283118,1,0.9999975562009903,1,0.9999999999999722,1,0.9999917725262236,1,0.9998591456756039,1,0.9991755280168328,1,0.9999732901433269,1,0.9999977062644851,1,1.0
1,0.9999999636267813,1,0.9993572310299509,1,0.9993035047990118,1,0.9998161403588082,1,0.9999939925209693,1,0.9999999999978632,1,0.9999999380481175,1,0.9990954631032717,1,0.9990247303512376,1,0.999702312642806,1,0.9999952178471309,1,0.999999999994356,1,0.9999998894905272,1,0.9971407523127407,1,0.9989242118980555,1,0.9996194383100193,1,0.9999938128897629,1,0.9999999999999998
1,0.9999999892315762,1,0.9964130311628757,1,0.9966027757378931,1,0.9975511134740952,1,0.9998069647031693,1,0.9999999961991516,1,0.9999999812851224,1,0.9950291438611324,1,0.9938611193742324,1,0.9978836058818538,1,0.999501216527168,1,0.9999999171910925,1,0.9999999658634962,1,0.9937569812863576,1,0.9946253979389027,1,0.9959671773006027,1,0.9997592978379998,1,0.9999999842809312
1,0.9999814212838152,1,0.9997496826120631,1,0.9990041069164146,1,0.9927582823701256,1,0.9959804169753835,1,0.9999999995620557,1,0.9999718575167691,1,0.9995711486411434,1,0.9987609661538264,1,0.9906814083713724,1,0.9969456750937816,1,0.9999999981291702,1,0.999955901090635,1,0.9994427535789506,1,0.9990479456284135,1,0.9918854382426334,1,0.996582637059009,1,0.9999999997722473
1,0.9999999997589303,1,0.9997162161390987,1,0.9997337973571565,1,0.9801661171172643,1,0.991655818430818,1,0.9999999976680332,1,0.9999999995556031,1,0.9995984406310174,1,0.9997204734472958,1,0.9774135330367062,1,0.9899243718462505,1,0.9999999998270238,1,0.9999999991348275,1,0.9997443831667129,1,0.9997399163441075,1,0.9713848377810838,1,0.9867636539938129,1,0.9999999996171581
1,0.9999999957637803,1,0.9996780572223695,1,0.9999206078007581,1,0.9795858911894012,1,0.9899375312214921,1,0.9999990278508766,1,0.999999992526389,1,0.9996947602394848,1,0.9998814458278081,1,0.9812212048429859,1,0.990239453676581,1,0.9999966782627019,1,0.9999999861398402,1,0.9995323961748452,1,0.9997383021025058,1,0.9805333840234407,1,0.988159294797507,1,0.9999994289565954
1,1.0,1,0.9998774852617655,1,0.9999799712860563,1,0.9936173452782401,1,0.9965942450902683,1,0.999983545730794,1,1.0,1,0.9998839696840744,1,0.9999584197715466,1,0.9918826906924996,1,0.9954816849970831,1,0.9999576074111588,1,1.0,1,0.999762959139429,1,0.9999634748291999,1,0.9821281317892292,1,0.9924991822849891,1,0.9999993070532616
1,0.9999999999678468,1,0.9991677338869809,1,0.9999472290501198,1,0.9893193341755503,1,0.9940611613401952,1,0.9999949730674541,1,0.9999999999389739,1,0.9986380888422712,1,0.9999512748290788,1,0.9877260494018019,1,0.992462731812283,1,0.999977976155812,1,0.999999999877298,1,0.9982705262194999,1,0.9999619474853424,1,0.9878013170389905,1,0.9914817977437417,1,0.9999994978763534
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,0.9773896999157006,1,0.9927917535715657,1,0.9999987278714265,1,0.9996996453206063,1,0.9996498395495343,1,0.9993047171917534,1,0.9773697385441802,1,0.9903032411385189,1,0.9999969958854374,1,0.9997033384159196,1,0.99974598438193,1,0.999827418808432,1,0.9772639234867744,1,0.9917090383017375,1,0.9999986473927994,1,0.9997461258056752,1,0.9997733023790197,1,0.9998758069781749
1,0.9939145601424463,1,0.9999089200531472,1,0.9999995127589558,1,0.99984286961637,1,0.9987709392600052,1,0.9996597369382956,1,0.9939081610766957,1,0.9999323991908449,1,0.9999997626200018,1,0.9998279490620227,1,0.9980384383273758,1,0.999079456412644,1,0.9938742181222284,1,0.9998150373661059,1,0.9999996978787487,1,0.9999206438011946,1,0.9982254845894067,1,0.9996044725281245
1,0.9999927256912157,1,0.9999896866329256,1,0.999999997606382,1,0.9999708452109578,1,0.9991253631051589,1,0.9999961316445769,1,0.9999927133892683,1,0.999986658852596,1,0.999999996891149,1,0.9999658627471923,1,0.9992534827884456,1,0.999966906144112,1,0.9999926480304586,1,0.9999848902391911,1,0.9999999978125269,1,0.9998952997614242,1,0.999294875906209,1,0.9999982434232052
1,0.9999993976952348,1,0.9999742489043608,1,0.9999999476427464,1,0.9999969700224596,1,0.998885085509106,1,0.999942308849947,1,0.9999993965644309,1,0.9999464656322972,1,0.9999999830686513,1,0.9999977751973764,1,0.9984232917622732,1,0.9999298288862657,1,0.9999993905534523,1,0.9999894340692679,1,0.9999999881349522,1,0.9999976861880263,1,0.9986948244179803,1,0.9999730596550472
1,0.9999995139956115,1,0.9999923963069139,1,0.9999999999844222,1,0.9999521381658605,1,0.9996247872498478,1,0.9999189389197772,1,0.9999995130757475,1,0.9999876352066921,1,0.9999999999695617,1,0.999945713441366,1,0.9997029870036359,1,0.9999750794678075,1,0.9999995081858466,1,0.9999933916501945,1,0.9999999999153646,1,0.999923177814266,1,0.9997890962697374,1,0.9997550583226141
1,0.9999835652925635,1,0.9999546270770855,1,0.9999999781254395,1,0.9987106386869645,1,0.9999667283525184,1,0.9999865326576407,1,0.9999835385706538,1,0.9999529537998736,1,0.9999999866731829,1,0.998655032142774,1,0.9999667954434086,1,0.999989045910428,1,0.9999833966264465,1,0.9999257443702289,1,0.9999999910072045,1,0.9994511737297934,1,0.9999826017455393,1,0.9997993521824501
1,0.9999828882776762,1,0.9999044745332598,1,0.9999999840554539,1,0.9957984687779915,1,0.999930222892915,1,0.9995442008863569,1,0.9999828605113108,1,0.9999159139317656,1,0.9999999792316147,1,0.9948582115609369,1,0.9999398894565845,1,0.9999599789744101,1,0.9999827130204313,1,0.9999698173088233,1,0.9999999520999309,1,0.9943138290661496,1,0.9999208010324103,1,0.9999847846572507
1,0.9822057905657003,1,0.9998171515317916,1,0.9999993566982981,1,0.9913525325532947,1,0.9978374612412166,1,0.9996327010076665,1,0.9821894989919082,1,0.9998213542131775,1,0.9999992135800236,1,0.9914829054114273,1,0.996828545448774,1,0.9992790367055908,1,0.9821031267321532,1,0.9994845420765276,1,0.9999992567920841,1,0.9932488186441056,1,0.998566486769231,1,0.9998992811737575
1,0.9989205978118888,1,0.9999712938028368,1,0.9999902380895438,1,0.9883777793817718,1,0.9656324756297423,1,0.9998984369715552,1,0.9989192554386628,1,0.9999475206245314,1,0.9999928226635451,1,0.9820488853645412,1,0.9665786063470704,1,0.9999865919587525,1,0.998912129811079,1,0.9999461377497861,1,0.9999936680443139,1,0.9838232224295854,1,0.9746359565793727,1,0.9999967909056544
1,0.9969837426031857,1,0.9999443917574944,1,0.9999888803672552,1,0.9944547326355333,1,0.9052272901223407,1,0.9999280127456206,1,0.9969803254763456,1,0.999975305515166,1,0.9999894422407062,1,0.993719722978709,1,0.9147892500689584,1,0.9999190623213591,1,0.9969621941064406,1,0.9999842674524289,1,0.9999917874374955,1,0.9960754151317386,1,0.9107794751498102,1,0.9999961294966508
1,0.9942889971451763,1,0.9999892042717454,1,0.999966283079259,1,0.9999101960900069,1,0.9801134018078232,1,0.9984308523738341,1,0.994282948513242,1,0.9999907847693964,1,0.9999660889438066,1,0.999903888452043,1,0.9815376020120148,1,0.9995337284791546,1,0.994250863482424,1,0.9999978687828253,1,0.9999651096870603,1,0.9999374221690481,1,0.9813155951375313,1,0.9999530799510631
1,0.9942986958589515,1,0.9993578113689424,1,0.9999933050360572,1,0.9995775036071304,1,0.9916881771662573,1,0.9990503093612024,1,0.9942926563457719,1,0.9993126722609479,1,0.9999970226046618,1,0.9994623661956471,1,0.994286554394518,1,0.9997075690959899,1,0.994260619661418,1,0.9997689738081129,1,0.9999886589553477,1,0.9993137898232108,1,0.9953504659622249,1,0.9992100615070861
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
