unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
ID1,1983-10-31,100.92,54.861797,41.804935,17.312439,146.9782,160.03506,184.52756,104.42198,105.00364,56.685783,68.35583,75.98713,133.17043,140.06558,151.80399,105.22916,125.30425,108.19591,108.363174,83.55845,91.53773,95.92944,120.954834,124.17668,132.53336,108.31008,114.612816,104.85178,105.04011,77.88457,86.88575,90.18915,119.71607,123.66754,130.05498,104.94772,114.89058,107.40577,107.51943,82.87555,91.08462,93.92903,119.80331,123.73543,130.7161,107.0683,114.31382,105.23709,105.17503,93.70998,97.29535,99.978264,110.28281,112.1209,113.72859,127.68000030517578
ID1,1983-11-30,95.7,49.641796,36.584934,12.092437,141.7582,154.81506,179.30756,98.76434,99.03506,50.560806,60.939762,68.56859,127.302414,137.56482,151.97476,99.54878,126.63004,106.18981,106.656746,70.62694,83.3046,88.4017,123.323784,128.44379,137.71738,107.049,117.307495,105.00211,104.78786,79.685776,87.82049,91.101135,118.86375,121.760284,132.32207,104.54519,114.88995,106.08294,105.88549,83.29126,89.97003,93.6169,118.63056,122.2508,127.64816,106.413055,113.30442,104.36201,104.21737,92.83856,97.695244,99.04723,111.12341,111.91822,113.715836,124.19999694824219
ID1,1983-12-31,94.66,48.601803,35.54494,11.0524435,140.7182,153.77507,178.26756,97.96893,98.236664,44.320667,60.508297,68.75909,127.254,136.72632,153.1228,98.614716,127.26973,109.51976,109.409424,80.85613,87.947105,92.99453,126.37274,130.47142,137.91864,109.45711,116.66314,105.26789,105.61679,80.87738,88.65131,92.68504,117.76648,121.18799,128.05017,105.30489,114.12546,106.21776,106.322395,81.43883,90.206795,93.5964,118.35064,122.20414,128.95505,106.212265,113.53847,102.84306,102.79221,93.07276,94.32437,95.2576,109.20906,110.927925,115.39192,124.18000030517578
ID1,1984-01-31,97.14,51.0818,38.024937,13.532439,143.1982,156.25507,180.74756,94.77204,94.47996,36.926796,53.559258,61.16498,130.12044,139.71387,155.95848,95.30967,130.04932,114.36864,113.46667,80.99516,90.1423,96.85812,134.2674,138.79056,147.44614,114.290085,118.12653,105.33432,105.30744,78.4556,86.27163,90.22538,119.66788,123.69409,132.26167,105.62813,115.04919,106.47832,106.856064,84.83287,89.7088,93.87047,119.15138,122.1218,126.927444,106.41649,113.80204,104.29975,104.84881,93.23063,97.15916,99.27751,108.92615,110.534935,114.85241,123.83999633789062
ID1,1984-02-29,95.16,49.101803,36.04494,11.5524435,141.2182,154.27507,178.76756,97.69506,97.57774,40.99391,58.126484,67.80943,127.13008,136.72871,152.68561,96.43299,128.05852,113.10233,114.05575,70.52486,85.167114,90.24869,134.2176,140.75189,153.10912,113.01018,121.431335,103.76673,103.78594,75.262115,84.550964,89.66757,118.677666,123.73944,132.80759,104.120575,115.856995,104.793785,104.9478,83.68293,89.60855,92.248505,117.780945,121.241486,125.14882,104.901505,113.28278,104.93539,104.978905,91.97765,97.30352,98.79145,110.77351,111.70125,114.05804,131.10000610351562
ID1,1984-03-31,98.64,52.5818,39.524937,15.032439,144.6982,157.75507,182.24756,113.02172,112.916855,67.05702,82.26112,88.846115,137.06557,142.4589,154.95709,112.74632,122.01613,111.456245,111.91028,70.47084,82.7759,89.06005,134.5518,140.58107,151.27936,111.10391,121.16573,102.53493,102.70544,73.22418,80.22034,86.13543,119.68215,124.38298,132.17465,102.90374,116.43206,104.100136,104.05498,80.482765,86.940216,90.90271,116.64333,120.90525,128.07344,104.41225,113.8728,106.30365,106.64679,97.75484,99.18918,100.31729,111.597496,112.73464,117.2039,125.26000213623047
ID1,1984-04-30,98.45,52.391796,39.334934,14.842437,144.5082,157.56506,182.05756,110.46618,110.24677,69.50627,81.64031,86.75267,133.92368,140.17485,155.09146,111.23961,122.61575,106.98169,105.29845,47.37698,64.83069,74.899704,140.75372,149.92947,170.3392,107.07897,129.38129,103.58684,103.67396,74.63098,82.04355,86.46431,120.150055,123.93222,132.32008,103.6756,115.97499,103.91177,103.81849,82.74568,88.31782,91.76912,115.98213,119.03038,126.03643,103.4362,113.413666,105.921646,106.029465,95.808945,98.83389,99.52187,112.585724,113.58436,116.586105,121.0199966430664
ID1,1984-05-31,92.15,46.0918,33.03494,8.542441,138.2082,151.26506,175.75757,109.5828,109.33996,65.87271,81.15353,86.89868,132.57631,138.33557,147.17625,109.59173,122.12295,105.62281,106.05791,61.631573,75.53704,81.58421,128.81433,134.813,147.31818,106.18926,121.78885,101.185165,100.91385,72.937836,81.559525,85.26794,117.42196,120.20967,130.48549,101.26723,116.53414,103.17289,102.721375,80.725334,86.79823,90.37714,116.12127,119.4509,125.97986,103.17533,113.84277,105.27752,105.46791,96.89817,99.00275,99.76352,111.064705,113.75295,114.85898,119.55999755859375
ID1,1984-06-30,101.21,55.1518,42.094936,17.60244,147.2682,160.32506,184.81757,108.7294,108.6408,66.3562,79.50087,85.271355,133.01239,139.58316,149.24072,108.72667,122.02869,105.44141,105.344185,26.704132,48.357613,59.434895,148.28624,160.709,180.23013,104.33454,137.9447,105.197205,105.699295,77.98753,85.68342,89.36815,119.67114,124.38621,131.56198,104.85424,115.88259,106.76738,106.90813,83.15816,89.71334,93.773,119.94317,123.552795,129.48227,106.26744,113.818596,105.80202,105.53223,91.1325,97.146454,99.15196,112.11693,114.95141,116.955505,119.30999755859375
ID1,1984-07-31,111.46,65.401794,52.344936,27.85244,157.5182,170.57506,195.06757,112.13517,111.975105,73.054306,81.80691,87.86766,135.65627,140.9244,151.5039,112.40616,122.288124,118.21315,118.10219,64.88524,82.84779,90.58178,145.65138,153.9736,166.78026,116.58731,125.59177,110.37376,110.138016,85.61835,92.71184,95.9677,124.2667,128.05467,136.41335,109.87055,115.06585,108.759026,108.52086,86.70949,91.79644,95.13805,121.81694,126.19692,133.47456,108.6032,114.15158,106.98201,107.23608,91.12193,98.58556,100.64891,113.35076,115.56369,118.97836,137.35000610351562
ID10,1985-10-31,3566.0,2963.7656,2793.0405,2472.7886,4168.2344,4338.9595,4659.2114,3579.2986,3584.671,2435.0498,2770.543,2946.7444,4170.5396,4352.335,4616.035,3559.1248,3008.388,3358.1956,3360.651,2046.3889,2372.9116,2615.7908,4089.8684,4273.2324,4625.741,3366.6235,3128.1245,3736.878,3738.3652,2253.161,2618.8948,2818.5945,4562.591,4908.9424,5403.672,3726.066,3197.1423,3760.4656,3751.8586,2929.0332,3136.073,3299.9756,4234.468,4381.7085,4700.352,3776.774,2907.807,4451.3447,4431.0054,3525.5303,3718.4956,3791.296,5172.252,5367.4106,5752.4883,738.0
ID10,1985-11-30,3099.0,2496.7656,2326.0405,2005.7886,3701.2344,3871.9595,4192.2114,3461.806,3467.9917,2194.9697,2521.491,2762.0024,4163.8003,4362.1196,4776.7007,3419.2104,3121.4128,3162.1484,3148.7065,1874.1178,2309.5295,2467.085,3859.3132,4082.0752,4450.166,3183.542,3098.0215,3647.9321,3644.6392,2263.1584,2674.1235,2877.9082,4419.962,4630.497,5043.8486,3641.024,3152.1213,3715.723,3720.587,2753.96,3035.3584,3181.847,4208.834,4404.219,4678.6143,3718.2017,2948.8076,4441.558,4404.508,3303.318,3538.7366,3722.9216,5213.03,5471.216,5837.9434,762.0
ID10,1985-12-31,2729.0,2126.7656,1956.0404,1635.7886,3331.2344,3501.9595,3822.2114,3091.7017,3079.1018,1492.2775,2036.3666,2235.8362,3960.4941,4189.102,4783.655,3085.9834,3206.1052,2895.1123,2880.8416,1774.3948,2028.1636,2194.6367,3596.442,3818.204,4185.5693,2859.1985,3059.832,3568.5684,3583.649,2107.084,2448.2815,2692.206,4421.352,4673.1606,5079.549,3592.456,3218.8003,3619.3628,3615.3354,2675.1343,2952.4187,3112.068,4132.4434,4294.3223,4563.2915,3639.67,2954.8374,4253.269,4220.5796,3027.5596,3342.3237,3573.8347,4924.8047,5095.115,5391.7793,888.0
ID10,1986-01-31,2890.0,2287.7656,2117.0405,1796.7886,3492.2344,3662.9595,3983.2114,2673.4468,2654.4316,1427.9579,1720.7115,1954.2089,3405.5024,3645.2686,4117.9697,2667.8333,3121.3696,2822.7554,2826.713,1477.5035,1906.0602,2132.5325,3539.4243,3732.7454,4040.4175,2812.594,3079.1328,3607.4192,3606.3325,1850.487,2493.355,2732.927,4486.6147,4710.815,5204.3994,3561.446,3216.5366,3636.0906,3626.4888,2588.0156,2950.6387,3075.4968,4185.451,4354.6387,4647.919,3636.7988,2971.1794,4425.454,4405.688,3411.7246,3598.144,3709.0752,5128.3115,5397.0225,5808.0415,689.0
ID10,1986-02-28,3001.0,2398.7656,2228.0405,1907.7886,3603.2344,3773.9595,4094.2114,2701.8145,2717.4614,1599.1932,1851.1267,2016.6802,3370.9011,3534.7732,3819.1182,2712.7761,3061.782,2702.0217,2698.7146,1427.4763,1833.4792,2021.7289,3397.9556,3572.9478,3984.2969,2712.5945,3072.5366,3573.5864,3568.7686,2064.5518,2484.4197,2731.3982,4419.8926,4698.6353,5018.6196,3520.1597,3204.0989,3476.643,3502.4565,2177.2952,2530.8716,2761.9749,4168.321,4335.8076,4653.379,3487.183,3089.2454,4520.8564,4468.992,3681.6372,3739.8442,3859.1074,5199.378,5315.7134,5681.545,823.0
ID10,1986-03-31,3411.0,2808.7656,2638.0405,2317.7886,4013.2344,4183.9595,4504.2114,2599.446,2600.299,1227.7676,1724.5916,1924.7708,3305.7334,3505.1863,3902.6914,2603.384,3102.0952,2659.7856,2667.2905,1390.2402,1744.7488,1949.6309,3380.5293,3598.253,3984.5376,2664.2463,3106.9915,3403.7188,3393.8367,1748.6221,2223.1562,2499.5684,4318.7954,4608.2554,5202.468,3408.0347,3251.1729,3444.8496,3429.5,2108.4702,2510.6106,2686.4573,4181.4307,4384.2104,4684.5957,3431.6914,3143.9966,4677.1934,4592.3984,3742.5376,3781.64,3979.329,5385.8945,5607.6934,5948.6387,918.0
ID10,1986-04-30,3512.0,2909.7656,2739.0405,2418.7886,4114.2344,4284.9595,4605.2114,2461.4314,2487.5947,1074.9432,1477.7393,1700.222,3192.831,3422.444,3743.3335,2462.3318,3130.0535,2605.7935,2578.8433,1119.1039,1504.8025,1797.752,3446.81,3720.1438,4077.0847,2596.5088,3183.1772,3321.7776,3292.727,1261.7753,1984.0637,2228.505,4483.083,4847.328,5372.416,3375.9487,3402.25,3354.4238,3348.1401,1801.5216,2113.1929,2465.2778,4256.02,4485.009,5097.954,3343.5205,3243.1082,4618.79,4600.1416,3066.3208,3457.0913,3837.7163,5523.5947,5776.6436,6098.4155,915.0
ID10,1986-05-31,2819.0,2216.7656,2046.0404,1725.7886,3421.2344,3591.9595,3912.2114,2527.919,2547.022,1415.1334,1725.414,1911.6868,3113.3381,3282.4175,3601.5073,2509.1455,3014.1404,2617.0054,2596.6396,1393.5022,1709.4794,1906.4729,3358.9849,3575.1377,3886.2383,2612.9392,3081.5537,3288.7544,3277.037,1050.1808,1646.767,2026.6318,4550.829,4995.5483,5484.4053,3282.1611,3508.836,3237.7388,3209.3071,1319.2373,1868.3926,2080.558,4327.014,4693.762,5533.686,3230.7346,3407.4526,4549.535,4552.0415,3202.642,3525.934,3739.9521,5251.2617,5538.078,5853.492,762.0
ID10,1986-06-30,3806.0,3203.7656,3033.0405,2712.7886,4408.2344,4578.9595,4899.2114,2558.8252,2571.3433,1500.5461,1757.8805,1932.0549,3176.5552,3360.8115,3623.8438,2570.7012,3020.5251,2653.4497,2646.935,1549.8298,1829.8779,2005.9443,3327.393,3476.0706,3882.2332,2649.8936,3068.995,3182.1384,3179.7598,491.32788,1326.7507,1756.7338,4651.257,5005.541,5804.5967,3223.4011,3711.5176,3281.8486,3290.666,869.66345,1617.2162,1989.1305,4543.8877,4966.7896,5506.503,3296.3347,3516.2996,4514.224,4540.7573,3055.3823,3552.502,3697.7896,5275.2285,5417.8193,5583.8354,775.0
ID10,1986-07-31,3587.0,2984.7656,2814.0405,2493.7886,4189.2344,4359.9595,4680.2114,2455.247,2442.3608,1432.8777,1727.197,1877.9738,3077.418,3205.8472,3593.3174,2494.6882,2999.1553,2739.425,2741.9995,1539.7595,1911.2781,2102.3018,3356.9639,3506.9006,3834.5342,2742.7576,3011.3728,3315.041,3298.9507,682.47876,1429.9857,1790.5781,4843.8687,5241.668,5913.62,3284.1782,3712.6416,3465.5398,3431.9731,904.6688,1693.1349,2046.3505,4912.1006,5346.604,6115.0664,3485.021,3616.7983,4464.718,4477.501,2621.5342,3091.628,3519.8804,5464.98,5582.45,5636.0586,742.0
ID10,1986-08-31,4952.0,4349.7656,4179.0405,3858.7886,5554.2344,5724.9595,6045.2114,2478.461,2479.8743,1491.7904,1793.2892,1911.54,3018.8582,3194.0083,3543.5493,2491.7778,2977.1584,2876.191,2889.561,1743.9429,2050.3198,2256.534,3504.4644,3665.001,3921.651,2886.4014,3037.7388,3394.4658,3421.4739,733.5508,1710.9596,2121.0176,4750.9575,5113.4614,5722.531,3370.4478,3595.2058,3540.702,3551.0186,1086.7345,1889.0386,2291.6084,4830.3076,5168.619,5928.3037,3505.5903,3562.9458,4440.5938,4536.318,2701.3594,2894.212,3263.5269,5390.874,5726.8066,5910.703,362.0
ID10,1986-09-30,3951.0,3348.7656,3178.0405,2857.7886,4553.2344,4723.9595,5044.2114,2448.98,2462.088,1273.3058,1609.2382,1806.8699,3081.085,3270.6682,3585.5415,2444.032,3040.9014,3065.005,3051.8687,1851.2946,2173.6748,2344.073,3788.8403,3995.9778,4348.495,3063.5918,3082.769,2902.1406,2895.5361,910.73987,1446.2793,1770.9614,4007.8335,4280.8325,4957.671,2893.2456,3409.8389,3424.9307,3457.2886,1037.2329,1735.4038,2139.2246,4752.6226,5123.3926,5785.1846,3403.7314,3587.2173,4189.328,4288.467,2588.7876,2807.961,3195.711,5088.6543,5344.716,5514.0713,832.0
ID100,1982-06-30,14.85,13.231693,12.772925,11.9123535,16.468307,16.927074,17.787647,15.013563,15.018011,13.602962,14.021214,14.263385,15.750072,15.958305,16.350025,15.028581,15.372091,15.225711,15.22989,13.940689,14.300409,14.516465,15.942227,16.164333,16.556559,15.248976,15.3216095,14.781515,14.781119,13.098087,13.57112,13.867254,15.688268,15.944199,16.499016,14.797131,15.508384,14.902865,14.892994,13.140198,13.6796,13.934365,15.883795,16.145254,16.645329,14.843333,15.533266,14.826387,14.853661,13.845054,14.045792,14.124335,15.374537,15.493748,15.980315,7293.0
ID100,1982-07-31,15.09,13.471693,13.012925,12.152353,16.708307,17.167074,18.027647,14.857297,14.856442,13.098835,13.570153,13.910832,15.805461,16.094528,16.520634,14.867748,15.54049,15.470955,15.455976,14.229007,14.608375,14.79212,16.163301,16.35149,16.787676,15.490855,15.319194,14.830285,14.835854,12.869359,13.480792,13.833754,15.856171,16.056803,16.634665,14.823514,15.54227,14.7942915,14.795534,13.033867,13.483028,13.81604,15.772427,16.053078,16.531786,14.793335,15.5541525,14.842253,14.797933,13.855145,14.032215,14.175756,15.487635,15.558681,15.838812,6720.0
ID100,1982-08-31,14.83,13.211693,12.752925,11.892353,16.448307,16.907074,17.767647,14.666554,14.684312,12.902868,13.37559,13.674732,15.669098,15.9018345,16.455173,14.659803,15.530582,15.30342,15.317856,14.048906,14.378919,14.561689,16.038277,16.290394,16.596384,15.292255,15.330929,14.789019,14.801091,12.881067,13.420473,13.729001,15.828519,16.109585,16.76913,14.766994,15.577845,14.786947,14.794784,13.102553,13.587468,13.894792,15.683049,15.979006,16.479069,14.773725,15.494105,14.862211,14.827419,13.764563,14.088588,14.314327,15.523928,15.666985,15.86414,6637.0
ID100,1982-09-30,13.48,11.861692,11.402925,10.542353,15.098307,15.557075,16.417646,14.442048,14.484435,12.636721,13.128154,13.41652,15.433308,15.685647,16.160686,14.436873,15.547154,15.344024,15.330742,13.959028,14.33291,14.561948,16.128443,16.369513,16.806564,15.31432,15.386043,14.655948,14.648852,12.655882,13.292715,13.596123,15.751902,16.033361,16.54714,14.686098,15.601056,14.661812,14.688464,12.889745,13.472545,13.714801,15.597027,15.857408,16.324142,14.683196,15.510965,14.846641,14.803052,13.752085,14.118894,14.237331,15.430764,15.654539,16.008068,7241.0
