SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.16424610134152262,0,0.18712392698011115,0,0.06379776253543379,0,0.03192578368330734,0,6.791101686109968e-06,0,0.1113569698738961,0,0.08040453091853328,0,0.020342290070357594,0,0.019742255345319593,0,2.1029299590580308e-07,0,0.07914147599252841,0,0.03194500479009721,0,0.005509171935836776,0,0.03420808292658606,0,4.002792460156002e-06
0,0.12979251455002117,0,0.1427201048574741,0,0.06126887188985397,0,0.018674045136142348,0,2.1719070986137012e-10,0,0.08541210048852932,0,0.061418419296406124,0,0.015610330537787043,0,0.010564226816730415,0,9.658940314238862e-14,0,0.05925160800271978,0,0.02104909531765875,0,0.0034249004927524584,0,0.019808184577376986,0,7.552958258827402e-12
1,0.5731402996922119,1,0.6128540999656673,0,0.3221272651368199,1,0.777639218998379,0,0.437127463623705,0,0.4871096359938524,0,0.4071895468517839,0,0.1659452208367792,1,0.5662343747813566,0,0.30420254319186824,0,0.25952590342668036,0,0.05480015807853866,0,0.003670550450685428,0,0.18288111411113372,0,0.21938028331472548
0,0.4771337494283492,0,0.4724923452736415,0,0.46325350382427966,1,0.7223045910017867,0,0.3987116575658489,0,0.39202675749412463,0,0.3574695212471155,0,0.28406696715625734,1,0.546971782648555,0,0.310672817635411,0,0.18766567307078774,0,0.10705606644480292,0,0.015300458674032957,0,0.24663803286060926,0,0.23580987639817597
1,0.519442990311352,1,0.5567608273820341,1,0.6077246702430479,1,0.6718127462765855,0,0.4219335325589908,0,0.4333167397462009,0,0.35682639705865005,0,0.36329489236784507,1,0.5303817017052884,0,0.3430967082675248,0,0.2175698141491249,0,0.09390273508185787,0,0.011810155383176646,0,0.27199401552029157,0,0.2887713974744468
0,0.4737121757035646,1,0.6042501237841393,1,0.6063647078432961,1,0.6255232195533137,0,0.43608361061267986,0,0.38872892529925784,0,0.3665940140964712,0,0.33702942158948035,0,0.49015119569862475,0,0.37665014980278977,0,0.1853603604853774,0,0.08195486382817041,0,0.021683420530828168,0,0.24472565628913112,0,0.31872312081065834
0,0.48338601333363906,1,0.5641798771970319,1,0.5330972529789194,1,0.5697955708170377,0,0.40250470573012476,0,0.39806878696770587,0,0.38122355724639656,0,0.26846614918393596,0,0.4293478949295537,0,0.3435812039483175,0,0.19192083528170856,0,0.07716670292083883,0,0.02029132255202104,0,0.2075236997848593,0,0.29428091119416977
1,0.5259903694716479,1,0.5186366501417881,0,0.4567606891355984,1,0.5176560339286655,0,0.3887627928663525,0,0.4397916427089067,0,0.3215862856216887,0,0.2241946622506703,0,0.3696661918313545,0,0.3324845165001806,0,0.22243712938480198,0,0.050753454341768256,0,0.01019290633298664,0,0.17489845929961356,0,0.2800303733044667
0,0.21107588696386814,0,0.4607715307035899,0,0.42016693892199775,0,0.4303297043418579,0,0.31656621660174245,0,0.15400993545776165,0,0.26307185775614883,0,0.19013637584147092,0,0.29907301786717844,0,0.2602080531393738,0,0.05135275688618868,0,0.0478214351326085,0,0.00552948768272854,0,0.1335543776632111,0,0.19201373910820752
0,0.14319230588734055,0,0.40280884589827615,0,0.30805548159882157,0,0.31930738959034444,0,0.22163666972880047,0,0.0997848559449186,0,0.24611731006060455,0,0.15303002696796364,0,0.21268978218112355,0,0.18665369902403706,0,0.029028376879852047,0,0.01938609831385052,0,0.00494506720519472,0,0.08345058767147873,0,0.1460063082160512
0,0.22516286543611297,0,0.31796375230054674,0,0.24651869681974925,0,0.2359661907337831,0,0.1646663390495543,0,0.16563372632736573,0,0.16022320218144537,0,0.10704944698503038,0,0.16936598583321572,0,0.12966234576582247,0,0.05659062337224763,0,0.016331265672952178,0,0.0027379904405883115,0,0.05587151987132666,0,0.07193713463723195
0,0.1672191801439702,0,0.28125040128362544,0,0.2148197586960615,0,0.16857364565962918,0,0.1446909187502512,0,0.11862177074239888,0,0.1475539783376444,0,0.10874455260754323,0,0.10758339018532292,0,0.11396908740676448,0,0.03637504423032989,0,0.009287992548750124,0,0.003615660488082373,0,0.0421317757349815,0,0.0585443196522224
0,0.10835382866020327,0,0.21617560653786616,0,0.12606050996223972,0,0.10391435844836405,0,0.09808833713968212,0,0.07324770987208462,0,0.11067901975310379,0,0.05944175115333006,0,0.06130051349040089,0,0.06337268482039293,0,0.019484553456003306,0,0.008997574560268173,0,0.0018263062725999424,0,0.021441305284765066,0,0.033889805391470795
0,0.11612030131102724,0,0.14323711578358855,0,0.0909490629324059,0,0.05321040893921358,0,0.05259908443684569,0,0.07907821675169746,0,0.0700396013121557,0,0.06003754014713547,0,0.025464376345105122,0,0.033010661731841306,0,0.021495890519047656,0,0.005285835186431331,0,0.0007646876371549816,0,0.007939031305904565,0,0.01077361643824748
1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999999996007084,1,0.9999999999982842,1,0.9999999999851629,1,0.9999999999999084,1,1.0,0,2.2101715257960564e-06,0,9.711664054179447e-05,0,0.000739016793270042,0,0.00063879928259436,0,2.4873083514065364e-05
1,1.0,1,0.9999999999999999,1,0.9999999999999999,1,1.0,1,1.0,1,0.9999999998515843,1,0.9999999957346716,1,0.9999999863210913,1,0.9999999965969936,1,0.9999999999991284,0,4.596018548297387e-06,0,0.0020236972545024656,0,0.0020793647241986735,0,0.013082861352013309,0,0.00020871764108532087
1,1.0,1,0.9999999999999998,1,0.9999999999999998,1,0.999999999999996,1,1.0,1,0.9999999971145626,1,0.9999999553448822,1,0.9999999786797241,1,0.9999999215477369,1,0.9999999994984926,0,4.495780936419891e-07,0,0.002500707217104936,0,0.002840998955287999,0,0.022474493202191748,0,0.0021196716156117734
1,1.0,1,0.9999999999999454,1,0.9999999999999972,1,0.999999999999904,1,1.0,1,0.9999999990056463,1,0.9999998841365401,1,0.999999947991207,1,0.9999997296684725,1,0.9999999941240107,0,1.0842390687493264e-06,0,0.003942859730480808,0,0.0025858250045687203,0,0.03167008699492635,0,0.009188335183883956
1,1.0,1,0.9999999999969821,1,0.9999999999999916,1,0.999999999998268,1,0.9999999999999999,1,0.9999999952075913,1,0.9999990290317772,1,0.9999998520513816,1,0.9999992267084675,1,0.9999999901265408,0,2.8984499267359354e-07,0,0.004686449046548247,0,0.003797506463397493,0,0.03711526637244689,0,0.008780765138023616
1,1.0,1,0.9999999999963564,1,0.999999999999954,1,0.9999999999755108,1,0.9999999999999882,1,0.9999999987796817,1,0.9999985914125152,1,0.9999998353687167,1,0.9999980859057346,1,0.9999999373821662,0,9.193060278578358e-07,0,0.005256452764911268,0,0.0032147675556397637,0,0.04567814708503937,0,0.013003196270029216
1,1.0,1,0.9999999999651669,1,0.999999999999871,1,0.999999999947349,1,0.9999999999999334,1,0.9999999984524958,1,0.9999983348285094,1,0.999999741980181,1,0.9999963935526429,1,0.9999999298256218,0,7.572899877184014e-07,0,0.004963134121536483,0,0.003509280500202827,0,0.047415752191105276,0,0.010585867816323868
1,1.0,1,0.9999999997708535,1,0.9999999999999042,1,0.9999999996590263,1,0.9999999999999055,1,0.9999999926603882,1,0.9999967278540675,1,0.9999999102548464,1,0.9999920120050966,1,0.9999999073229647,0,1.9837641040965082e-07,0,0.004938450878434253,0,0.0027308394401441838,0,0.06348097668110231,0,0.009330287221613331
1,0.9999999999999998,1,0.9999999999441201,1,0.9999999999994934,1,0.9999999982441965,1,0.9999999999975433,1,0.9999999464803051,1,0.999993840226738,1,0.9999996496224515,1,0.9999848142575012,1,0.9999995978126837,0,2.95618388657104e-08,0,0.005873849363140504,0,0.0028962900269449143,0,0.07029844611836444,0,0.011841948468119035
1,1.0,1,0.9999999992021158,1,0.9999999999993993,1,0.9999999976614975,1,0.9999999999957524,1,0.9999999982456803,1,0.9999923082211123,1,0.9999996109848871,1,0.9999843235394715,1,0.9999990614972778,0,6.828545292547616e-07,0,0.005086690842754038,0,0.0030000377639084475,0,0.07730034999432878,0,0.013949013026773427
1,1.0,1,0.999999999455242,1,0.999999999997113,1,0.9999999962046706,1,0.9999999999962116,1,0.9999999903648982,1,0.9999895523285567,1,0.9999995930665613,1,0.999981308432289,1,0.9999994104196764,0,1.5492773941527815e-07,0,0.006222293036901583,0,0.0029047093017812164,0,0.07344422785358229,0,0.00952214715911226
1,1.0,1,0.9999999993682719,1,0.9999999999972121,1,0.9999999957771846,1,0.9999999999929657,1,0.999999998176799,1,0.9999871330299047,1,0.9999992704950745,1,0.9999812772288881,1,0.9999987707205643,0,6.614033677410092e-07,0,0.0069003344118998555,0,0.0028212947363178698,0,0.07368674993006818,0,0.009193960490400666
1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999999999998797,1,0.9999999999855099
1,1.0,1,1.0,1,1.0,1,0.9999999999999999,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999999999999774,1,0.9999999999999992,1,1.0,1,1.0,1,1.0,1,0.999999999609515,1,0.9999999999234631
1,1.0,1,1.0,1,1.0,1,0.9999999999995446,1,0.9999999999999999,1,1.0,1,1.0,1,1.0,1,0.9999999999943449,1,0.9999999999999413,1,0.9999999999999999,1,1.0,1,1.0,1,0.9999999973524109,1,0.9999999992514487
1,1.0,1,1.0,1,1.0,1,0.9999999999294802,1,0.9999999999999886,1,1.0,1,1.0,1,1.0,1,0.9999999997089007,1,0.9999999999990361,1,0.9999999999999993,1,1.0,1,1.0,1,0.9999999750366667,1,0.9999999987979511
1,0.9999999999999992,1,1.0,1,1.0,1,0.9999999999415824,1,0.9999999999999885,1,0.9999999999999933,1,1.0,1,1.0,1,0.9999999997255697,1,0.9999999999992885,1,0.999999999999622,1,0.9999999999999999,1,1.0,1,0.9999999855579933,1,0.9999999993545418
1,0.9999999999999999,1,1.0,1,1.0,1,0.9999999998535017,1,0.9999999999999963,1,0.9999999999999993,1,1.0,1,1.0,1,0.9999999996785094,1,0.9999999999998087,1,0.9999999999999577,1,1.0,1,1.0,1,0.9999999791265135,1,0.9999999998129876
1,0.9999999999997702,1,1.0,1,1.0,1,0.999999999829128,1,1.0,1,0.9999999999984215,1,1.0,1,1.0,1,0.9999999989794442,1,0.9999999999999991,1,0.999999999938647,1,1.0,1,1.0,1,0.9999999497213348,1,0.9999999999935818
1,0.9999999999840361,1,1.0,1,1.0,1,0.9999999999048405,1,1.0,1,0.9999999999062362,1,1.0,1,1.0,1,0.9999999996737327,1,0.9999999999999999,1,0.9999999973364287,1,1.0,1,1.0,1,0.9999999822834259,1,0.9999999999989038
1,0.9999999999979747,1,1.0,1,1.0,1,0.9999999999980899,1,1.0,1,0.9999999999871433,1,1.0,1,1.0,1,0.9999999999711707,1,1.0,1,0.999999999573221,1,1.0,1,1.0,1,0.999999997333744,1,0.9999999999999948
1,0.9999999999702842,1,1.0,1,1.0,1,0.9999999999960569,1,1.0,1,0.9999999998296097,1,0.9999999999999997,1,1.0,1,0.999999999968999,1,1.0,1,0.9999999953871899,1,0.9999999999999989,1,1.0,1,0.9999999962709727,1,0.9999999999999959
1,0.999999999694392,1,1.0,1,1.0,1,0.99999999999987,1,1.0,1,0.9999999984033582,1,0.9999999999999979,1,1.0,1,0.9999999999954623,1,1.0,1,0.999999964125403,1,0.9999999999999962,1,1.0,1,0.9999999984249961,1,1.0
1,0.9999999999632395,1,1.0,1,1.0,1,0.9999999999999957,1,1.0,1,0.9999999997909577,1,0.9999999999999997,1,1.0,1,0.9999999999998531,1,1.0,1,0.9999999944341177,1,0.9999999999999689,1,1.0,1,0.999999999742073,1,1.0
0,4.1455727739503345e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,1.1213252548714081e-14,0,0.0,0,0.0,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.661338147750939e-16,0,0.0
0,3.802513859341161e-13,0,0.0,0,0.0,0,1.6986412276764895e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.887379141862766e-15,0,7.771561172376096e-16
0,1.1102230246251565e-16,0,0.0,0,0.0,0,1.73749903353837e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.772360450213455e-15,0,7.771561172376096e-16
0,0.0,0,0.0,0,0.0,0,3.3306690738754696e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,2.220446049250313e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,0.9999985576785424,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999969728671093,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999956357847379,1,1.0,1,1.0,1,0.999999999999999,1,1.0
1,0.9999993524594446,1,1.0,1,0.9999999999999999,1,1.0,1,1.0,1,0.9999986078719597,1,1.0,1,0.9999999999999991,1,0.999999999999997,1,1.0,1,0.9999979684788719,1,0.9999999999999983,1,1.0,1,0.999999999993699,1,1.0
1,0.9999999976458968,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9999999941068428,1,1.0,1,1.0,1,0.9999999999999939,1,1.0,1,0.9999999907135769,1,0.9999999999999865,1,1.0,1,0.9999999999981366,1,0.9999999999999992
1,0.9999999999937393,1,1.0,1,1.0,1,0.9999999999999999,1,1.0,1,0.9999999999820016,1,0.9999999999999999,1,1.0,1,0.9999999999999842,1,0.9999999999999999,1,0.9999999999695863,1,0.9999999999998056,1,0.9999999999999999,1,0.9999999999977385,1,0.9999999999999872
1,0.999999999881885,1,0.9999999999999939,1,1.0,1,0.9999999999999306,1,1.0,1,0.9999999996822054,1,0.9999999999999407,1,1.0,1,0.9999999999976841,1,0.9999999999999996,1,0.9999999994806551,1,0.9999999999990803,1,0.9999999999999999,1,0.999999999956456,1,0.9999999999999845
1,0.9999999999408126,1,0.9999999999999691,1,1.0,1,0.9999999999972283,1,0.9999999999999998,1,0.9999999998381918,1,0.9999999999999669,1,1.0,1,0.9999999999782634,1,0.9999999999999849,1,0.9999999997334317,1,0.9999999999996941,1,0.9999999999999999,1,0.999999999703648,1,0.9999999999992828
1,0.9999999999718766,1,0.999999999998887,1,1.0,1,0.9999999999971857,1,0.9999999999999979,1,0.9999999999218036,1,0.9999999999998495,1,1.0,1,0.9999999999567045,1,0.9999999999999958,1,0.9999999998700716,1,0.999999999999277,1,1.0,1,0.9999999991733072,1,0.9999999999990882
1,0.9999999999851424,1,0.9999999999936038,1,1.0,1,0.999999999832459,1,0.9999999999999956,1,0.999999999958094,1,0.9999999999970329,1,1.0,1,0.999999998803079,1,0.9999999999999338,1,0.9999999999298659,1,0.9999999999977667,1,1.0,1,0.999999992957811,1,0.9999999999990097
1,0.9999999837156524,1,0.9999999999986928,1,0.9999999999999999,1,0.9999999992659077,1,0.9999999999999803,1,0.9999999612069288,1,0.9999999999923345,1,0.9999999999999998,1,0.9999999955159757,1,0.9999999999989899,1,0.9999999403810607,1,0.999999999973854,1,1.0,1,0.9999999788543729,1,0.9999999999197863
1,0.9999998361343748,1,0.9999999999833775,1,0.9999999999999732,1,0.9999999985936648,1,0.9999999999999701,1,0.9999996334395962,1,0.999999999969609,1,0.9999999999999896,1,0.9999999863634232,1,0.9999999999976746,1,0.9999994542564333,1,0.9999999999820094,1,0.9999999999999981,1,0.9999999269094257,1,0.9999999999599007
1,0.9999999578887173,1,0.9999999999658221,1,0.9999999999987678,1,0.9999999981715633,1,0.999999999999978,1,0.9999999021934335,1,0.999999999935499,1,0.9999999999999603,1,0.9999999801122983,1,0.9999999999986751,1,0.9999998515979244,1,0.9999999999879746,1,0.9999999999999987,1,0.9999999152236154,1,0.9999999998678011
1,0.9999990630660318,1,0.9999999999562972,1,0.99999999999863,1,0.9999999979962805,1,0.9999999999999818,1,0.9999980077590905,1,0.999999999851492,1,0.9999999999998619,1,0.9999999901935953,1,0.9999999999965278,1,0.9999971088330633,1,0.9999999999564754,1,0.999999999999997,1,0.9999999355852515,1,0.9999999997177741
0,2.887242427696002e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.6930070557696908e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,7.22402389130572e-07,0,0.0,0,0.0,0,0.0,0,0.0
0,7.0764530015754445e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,4.236104616306413e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.8665400107753527e-06,0,0.0,0,0.0,0,1.8891554987021664e-12,0,6.661338147750939e-16
0,4.6827621419387455e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,2.7763733602137464e-06,0,0.0,0,0.0,0,1.8096635301390052e-14,0,0.0,0,1.2051989092265458e-06,0,1.1102230246251565e-16,0,2.042810365310288e-14,0,5.452054807619788e-09,0,2.5727198149638753e-12
0,4.667836619343113e-06,0,0.0,0,0.0,0,2.2437607327674414e-13,0,0.0,0,2.7673202088740467e-06,0,0.0,0,0.0,0,8.966727360615323e-11,0,5.995204332975845e-15,0,1.201131443973047e-06,0,4.122924224247981e-12,0,8.248957072964913e-14,0,3.31820443011388e-07,0,5.94226223782357e-10
0,3.0915426650901523e-06,0,0.0,0,3.4861002973229915e-14,0,1.475711775000832e-10,0,1.1102230246251565e-16,0,1.8156147916226217e-06,0,1.9984014443252818e-15,0,1.929567616798522e-13,0,4.929988861590573e-09,0,1.2612133559741778e-13,0,7.765867195974607e-07,0,1.4109824419961114e-12,0,3.865741060593564e-11,0,5.201044110836328e-06,0,2.3373041280194684e-09
0,3.067622966757e-06,0,0.0,0,1.0053069487980792e-11,0,8.148747454583827e-09,0,8.976153154094391e-13,0,1.8012496216801566e-06,0,1.1102230246251565e-16,0,1.9696333453111947e-10,0,1.2605810251198335e-07,0,7.459632911377412e-11,0,7.702313442603526e-07,0,1.3619105843076795e-12,0,9.326518446428622e-10,0,1.7844703395053507e-05,0,7.978525651264334e-08
0,5.926252896415463e-06,0,6.994405055138486e-15,0,5.252375867570436e-09,0,9.491145258611056e-08,0,2.25262031250395e-11,0,3.5328772377551942e-06,0,9.2148511043888e-15,0,8.313486565825201e-10,0,6.780605634748582e-07,0,4.83476036983177e-10,0,1.5466681126952153e-06,0,2.149169731069378e-11,0,1.6719887696581281e-09,0,4.28658332576326e-05,0,3.158046214535304e-07
0,3.015948619400355e-06,0,1.9584334154387761e-13,0,2.421198430635485e-08,0,1.3688456930172066e-06,0,1.6887391485198577e-10,0,1.7702252115281425e-06,0,5.585532036889163e-13,0,3.2010158967921143e-09,0,5.9181193037272095e-06,0,5.849268958080245e-09,0,7.565118631536194e-07,0,3.9958081288204994e-10,0,3.579321172786365e-09,0,0.00015411547396693148,0,1.1043537183619279e-06
0,6.338673843364617e-06,0,1.6264767310758543e-13,0,3.3686022427037443e-07,0,4.0696548668783805e-06,0,2.4838764378642963e-10,0,3.784677651830215e-06,0,3.362865541589599e-13,0,3.2088318779877056e-08,0,1.5668815468994346e-05,0,1.4347755650234717e-08,0,1.660954523363678e-06,0,6.581487577150824e-10,0,4.859613378371819e-09,0,0.00024366694693744861,0,2.815230535135882e-06
0,2.649757342432224e-06,0,4.1630032754369495e-12,0,1.5452917805358624e-06,0,1.4111429286312038e-05,0,1.1406346978048987e-09,0,1.5507413059223651e-06,0,1.3840040224977201e-12,0,1.540949063905117e-07,0,2.791271982238719e-05,0,2.6676966635719168e-08,0,6.597065612679032e-07,0,2.647895236407294e-10,0,1.562241080943494e-08,0,0.0003917653471016136,0,1.8758895511394869e-06
