unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
ID0,2014-10-19,4925.0,-1098.121,-2805.592,-6008.524,10948.121,12655.592,15858.523,5133.7295,5156.865,-1086.4336,801.7754,1678.074,8455.616,9275.961,11737.229,5070.6943,6539.118,8153.7485,8066.621,3303.675,4578.3345,5412.683,11085.527,11832.744,13261.369,8075.8535,6092.288,4894.757,4859.752,-2810.6548,-482.3335,751.83716,9139.156,10468.631,12835.575,4766.8667,7199.119,4020.4775,4041.139,-2244.996,-172.00098,692.2461,7510.577,8755.148,10300.388,4042.3206,6691.026,2835.154,2466.9873,-2417.4546,90.548584,612.78955,5766.105,7347.836,8684.534,1319.0
ID0,2014-10-26,4219.0,-1804.121,-3511.592,-6714.524,10242.121,11949.592,15152.523,4799.1226,4854.655,-1276.5688,426.56567,1348.4392,8245.328,9128.209,11033.0,4779.952,6594.285,7585.872,7613.8765,2389.1934,3909.1375,4531.371,10432.646,11125.988,12464.0,7578.075,6128.0415,4781.9365,4723.98,-1367.7212,158.63281,1108.2324,8252.18,9692.785,11684.471,4618.0776,6913.9863,3610.898,3619.045,-2368.9019,-421.1704,390.13818,6879.751,7751.96,9781.978,3828.6104,6508.0815,2869.102,2539.784,-1149.8403,-84.61572,871.54834,5061.602,6539.898,8254.092,1281.0
ID1,2014-08-10,22858.0,19427.783,18455.365,16631.27,26288.217,27260.635,29084.73,22036.533,22028.918,18987.594,19867.246,20384.54,23777.457,24317.014,25210.531,22087.45,20413.549,22616.43,22592.258,19989.852,20732.574,21214.607,24096.734,24447.281,25248.305,22620.58,20225.057,22331.865,22311.584,19667.703,20524.229,20968.576,23702.447,24149.266,24759.578,22337.06,20163.088,22920.613,22923.816,20436.4,21072.488,21525.098,24363.738,24715.414,25498.102,22938.168,20212.314,22189.621,22219.637,19050.953,20086.121,20989.275,23546.395,23745.244,24519.645,22385.0
ID1,2014-08-17,22211.0,18780.783,17808.365,15984.27,25641.217,26613.635,28437.73,22077.41,22000.828,18696.615,19759.182,20278.371,23830.512,24479.58,25598.355,22136.19,20528.164,22924.334,22873.0,19651.455,20559.41,21034.4,24872.87,25390.402,26251.418,22933.277,20544.62,22287.998,22269.973,19193.914,20120.508,20575.332,23957.34,24504.578,25419.342,22175.904,20442.11,22588.803,22631.873,19422.955,20222.64,20689.605,24382.754,24854.857,25962.559,22574.846,20516.107,21711.355,21751.676,18802.123,19319.775,19858.893,23586.914,23842.762,25141.639,22695.0
ID1,2014-08-24,22495.0,19064.783,18092.365,16268.27,25925.217,26897.635,28721.73,22413.596,22465.09,18623.154,19964.32,20644.912,24284.346,24840.72,25975.684,22403.123,20620.076,23304.271,23357.28,20470.22,21280.904,21641.707,24871.686,25345.512,26398.13,23239.31,20480.486,21892.412,21875.166,18448.193,19575.885,20078.457,23658.639,24218.578,25405.918,21857.137,20534.785,22340.514,22342.861,19178.521,19958.326,20605.842,24199.055,24743.809,25884.031,22313.418,20458.912,21327.93,21343.305,18113.566,18698.305,19455.602,22939.826,23729.74,25170.793,20728.0
ID1,2014-08-31,22188.0,18757.783,17785.365,15961.27,25618.217,26590.635,28414.73,22621.916,22638.508,19234.957,20128.812,20716.44,24446.783,25059.535,26004.375,22633.482,20575.06,23210.21,23206.18,19601.977,20767.268,21423.492,25113.652,25670.613,26463.348,23229.086,20554.088,21600.6,21601.566,18207.51,19305.639,19862.732,23373.438,23900.379,24773.475,21610.27,20466.922,22134.398,22138.81,19224.7,19918.514,20438.537,23893.273,24444.793,25116.906,22181.723,20492.482,21041.027,20908.992,18058.293,18599.941,18973.404,23275.223,23829.484,25604.584,22158.0
ID1,2014-09-07,22253.0,18822.783,17850.365,16026.27,25683.217,26655.635,28479.73,22546.016,22620.475,19141.992,20164.568,20536.877,24606.324,24971.854,26093.795,22577.82,20615.434,22907.51,22929.926,19287.041,20541.135,21059.059,24694.314,25291.455,26444.297,22997.41,20527.98,21316.23,21297.846,18166.525,19041.59,19566.197,23201.605,23751.215,24413.143,21377.86,20478.293,22009.062,21999.412,18783.902,19530.562,20075.533,23825.408,24460.97,25669.146,21995.564,20540.922,20709.715,20606.611,17372.445,17730.395,18557.748,22837.732,25079.293,27062.246,20707.0
ID1,2014-09-14,22539.0,19108.783,18136.365,16312.27,25969.217,26941.635,28765.73,22188.535,22190.006,18861.275,19738.645,20341.475,23989.201,24610.541,25658.756,22224.629,20527.2,22202.664,22248.549,19130.014,19961.836,20483.809,23927.137,24373.078,25593.652,22219.473,20471.85,20768.92,20747.363,17964.412,18707.44,19121.084,22474.5,22970.871,24100.102,20820.393,20432.133,21783.398,21742.797,18713.924,19546.344,20027.688,23546.129,24121.11,25154.613,21809.986,20413.47,20220.2,19894.553,16249.752,17893.084,18062.412,22123.43,23572.36,25428.54,20330.0
ID1,2014-09-21,20216.0,16785.783,15813.365,13989.27,23646.217,24618.635,26442.73,21721.396,21718.893,18655.79,19498.176,19969.426,23423.707,23882.936,24830.062,21731.848,20496.736,21944.885,21947.12,18481.666,19569.338,20206.672,23659.822,24308.777,25304.164,21948.074,20523.195,20336.176,20327.336,17096.05,18293.977,18679.406,21969.992,22333.094,23125.78,20327.25,20383.775,21403.082,21437.586,18171.238,19260.078,19717.264,23028.543,23477.902,24408.082,21317.992,20390.975,20193.855,19900.072,16753.385,17618.887,18241.045,22707.016,23703.98,27859.516,18938.0
ID1,2014-09-28,19511.0,16080.784,15108.365,13284.27,22941.217,23913.635,25737.73,21331.912,21258.016,17774.621,18984.004,19502.895,23252.258,23757.398,24833.176,21341.35,20594.748,21358.502,21360.03,18240.682,18984.115,19505.797,23289.889,23744.893,24634.547,21386.01,20552.566,19956.988,19947.41,16833.588,17618.365,18132.926,21752.938,22367.277,23303.734,19963.553,20494.938,21117.732,21122.402,17692.322,18923.42,19346.938,22903.195,23429.258,24095.078,21120.611,20471.469,19904.854,19486.807,17077.94,17488.504,18031.244,22202.451,23418.15,26861.465,18668.0
ID1,2014-10-05,20344.0,16913.783,15941.365,14117.27,23774.217,24746.635,26570.73,21025.193,21058.635,17546.754,18252.455,19007.484,22997.023,23648.254,24735.367,21116.64,20678.229,21061.387,21039.836,17627.63,18552.31,19157.467,22965.871,23657.918,24591.562,21005.443,20626.104,19457.512,19525.35,16100.505,17182.062,17732.207,21212.85,21742.807,22633.959,19456.18,20409.172,21010.377,20976.312,18135.5,18895.184,19387.627,22621.77,23015.691,23908.924,20998.807,20347.992,19624.197,19228.291,16876.314,17157.309,17842.18,21543.732,23204.906,25744.18,17885.0
ID1,2014-10-12,19781.0,16350.784,15378.365,13554.27,23211.217,24183.635,26007.73,20522.748,20555.967,16768.87,17840.127,18432.254,22618.666,23273.16,24121.379,20464.576,20648.475,20703.309,20688.91,17139.055,18395.408,18842.65,22580.305,23095.645,23927.342,20732.447,20571.979,18917.574,18889.162,15586.984,16626.676,17074.564,20709.738,21187.291,22217.59,18984.674,20479.893,20463.953,20494.62,17427.172,18469.184,18832.482,22091.46,22657.54,23197.5,20508.748,20348.414,19393.852,18837.066,16268.818,17082.826,17414.688,21809.363,23361.197,26293.777,17283.0
ID1,2014-10-19,19058.0,15627.784,14655.365,12831.27,22488.217,23460.635,25284.73,19948.625,19973.117,16396.607,17553.281,18104.412,21735.012,22375.11,23455.113,19981.225,20522.238,20192.357,20241.723,16683.46,17764.5,18316.428,22001.742,22426.316,23340.082,20223.592,20564.455,18527.68,18547.598,15480.173,16328.011,16831.703,20222.041,20788.469,21595.037,18520.277,20449.443,20157.258,20151.684,17114.809,18062.26,18479.164,21802.756,22197.898,23077.412,20138.781,20333.174,19149.754,18930.299,15398.633,16663.904,17153.213,21081.994,21801.848,23531.346,17944.0
ID1,2014-10-26,19167.0,15736.784,14764.365,12940.27,22597.217,23569.635,25393.73,19745.674,19657.701,16519.637,17378.41,17848.307,21703.854,22182.732,23160.246,19747.904,20599.268,19910.85,19923.586,16483.918,17720.344,18121.074,21669.834,22087.777,23002.117,19921.121,20549.39,18271.457,18274.758,14926.254,16086.52,16577.402,20037.664,20513.996,21353.518,18309.791,20464.334,19784.39,19810.898,17142.379,17781.55,18178.967,21358.377,21748.809,22498.84,19732.656,20360.027,18998.145,18853.947,14902.3,16509.168,17049.648,21010.166,21556.213,24493.277,16862.0
ID10,2014-08-10,25600.0,22371.674,21456.488,19739.752,28828.326,29743.512,31460.248,26957.98,27005.865,22239.934,23592.662,24273.266,29527.87,30284.988,31400.682,27012.0,29315.424,25771.068,25732.938,22370.184,23294.531,23832.7,27737.402,28241.623,29111.494,25794.129,28727.115,26714.156,26671.693,23358.283,24249.752,24816.213,28608.271,29094.336,30370.377,26708.361,28740.502,26116.607,26147.023,23163.426,23900.506,24390.246,27810.998,28332.012,29229.611,26090.914,28563.34,27410.35,27477.324,22932.99,23902.53,24829.377,29839.916,30791.643,31969.023,1324.0
ID10,2014-08-17,25991.0,22762.674,21847.488,20130.752,29219.326,30134.512,31851.248,28066.191,28068.156,21545.785,23068.564,23997.51,32107.094,33340.12,34859.895,28124.586,30168.613,25972.842,26012.262,22060.898,23307.44,24016.57,28036.219,28556.326,29497.727,25966.713,28838.598,26038.936,26012.715,22308.156,23255.428,23951.701,28115.605,28774.87,30048.877,26069.178,28940.258,25927.492,25877.514,22926.09,23575.797,24080.777,27834.102,28349.473,29367.584,25838.686,28682.01,27590.895,27834.871,21094.832,22586.566,23273.473,32560.35,33444.656,34583.66,1324.0
ID10,2014-08-24,24789.0,21560.674,20645.488,18928.752,28017.326,28932.512,30649.248,29238.32,29363.812,19980.426,23224.676,24622.744,33643.945,35028.336,38374.887,29260.469,30818.303,25646.553,25583.762,21697.656,22910.787,23452.246,28028.012,28595.43,29897.133,25641.807,28955.24,26108.918,26170.254,21479.156,22875.516,23649.414,28443.406,29166.863,30281.328,26064.33,29129.18,26087.52,26073.846,22523.7,23637.584,24218.012,28008.105,28492.568,29259.166,26076.113,28760.18,27735.314,27263.22,19397.049,22127.553,23505.709,32753.219,34748.383,39134.28,1324.0
ID10,2014-08-31,25231.0,22002.674,21087.488,19370.752,28459.326,29374.512,31091.248,30285.254,30330.307,21059.186,23932.803,25335.521,35088.055,36456.984,38809.72,30195.8,31012.846,25040.262,25012.947,20696.426,21860.332,22480.775,27661.756,28346.121,29490.72,25111.72,29198.844,25756.855,25781.012,21122.477,22559.96,23332.588,28288.451,28994.158,30402.062,25713.955,29142.38,25949.045,25983.248,22515.227,23601.203,24034.594,27809.361,28359.838,29597.838,25979.318,28756.678,28308.469,27762.455,19904.506,21463.803,23378.777,34785.668,35897.617,40902.89,1324.0
ID10,2014-09-07,24574.0,21345.674,20430.488,18713.752,27802.326,28717.512,30434.248,30386.531,30511.488,20490.656,23319.242,25080.379,35723.133,37157.812,40314.375,30575.037,31377.848,25001.902,25056.7,20569.86,21616.607,22452.732,27532.773,28314.242,29569.664,24997.129,29196.58,25594.477,25629.752,21008.2,22329.773,23227.914,28064.578,28746.441,30352.717,25587.465,29236.67,26070.463,26094.6,22538.17,23501.582,23987.693,28140.934,28864.412,29784.857,26018.334,28836.496,28484.896,27616.137,20318.562,21718.635,22820.615,33945.89,36785.438,40903.27,1324.0
ID10,2014-09-14,25147.0,21918.674,21003.488,19286.752,28375.326,29290.512,31007.248,31018.049,30906.36,22043.107,24459.92,25810.791,36345.46,37436.36,39712.73,31071.854,31344.307,25302.953,25299.56,20429.91,22009.035,22747.516,27851.396,28640.133,30173.258,25352.143,29280.748,25757.057,25683.049,21068.178,22241.137,23137.113,28374.531,29057.59,30241.113,25835.957,29395.623,25957.59,25982.943,22116.312,23172.82,23943.65,28019.19,28609.46,29582.715,25977.299,28884.215,28524.713,28097.47,20383.71,21595.283,22577.537,33893.355,35859.54,38490.152,1324.0
ID10,2014-09-21,25049.0,21820.674,20905.488,19188.752,28277.326,29192.512,30909.248,31339.715,31290.49,21491.852,24801.045,26446.064,36319.754,37739.973,40142.492,31262.629,31196.82,25183.94,25190.559,20669.445,22002.355,22813.926,27497.018,28164.69,29316.195,25250.023,29149.783,25669.76,25715.55,20908.64,22079.316,22753.219,28365.488,29105.49,30675.656,25806.883,29408.994,25795.908,25804.219,22173.6,23015.906,23569.932,27968.816,28509.414,29589.086,25821.182,28919.982,28778.469,28569.836,17726.023,21018.309,22744.924,34749.535,37133.86,41306.92,1324.0
ID10,2014-09-28,24391.0,21162.674,20247.488,18530.752,27619.326,28534.512,30251.248,31539.102,31356.943,23265.906,24893.496,26638.727,36574.027,38365.082,40661.625,31506.936,31317.1,25033.379,25094.062,20516.281,21712.87,22441.254,27399.314,28167.799,29584.42,25100.764,29106.12,26160.62,26231.975,20772.197,22475.281,23277.408,28923.422,29745.664,31412.295,26063.672,29436.395,26016.822,25983.592,21885.635,23240.465,23877.896,28221.46,28891.633,29810.77,26034.932,28905.002,29275.244,29145.105,17707.398,21926.855,22953.39,35376.305,37065.78,43140.375,1324.0
ID10,2014-10-05,23507.0,20278.674,19363.488,17646.752,26735.326,27650.512,29367.248,32118.549,32113.691,22787.684,25105.885,26511.836,37238.992,38917.586,41602.71,32128.84,31400.244,25190.334,25215.115,20769.713,22006.838,22736.488,27523.307,28194.955,29455.572,25188.227,29159.283,26447.545,26502.375,20886.934,22430.535,23386.855,29618.475,30344.742,31740.451,26466.691,29588.846,26531.469,26571.18,22467.11,23686.807,24266.209,28699.486,29351.023,30352.387,26480.44,29023.615,29188.469,27785.979,18219.066,23210.36,24673.836,36369.5,38653.17,41372.4,1324.0
ID10,2014-10-12,24997.0,21768.674,20853.488,19136.752,28225.326,29140.512,30857.248,32625.273,32612.668,23256.453,26088.717,27436.12,37844.938,39258.742,42156.14,32471.969,31331.328,25604.986,25648.34,20608.947,22185.717,22889.982,28261.611,28902.93,29989.932,25533.95,29259.11,26916.209,26844.627,21443.97,22838.678,23794.703,30202.098,31061.656,32865.8,26830.436,29765.953,26162.434,26161.818,22097.39,23111.762,23850.771,28419.947,28955.998,30282.365,26142.746,29090.94,29277.387,28370.57,19167.5,22856.857,24080.934,35886.617,39441.695,41779.9,1324.0
ID10,2014-10-19,24273.0,21044.674,20129.488,18412.752,27501.326,28416.512,30133.248,32230.11,32338.742,23017.496,25729.617,27068.025,37504.723,38785.523,41132.0,32541.566,31280.191,25184.332,25178.873,19921.0,21733.432,22485.227,27902.516,28609.713,30411.422,25195.256,29344.486,27258.09,27208.865,21400.758,23095.77,23876.576,30892.707,31778.926,33419.555,27349.305,29890.238,26640.875,26610.209,22471.025,23663.307,24352.893,28989.889,29563.594,30621.217,26600.59,29092.742,28885.314,27913.928,19595.879,23147.785,23689.719,34289.832,37640.63,46223.625,1324.0
ID10,2014-10-26,24981.0,21752.674,20837.488,19120.752,28209.326,29124.512,30841.248,32170.254,31901.852,23641.127,25897.805,27293.53,37317.383,38971.29,42404.3,32316.027,31245.074,25739.238,25621.31,20635.11,21906.018,22889.51,28835.756,29567.184,30880.295,25690.91,29532.326,27802.104,27884.256,21791.707,23281.291,24369.617,31146.793,31935.01,33399.16,27861.598,29888.041,27007.252,27026.738,22791.996,24027.984,24637.645,29321.902,30149.312,31376.129,27009.566,29206.865,28815.334,27816.191,20579.906,21926.332,22476.049,35727.36,37993.08,43840.96,1324.0
ID100,2014-08-10,236624.0,219130.52,214171.34,204868.78,254117.48,259076.66,268379.22,209796.77,209685.34,190301.22,196890.0,199678.95,220316.42,223342.47,228061.88,209796.95,195034.75,217337.53,217308.25,200632.31,205673.34,208493.17,226218.86,228610.22,231861.88,217305.16,193565.73,220604.88,220584.55,199816.53,205548.62,208693.47,232609.23,236297.95,242180.48,220154.97,195739.77,213337.4,213532.64,190361.3,196765.47,200576.16,225480.25,228321.69,235512.06,213167.14,196278.94,223970.66,223376.44,198343.7,202728.73,206280.98,241279.5,246725.33,249672.84,70630.0
ID100,2014-08-17,216198.0,198704.52,193745.34,184442.78,233691.48,238650.66,247953.22,206183.58,206314.84,184829.75,191173.97,194525.27,218418.52,221095.19,226880.03,206098.55,196262.97,211816.4,212094.72,194367.8,199527.8,202150.89,221597.19,224227.83,229892.56,212105.28,194540.53,217129.42,216790.66,196295.86,202890.38,206332.05,228538.02,232788.8,239998.27,217132.38,195932.4,209840.34,209934.47,183683.42,190659.45,194539.05,225216.11,228678.64,234737.28,210232.48,197995.56,220066.36,217700.7,192001.81,197454.84,200607.64,244967.47,249448.78,261013.4,73192.0
ID100,2014-08-24,213205.0,195711.52,190752.34,181449.78,230698.48,235657.66,244960.22,203078.11,202901.14,179817.2,186193.5,190186.53,215248.42,219233.6,226540.16,203151.19,196913.67,209316.02,209259.88,190896.16,196989.95,199556.95,219182.92,222278.75,228481.52,209047.03,194727.56,214273.53,214736.44,189797.67,195626.56,199411.25,228573.22,232049.38,238512.47,214132.83,197415.58,206794.36,206800.23,179899.97,187969.27,191265.45,221629.95,225476.72,233144.62,207211.7,198571.12,217660.1,213843.11,186613.55,193878.17,196961.23,245122.03,253794.19,268309.03,72612.0
ID100,2014-08-31,209843.0,192349.52,187390.34,178087.78,227336.48,232295.66,241598.22,199650.05,199519.28,174633.72,183294.31,187373.8,213221.67,216962.84,222781.73,199569.62,197114.23,204426.44,204067.19,184379.75,190373.38,193674.36,215561.0,218508.22,224696.16,204282.1,195241.64,208060.97,208197.56,188607.25,193757.56,197299.81,219132.06,222543.03,228141.3,208104.34,195463.75,205309.36,205427.98,180200.7,187145.75,191390.44,218877.08,222673.12,231577.31,204498.17,197721.67,214853.9,210930.6,181216.4,191356.64,192995.39,238463.28,254090.38,283140.38,74298.0
ID100,2014-09-07,198708.0,181214.52,176255.34,166952.78,216201.48,221160.66,230463.22,195520.95,195618.25,172136.19,179171.55,182023.0,207847.16,211900.03,217011.72,195654.66,196843.62,198022.14,197748.97,178066.12,183335.3,187438.72,209759.53,213111.89,218533.8,198048.47,195383.5,203752.52,203944.78,186330.1,189849.45,193043.42,214007.33,217115.39,221349.84,203479.38,195097.73,201265.25,201059.61,176193.66,182838.97,187306.86,215379.1,219487.33,227175.84,200836.56,197834.88,213075.22,208774.4,180199.66,191363.27,193858.97,238217.0,245871.92,275497.5,73765.0
ID100,2014-09-14,202720.0,185226.52,180267.34,170964.78,220213.48,225172.66,234475.22,192949.33,192692.89,169694.7,177588.14,181152.16,204978.44,208691.88,214742.78,192284.55,196874.22,194103.58,194075.31,174343.1,179529.48,182887.7,205143.28,207554.3,214667.95,193822.8,195853.48,198601.72,198643.7,180663.86,186054.55,188493.39,208455.77,211663.86,216308.81,198795.42,194550.8,198081.0,197734.78,176291.88,182381.48,186315.81,210672.28,214057.06,218694.84,198702.23,196631.95,210952.73,203515.44,174730.83,184145.77,187928.14,245579.72,250204.97,283098.75,72686.0
