AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.193539673899094,0,0.327454300235291,0,0.09438964585420395,0,0.3398564609942075,0,0.14533727654515627,0,0.26731025956443566,0,0.06251082521128981,0,0.3113099282015863,0,0.11347432897224774,0,0.22405119909568738,0,0.043829191957850955,0,0.28950154035956643
0,0.20877383434033647,0,0.31579678918191245,0,0.0885494662486831,0,0.32152570881796616,0,0.16160720574859444,0,0.2567496980062334,0,0.05792810822992889,0,0.289084450121037,0,0.12966000836391045,0,0.21449166073197024,0,0.04018917414377676,0,0.26457280442295195
1,0.5067708767274725,1,0.5020927374220887,0,0.4812885965920263,0,0.47842667224465063,0,0.4951608873042699,0,0.4905056860331336,0,0.4713985398849153,0,0.4671779909598204,0,0.46239912261304195,0,0.45782966982206097,0,0.44355887922251624,0,0.43555362694191313
0,0.49403736882839233,1,0.5026980504406611,0,0.47926199004680736,0,0.4823238032953241,0,0.4825426902027712,0,0.4912477139389123,0,0.46930943468958397,0,0.4711535763041653,0,0.45016202483431844,0,0.4589526939807824,0,0.4413017765642969,0,0.4397314432599888
0,0.4899048505236028,1,0.507707739887391,0,0.47376514347030363,0,0.4786363802303798,0,0.4785326716608994,0,0.4962658559070793,0,0.46361316776235295,0,0.46768414497447097,0,0.44651323702575885,0,0.46397232587769865,0,0.4350673796626746,0,0.43688603452606445
0,0.48388217034788616,1,0.5089082061334194,0,0.47530835991605713,0,0.4739276260869103,0,0.47239896368196554,0,0.4974403589871995,0,0.46521110479207617,0,0.46279517489203825,0,0.44009599201458227,0,0.4650684915375609,0,0.4368126788809805,0,0.4315141646095344
0,0.4936020302133405,1,0.5063974125829533,0,0.4702938520444453,0,0.4742273112197908,0,0.4821474396278531,0,0.4950042350166858,0,0.46011548969015403,0,0.46311489210311285,0,0.4498809759815464,0,0.4628533948277339,0,0.4315084112956049,0,0.4318884318283799
0,0.49743022785260094,0,0.4976814060631555,0,0.4723822207004902,0,0.47931441266862984,0,0.4859685766507872,0,0.4863123821784465,0,0.46220462292702413,0,0.46842870583583796,0,0.4536652684055127,0,0.4542676294379745,0,0.4335922335621407,0,0.43781353917269106
1,0.500706812895847,0,0.4904790662558618,0,0.4721087122146119,0,0.47073286495365985,0,0.48931498096831516,0,0.4791197630595404,0,0.4618683720390533,0,0.4597712231062251,0,0.4571929645106867,0,0.4471338300008282,0,0.43308190034435856,0,0.42897945111148283
0,0.48861697345441646,0,0.48483564538742063,0,0.4683111142880554,0,0.4635478363997859,0,0.4771906490856279,0,0.4735605004580695,0,0.4580587076913172,0,0.45250091884591914,0,0.44502546359734096,0,0.4418344934099221,0,0.4292523207300786,0,0.4215019619686946
0,0.4937562091747101,0,0.4739802096150537,0,0.46962428346046947,0,0.45694208042672446,0,0.4823240560177138,0,0.46269886150766915,0,0.45935313561110025,0,0.4459979990485481,0,0.4501197364615459,0,0.4310027793902539,0,0.43048973778114963,0,0.4153123895623785
0,0.4850415927320618,0,0.465911783474495,0,0.4667782190881179,0,0.45541552956606446,0,0.473638614898668,0,0.45469549951919974,0,0.4564535254127273,0,0.4444855836173681,0,0.4415545500344398,0,0.423215654600247,0,0.4274513181839378,0,0.4138455709509936
0,0.4824760152088504,0,0.45922261021931754,0,0.46379138887965043,0,0.44929161554290864,0,0.4710606853125663,0,0.44801432642868444,0,0.45345923817011236,0,0.4383086853688348,0,0.4389535171389687,0,0.41658588538108976,0,0.4244472912544809,0,0.40754767922617885
0,0.4835594752993987,0,0.45181080598297596,0,0.4625696209275516,0,0.44850384132431786,0,0.47218954273621705,0,0.4406386005742583,0,0.4522245789243635,0,0.4374870614217665,0,0.4402043329692845,0,0.4093426422430718,0,0.4231812836856521,0,0.4066357219781923
1,0.8087676145189986,1,0.7961084653705448,1,0.7761826682311395,1,0.7751472811976692,1,0.7361974431416478,1,0.7233069690607895,1,0.7043577652744946,1,0.6981479038665388,0,0.3874266638917273,0,0.3820956320019082,0,0.379266294946199,0,0.3519295899218695
1,0.7992885169316901,1,0.7915626458224614,1,0.7762794593750872,1,0.777303197039007,1,0.7253343155033766,1,0.7186493039021336,1,0.7039735906708275,1,0.7011572570747822,0,0.3768723591672293,0,0.379832077095579,0,0.3767712963987879,0,0.35718315899220565
1,0.7835556871609548,1,0.7900873271574995,1,0.7749734802598851,1,0.7747875500317376,1,0.7080643098737637,1,0.7168503282798229,1,0.7026299772885681,1,0.6982802768067892,0,0.36305734207767315,0,0.3775290709969894,0,0.37598518325029384,0,0.35429851567951287
1,0.7854950717079059,1,0.7852679100893958,1,0.7771727216212804,1,0.7731726730175995,1,0.712107584239946,1,0.712207433178786,1,0.7051896512112332,1,0.6959559164384075,0,0.3749394930703007,0,0.3765934924238994,0,0.37887588097805636,0,0.350015376157371
1,0.7942943724068827,1,0.7837391473531334,1,0.7748881767965778,1,0.7735776180492452,1,0.7220794651239654,1,0.7104349680455607,1,0.7029691729535855,1,0.6964221039096639,0,0.3846467121395498,0,0.37467648136586595,0,0.37818050482496623,0,0.35049314354587735
1,0.7879848658475099,1,0.7816899871968865,1,0.7765673667594641,1,0.7738600865942759,1,0.7135469246415194,1,0.7080633822080902,1,0.705180078173417,1,0.6973374538914703,0,0.3703061041079948,0,0.3721284611796296,0,0.38175780706305174,0,0.3538361215442374
1,0.7870099601854024,1,0.7811153209605893,1,0.7763096923573058,1,0.7662128147502394,1,0.7136133579742938,1,0.7076261361654209,1,0.7048607550762942,1,0.6885173873812855,0,0.37548852470205674,0,0.37261654348958717,0,0.3813134867806398,0,0.3446604602401593
1,0.7907202979360715,1,0.782852105190478,1,0.7758381895791292,1,0.7642369746554261,1,0.7165921228045493,1,0.7096271813343514,1,0.7050806610475938,1,0.6864296116030228,0,0.37297503125483866,0,0.3747347122676068,0,0.38476476679259686,0,0.3432392168131494
1,0.7830123289035467,1,0.7798956467567697,1,0.7765659946585042,1,0.7635432004750249,1,0.7086107112312063,1,0.7058552821119093,1,0.7055371136608262,1,0.6859276273586662,0,0.3685735582687484,0,0.3692058669136121,0,0.3836595477929594,0,0.3438867961754356
1,0.7809727441300127,1,0.7778079179431789,1,0.7753715322817896,1,0.7652241828439613,1,0.7056345407268693,1,0.703200358223969,1,0.7043007943695336,1,0.687991902662843,0,0.3628476629277162,0,0.36536716953033244,0,0.38288577176029115,0,0.3465437695423921
1,0.7969905619807846,1,0.776479599342181,1,0.7759412671764784,1,0.7629474916839063,1,0.724783643367747,1,0.7022499842129664,1,0.705054739627281,1,0.6853581049874307,0,0.3856671212641565,0,0.36677508793251545,0,0.3841273261377558,0,0.3437517675410522
1,0.7851132161726428,1,0.7766748203060843,1,0.774881925153915,1,0.7625812822058672,1,0.7117305021020119,1,0.70269390028293,1,0.7036196444103131,1,0.6847396316574017,0,0.3748126094904992,0,0.36815618062382094,0,0.3816445385889281,0,0.34233600695311606
1,0.7505125616520839,1,0.7451674136573319,1,0.6879333147206775,1,0.7175118124293791,1,0.7445001194770163,1,0.7391557042682041,1,0.6817406065664038,1,0.7112564038235241,1,0.73219908356815,1,0.7268643491553973,1,0.6691491234894712,1,0.6984989508536223
1,0.7422895016359753,1,0.7358935440903416,1,0.687766952658084,1,0.7141332927385117,1,0.7362266372088373,1,0.7298588325790831,1,0.6815477883249375,1,0.7079564076664439,1,0.7238332387554353,1,0.7175332043555755,1,0.6689020764765135,1,0.695365821329308
1,0.7386244469508493,1,0.7272265999039059,1,0.6874288882090483,1,0.7121794733130751,1,0.7325354140543736,1,0.7211148333242234,1,0.6811671043204892,1,0.7059848536460779,1,0.7200930719057272,1,0.7086415241601318,1,0.6684341094415477,1,0.693360145050401
1,0.7356227584971291,1,0.7211869029400847,1,0.6875696497423551,1,0.7117431341281448,1,0.7294526690891767,1,0.715038355641898,1,0.6813061400881452,1,0.7054572001814021,1,0.7168464208693534,1,0.7024970789526089,1,0.6685694322814236,1,0.692644356169438
1,0.7332234345386177,1,0.7150720245446324,1,0.6861451757680408,1,0.7106505060753043,1,0.7270506716438122,1,0.7088920275388374,1,0.6798830674759783,1,0.7045185952999039,1,0.7144423943135907,1,0.6962937867281496,1,0.6671508835986646,1,0.6920253662847622
1,0.7321333888714174,1,0.7111654509267298,1,0.6871673690042278,1,0.7075448246358029,1,0.7259338757724999,1,0.7049381810277782,1,0.6809071448749245,1,0.7015545148640969,1,0.7132716760318224,1,0.6922473223978328,1,0.6681776604059501,1,0.6893572998579871
1,0.7278816385700559,1,0.7084236182233659,1,0.6877280759965791,1,0.7039585511083548,1,0.7216756023035449,1,0.7021698029576463,1,0.681455342333054,1,0.6979076830935929,1,0.7090059981819912,1,0.6894276516509855,1,0.6686994745496199,1,0.6855898022759589
1,0.7271871385333597,1,0.6988110321380537,1,0.6858422368308843,1,0.6992720352292217,1,0.7209618812632953,1,0.6924752813487886,1,0.6795480547641016,1,0.6932127184887955,1,0.7082534191976824,1,0.6795762524068523,1,0.6667502524495875,1,0.6808828751165702
1,0.7275288094046877,1,0.6943115761244061,1,0.6870759610511535,1,0.6936102310679918,1,0.7213247395709529,1,0.6878913106621792,1,0.6807846668176276,1,0.6875069856337246,1,0.7086597133106456,1,0.6748237033988507,1,0.6679913725335036,1,0.6750931471721988
1,0.7161550031031005,1,0.691403566232883,1,0.6862289379177743,1,0.6881302111305884,1,0.7098353405572128,1,0.6849233740261401,1,0.6799155120261325,1,0.6818285543206886,1,0.696946796314492,1,0.6717359439951478,1,0.667077676597642,1,0.669012707023148
1,0.7105191391906877,1,0.6891459925694647,1,0.685272850228706,1,0.6823810275682581,1,0.7041535602795559,1,0.6826562830027756,1,0.6789491323174517,1,0.6759717820061699,1,0.6911777306331622,1,0.6694520842458573,1,0.6660912419242456,1,0.6629413894642764
1,0.7058777135953684,1,0.6876504083107043,1,0.685224712537643,1,0.6858474921458197,1,0.6994871102611695,1,0.6811559916373493,1,0.6788968801679804,1,0.679380433335208,1,0.6864657796174728,1,0.6679439651247894,1,0.6660305832344571,1,0.6662269444918543
0,0.3008292927302121,0,0.290022194013942,0,0.2666482128141895,0,0.26909804294456674,0,0.27067361479550833,0,0.26039396675850257,0,0.24035516181045558,0,0.2410297881214596,0,0.25409343997771683,0,0.24413994772171077,0,0.22594317031108346,0,0.22568598390490646
0,0.29203400406120306,0,0.2877778500000946,0,0.2636034834874148,0,0.27784408652495485,0,0.26256160635968695,0,0.25860993555497,0,0.23731359481512426,0,0.2501805226743371,0,0.24637932255111505,0,0.24260626931812135,0,0.22291656538443183,0,0.2350059041938617
0,0.28708061618976444,0,0.28168846135307035,0,0.25962374773704955,0,0.2760916713845243,0,0.2579751246862805,0,0.2529005061621624,0,0.2332974580583982,0,0.2489291917180929,0,0.24200723792290713,0,0.2371232018839975,0,0.2188994236571602,0,0.23402343101778778
0,0.2788032090543573,0,0.2782934041650904,0,0.2607044834023827,0,0.28286017295381405,0,0.24985876923944272,0,0.24977835747982957,0,0.23438215759576886,0,0.25632349146239086,0,0.23401410195809547,0,0.23415889002734647,0,0.21998126816254326,0,0.24171702710035303
0,0.277922821748088,0,0.27364502090306286,0,0.25777511352023186,0,0.28875310890768136,0,0.24916572132618486,0,0.24559158074487453,0,0.23151247894638172,0,0.2623833118084986,0,0.2334224493220467,0,0.2302336204200106,0,0.21715584322376413,0,0.2478418280207637
0,0.27234552023395475,0,0.2688016169950398,0,0.25905421815270013,0,0.2975622907724107,0,0.24382704008072853,0,0.24099012632555028,0,0.2327280889674892,0,0.2716810107255607,0,0.22823455501346568,0,0.2257805432192861,0,0.2183327395957988,0,0.25736609080348616
0,0.2729937790007835,0,0.26396769115218377,0,0.25853280502483533,0,0.2948077133863318,0,0.2445624612820564,0,0.23646605334058823,0,0.23216199490442802,0,0.26914561062690845,0,0.229011881032394,0,0.22143992249517075,0,0.21774592752131172,0,0.25495642732267043
0,0.2742172367004223,0,0.25687681428606357,0,0.2569201254542134,0,0.2928496788305346,0,0.24572638077154974,0,0.22987576927356268,0,0.23063263449037108,0,0.2678576758496153,0,0.23013902393691166,0,0.2151423314119334,0,0.21626709548481193,0,0.25403064887294424
0,0.27644378901815014,0,0.2495449708645523,0,0.25644199511902954,0,0.28688357437284595,0,0.24788560298399376,0,0.22282629774490503,0,0.23011347167503726,0,0.26128106122635697,0,0.23225259267228182,0,0.2082745024637832,0,0.2157289573458241,0,0.24715126847412727
0,0.2643330395896062,0,0.2451645127703428,0,0.2543846859885065,0,0.2695136701293448,0,0.2364654043570582,0,0.21856962481166065,0,0.22807637686422777,0,0.24406994185883313,0,0.22124862176070714,0,0.2041036713224622,0,0.21371195978538837,0,0.2300891389997679
0,0.2615044109654934,0,0.2419616170999923,0,0.2537613624651196,0,0.2653136068774149,0,0.23387987856371584,0,0.2156595199949185,0,0.22752733741702424,0,0.24013100588745662,0,0.21880244869462406,0,0.2013598582511743,0,0.21320417873498498,0,0.22630341903612872
0,0.25806529492184527,0,0.23992709088057096,0,0.25330361093839504,0,0.26507942567724385,0,0.2308295730232821,0,0.2137514229773242,0,0.22705795897616032,0,0.23987930981782468,0,0.21596944442138688,0,0.19952692656439175,0,0.21273097162406773,0,0.22604351201117068
0,0.0026523905293107664,0,0.0030729155148222498,0,0.0077882857660146465,0,0.003916476759426968,0,0.001967114817210236,0,0.002299483956994086,0,0.0062091782117736916,0,0.0029979135535891377,0,0.0016610984278631058,0,0.0019516425382185565,0,0.005463011068347012,0,0.002577536676920511
0,0.0027148941263093196,0,0.003401136174984276,0,0.007616997625392252,0,0.004480453068539614,0,0.0020185462208807126,0,0.0025617145305505407,0,0.006065024887486503,0,0.003453121538693038,0,0.0017069838869245846,0,0.002182252710386745,0,0.005332401463398084,0,0.002980393672680104
0,0.0028565920648109255,0,0.0035242431801914,0,0.0073825547252927,0,0.0044899383380450075,0,0.002130738567090229,0,0.002662628625481722,0,0.005869341038681308,0,0.003462608395911282,0,0.0018051489145064492,0,0.0022722059204554057,0,0.005155887747035348,0,0.002989661866745319
0,0.0026827359977342757,0,0.0036670022794632606,0,0.007011028876622083,0,0.004684930421072875,0,0.001995294392771463,0,0.0027752367193898397,0,0.0055563085137088075,0,0.003621904773338125,0,0.0016876551063580436,0,0.0023705870218606595,0,0.0048721322766418496,0,0.0031315715506468056
0,0.0028051579086175726,0,0.004028127515446345,0,0.007777335601005242,0,0.004773644906868824,0,0.002093541412027111,0,0.003067519223994175,0,0.00620244096847522,0,0.00369400889112792,0,0.001774227445206722,0,0.002629502393504901,0,0.005458098196478467,0,0.003195634773194289
0,0.0030014293667790515,0,0.003965102105417562,0,0.007730496425253697,0,0.0051321781540312195,0,0.0022449713936369964,0,0.0030189129234456935,0,0.006160501770138382,0,0.00398878187002627,0,0.0019049053032498264,0,0.002587559787878946,0,0.005418887180043019,0,0.0034591644363298757
0,0.0030296565507271778,0,0.003815029760424693,0,0.0075423540734492756,0,0.00497849219074753,0,0.0022729554337430624,0,0.002903413136673305,0,0.00600248898472977,0,0.0038682181161782125,0,0.0019320128470430298,0,0.002488009411787173,0,0.00527587853372824,0,0.0033541096303191242
0,0.002666691753990036,0,0.00392178600884141,0,0.007050211041779941,0,0.005126977901791729,0,0.0019888829341535574,0,0.0029919932557800344,0,0.005593718543348336,0,0.003988366010695188,0,0.0016849403007681563,0,0.002567505905953893,0,0.00490813554739189,0,0.003460619970079737
0,0.0027651300808537727,0,0.0037071046422411102,0,0.007377240403593555,0,0.005492188256625785,0,0.002068155871612687,0,0.0028231930285144147,0,0.005863137895957493,0,0.004292252092937376,0,0.0017549284936133613,0,0.002420256641537777,0,0.005149439742649253,0,0.0037340772898141195
0,0.002713059985663291,0,0.003589260498849778,0,0.007257092525071784,0,0.005858714632474116,0,0.002029469367632264,0,0.0027314504080721003,0,0.005765154127577388,0,0.004593430672705567,0,0.0017222479991754192,0,0.0023406664045773073,0,0.005062167913360227,0,0.0040033463397370905
0,0.0024631865102530126,0,0.003513546843071369,0,0.007178973783818154,0,0.005584949894536506,0,0.0018374548102574328,0,0.0026737594135928244,0,0.005701022478819873,0,0.004370028762098133,0,0.0015569005743969466,0,0.002291222516188962,0,0.005004838425210267,0,0.003804353889662493
0,0.002491684253500881,0,0.003395919522752644,0,0.007458591538872628,0,0.005538884157689328,0,0.0018597530786050864,0,0.002581701582445417,0,0.00593484343587436,0,0.004330902833191375,0,0.0015762917431048074,0,0.0022111234001503943,0,0.005215956045101722,0,0.0037687654244541458
1,0.8212065733306242,1,0.813626530281987,1,0.7915630110381435,1,0.7800893726897673,1,0.8151034568129572,1,0.8073835147819823,1,0.7855329945435532,1,0.7733908785669024,1,0.8119714933520948,1,0.8041814888640901,1,0.7824484346270641,1,0.7699634570017531
1,0.8219589728664664,1,0.8166551001652397,1,0.7913396733684359,1,0.7828158786589002,1,0.8159059204874661,1,0.8105677092458174,1,0.7853077504738093,1,0.776190284061792,1,0.8127997573781799,1,0.8074455866555394,1,0.7822222643967048,1,0.7727997973157169
1,0.8260682318127242,1,0.8112389025210994,1,0.7903271617294446,1,0.7764982684845221,1,0.8201637482301842,1,0.8050962033676604,1,0.784271800214065,1,0.7698039590345614,1,0.8171334683970574,1,0.8019471929465611,1,0.7811744558456191,1,0.7663797774233596
1,0.8224787392204624,1,0.8062890052478273,1,0.7917272277535682,1,0.7735896216316169,1,0.8165301575379922,1,0.8000723436761148,1,0.7856509506892795,1,0.7668503747045783,1,0.8134782145191393,1,0.796886558621652,1,0.7825423937335874,1,0.7634037871790449
1,0.821892983912856,1,0.8110362706058007,1,0.7889778091419846,1,0.7757622494625767,1,0.8159752356796657,1,0.8049917755931799,1,0.782934317047553,1,0.7690605266217937,1,0.8129395546143208,1,0.8018938767279209,1,0.7798434796067042,1,0.76563272393064
1,0.8194302026715581,1,0.8024339263444069,1,0.7905878687631175,1,0.7770986103163093,1,0.8134697389370891,1,0.7963256284598565,1,0.7845671612529238,1,0.7704117029923689,1,0.8104126910554138,1,0.7931973420665546,1,0.7814876841960974,1,0.7669911762251693
1,0.8081104101302483,1,0.8011137811630831,1,0.790898977365301,1,0.7710236343414034,1,0.8020321591842312,1,0.7949398019918406,1,0.7848745676623008,1,0.764314913660747,1,0.7989176777506524,1,0.7917778430605662,1,0.7817930903718069,1,0.7608848543958049
1,0.8051282208733597,1,0.8011828718057847,1,0.7894251517313942,1,0.7720264516663766,1,0.7989100165814401,1,0.7950429309673899,1,0.7833097911787675,1,0.7653350980962786,1,0.7957238134633626,1,0.7918986122149161,1,0.7801816336544706,1,0.7619137375362632
1,0.8098014626580232,1,0.7997359132817522,1,0.7915127929100672,1,0.7715595699819896,1,0.8037302031187687,1,0.793622835119508,1,0.7854836115834267,1,0.7648627576071989,1,0.8006188029290937,1,0.790492892474213,1,0.782399497709062,1,0.7614387058083069
1,0.8063582360969495,1,0.8004007173347741,1,0.7900314707839393,1,0.7742452738557046,1,0.8002089066966218,1,0.7942701848624402,1,0.783993161217996,1,0.7676199093164277,1,0.7970580752181919,1,0.7911309870832754,1,0.7809047232322215,1,0.7642320552069528
1,0.7995050030566726,1,0.7994114490019594,1,0.7889418746149705,1,0.7727183874324234,1,0.7931821138641784,1,0.7932598161881877,1,0.7828799736372443,1,0.7660770223011746,1,0.7899433823841087,1,0.7901099748704479,1,0.7797796188171353,1,0.7626813221145403
1,0.8055995402252297,1,0.7944401119925879,1,0.7904211331066107,1,0.7753905614277814,1,0.7993958442902553,1,0.7882349185631687,1,0.7844240082158502,1,0.7687817543231646,1,0.7962170223067495,1,0.785058797496577,1,0.7813567815353767,1,0.7654021413867999
0,0.05982715944593475,0,0.06278540747303885,0,0.1112612170108932,0,0.08459027925738916,0,0.05583340713439644,0,0.0587296797812098,0,0.1058110491451918,0,0.0799342512058916,0,0.05005796410991192,0,0.05284876117203008,0,0.09774299829744926,0,0.07309904715452886
0,0.06560760178966318,0,0.07521083569253573,0,0.11087232045234985,0,0.09204573277053418,0,0.06139757804340551,0,0.07074088867336159,0,0.10541948420743119,0,0.08712824785676565,0,0.055288239282298424,0,0.06421481974310217,0,0.09734929697067685,0,0.07989247968226332
0,0.07727907052378902,0,0.08078688323932548,0,0.11353664679462205,0,0.09204682687624732,0,0.0726026312032545,0,0.07609992091867546,0,0.10802303856182371,0,0.08717424875710922,0,0.06578161157959195,0,0.06924313021164807,0,0.09985624689143369,0,0.08000094069406061
0,0.07636937074015782,0,0.08960718622187147,0,0.11553522957820217,0,0.08972034312151123,0,0.07175389417363665,0,0.08463127976379181,0,0.10995696141745392,0,0.08496782704114869,0,0.0650218287373312,0,0.07732702499311706,0,0.10169086983793796,0,0.07797286782609059
0,0.09067859546692936,0,0.10296140463221481,0,0.11897744275217792,0,0.09311852656234365,0,0.08561104441822165,0,0.09758016844751682,0,0.11333308374695283,0,0.08824489852728634,0,0.07817431108527884,0,0.08964552380482815,0,0.10495999568262915,0,0.08106499015620905
0,0.10435269184978435,0,0.10926411596681207,0,0.12285926062053876,0,0.09432221971798072,0,0.09880572773942209,0,0.10375384889323425,0,0.11711902534562002,0,0.08938486588527739,0,0.09063318727820158,0,0.09560985118282928,0,0.10859532412764572,0,0.08211041962544274
0,0.13200933719590147,0,0.11269767884159365,0,0.12642170743186498,0,0.10092256497496876,0,0.1256292822542291,0,0.10707364754117377,0,0.12060148142094662,0,0.09589994028466498,0,0.11616397747569707,0,0.09875493043661199,0,0.11195105600002586,0,0.08847648177856571
0,0.11966271720585397,0,0.11598090190322452,0,0.13247886543600362,0,0.09830617160738209,0,0.11359712991792614,0,0.11022472351339196,0,0.12651361017287988,0,0.09332683156953858,0,0.10462746527859745,0,0.10170609492357274,0,0.11763522906872526,0,0.08597545373355797
0,0.11655605677267533,0,0.11963482211231136,0,0.13473703649839086,0,0.09962922963690857,0,0.11060533038871567,0,0.11369026669246063,0,0.12874378518307672,0,0.09460627289351342,0,0.10181083208252129,0,0.10489092198578276,0,0.11981767968576884,0,0.08718795914665178
0,0.1212695708960202,0,0.12789535901978022,0,0.1363746139717501,0,0.10555591511137075,0,0.11521460572274655,0,0.12171821512724645,0,0.13037936017916651,0,0.10034376235571552,0,0.10625283556087473,0,0.11255645265237824,0,0.1214448549720818,0,0.09263441867317113
0,0.1404155716634632,0,0.1402528440983628,0,0.1420120768134585,0,0.10505762629891335,0,0.13381544346597019,0,0.13378395777782437,0,0.13588190841742465,0,0.09990729497092188,0,0.12400515882660756,0,0.12416080603117385,0,0.1267360018124113,0,0.09228696505018852
0,0.15649395133445598,0,0.1523629677689482,0,0.14404588256761253,0,0.1050172062054574,0,0.14953812660258325,0,0.1456603017057828,0,0.13786278260560003,0,0.09978687191557012,0,0.1391625640426004,0,0.13566097748134576,0,0.12863455696798565,0,0.09205427464611049
0,0.275036915956819,0,0.2695056316842568,0,0.2917433108312343,0,0.2715768818921498,0,0.24905692587648198,0,0.24297991311372358,0,0.26527362883212713,0,0.24528719553731626,0,0.20348188503157072,0,0.19668058802684818,0,0.21852838574895506,0,0.19930659716409005
0,0.2823096939534626,0,0.2711812159527066,0,0.29115421708176814,0,0.27833443911311295,0,0.25693043832336915,0,0.24521406224791553,0,0.264671939332082,0,0.2517503173740593,0,0.21215009497869497,0,0.1997526008775714,0,0.2179196467809209,0,0.20513658687454217
0,0.27419311453624295,0,0.26981267210204074,0,0.29336615814116884,0,0.271937189029801,0,0.24907897849672023,0,0.2442935202905906,0,0.26688367377521405,0,0.24585749285437064,0,0.20490330416034697,0,0.19957432185239865,0,0.22008152645416756,0,0.20019955946658652
0,0.27990765779218363,0,0.2769502958051965,0,0.2962330503973969,0,0.26798590272729217,0,0.2544641558718689,0,0.2516235015041911,0,0.2696320883471003,0,0.2421000140144307,0,0.2096333846783951,0,0.20704577913413114,0,0.22257492803580226,0,0.19684559735926643
0,0.2833431254610681,0,0.2829305496343353,0,0.29849870837855763,0,0.270550143012501,0,0.25787873444157106,0,0.2576298380117693,0,0.27201813779080397,0,0.24450682189110717,0,0.21293880538226295,0,0.21296256420636472,0,0.22510656962187392,0,0.19894053764148445
0,0.28054118759672264,0,0.28681171672622163,0,0.3029317348121974,0,0.27203976544420827,0,0.25496353819593987,0,0.26148203064332187,0,0.2763749264187876,0,0.24591668911149855,0,0.20990343378014065,0,0.2166851711398936,0,0.229244488710298,0,0.20018765838706276
