SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.4622486506801581,0,0.06554970788893777,1,0.5609035171162308,1,0.72714891902392,1,0.7479450303268795,0,0.4297763581174354,0,0.4516016612009234,0,0.051376688981079055,1,0.5325965974635007,1,0.730254461550301,1,0.7671491689956814,0,0.46661003382053035,0,0.4418802707676587,0,0.04295248910039329,0,0.47913787139873754,1,0.7367761592477118,1,0.7598700248431991,1,0.5367213742497758
0,0.44375637224045517,0,0.3510865729540542,0,0.36071860691463653,0,0.3353816762920818,0,0.4555899018340951,0,0.48522954657886586,0,0.42701914380690176,0,0.3118831924208876,0,0.32469767965243557,0,0.3128554104552632,0,0.411292178763474,0,0.44722508404126715,0,0.4064660712007613,0,0.2702392994766213,0,0.27001892680020334,0,0.25342617759951835,0,0.37018491665581954,0,0.24510548607864124
1,0.5252103417459467,0,0.4168778610402679,1,0.5345227217025728,0,0.4457366833979337,1,0.5839152289573668,1,0.5213781897587467,1,0.5082648826652625,0,0.39351660368021935,1,0.511226028354499,0,0.4146385944539748,1,0.5812431972768501,1,0.5602203813008892,0,0.48725275819547453,0,0.3712325223328672,1,0.5083572402540896,0,0.4121676500959528,1,0.537387879102963,0,0.34293009116868756
1,0.5438873687416671,0,0.3248663414602043,1,0.5582282118249059,0,0.40858557334956835,0,0.4960637433086946,1,0.6284044911699779,1,0.5269941142923497,0,0.2956074528921149,1,0.5282132612211553,0,0.39505715276316755,0,0.493744184723406,1,0.5684910110894053,1,0.5059995566970947,0,0.2546857256391599,1,0.5096804666530044,0,0.36774265759106417,0,0.48272911405757823,0,0.4878781313098255
1,0.5114497478856428,0,0.21672657124306194,1,0.5710365107362876,0,0.43337167554572387,1,0.5352644148860544,1,0.6013570265622015,0,0.49448998093731944,0,0.21086015657434576,1,0.5342377314779856,0,0.40021479126172155,1,0.504738094702587,1,0.6544452307967925,0,0.4734943685505286,0,0.18183953160425848,0,0.4808714393790865,0,0.4189466510248362,1,0.5067586114361413,1,0.5746460972342129
0,0.44375637224045517,0,0.15489337963386585,1,0.592193727143064,0,0.4746380691038241,1,0.6869419016175579,1,0.6541306240688101,0,0.42701914380690176,0,0.16129504906271142,1,0.576999475845358,0,0.45914462345115403,1,0.6668627525239162,1,0.6428592984996497,0,0.4064660712007613,0,0.14090471582785136,1,0.5708808360542765,1,0.5293337752498086,1,0.6588443669671765,1,0.7015161701987623
1,0.5252103417459467,0,0.1254053080068468,1,0.6959709002952179,1,0.5132930258483965,1,0.6361497164516806,1,0.6883426063977713,1,0.5082648826652625,0,0.13165279027598897,1,0.677403317393465,0,0.4898513424569647,1,0.640481058746869,1,0.7191980823428947,0,0.48725275819547453,0,0.10622429798138744,1,0.6016900329329351,1,0.5274302300493157,1,0.6074207313712578,1,0.6805449570425571
1,0.5438873687416671,0,0.06696176150103283,1,0.6889358557834793,1,0.5219946864959295,1,0.6172900853236958,1,0.6776706407493932,1,0.5269941142923497,0,0.05075094757314991,1,0.690760467668937,0,0.494539696904319,1,0.6125009087595821,1,0.7451334941157199,1,0.5059995566970947,0,0.049399633831868184,1,0.6649146132908118,1,0.5064748934211124,1,0.5794730840283513,1,0.7115688809477376
1,0.5114497478856428,0,0.03276623623525321,1,0.6620842852657485,0,0.47944106459937574,1,0.5639204014535734,1,0.7359301444225159,0,0.49448998093731944,0,0.02830643116605902,1,0.6717488554594472,0,0.47961798860448557,1,0.5925480398912721,1,0.7327905329659898,0,0.4734943685505286,0,0.019332943560331106,1,0.68608770796403,0,0.49864578930664816,1,0.6460250096883097,1,0.6399439025163725
0,0.44375637224045517,0,0.011877631981766945,1,0.7082843860777157,0,0.38549822000082234,1,0.5092502937045741,1,0.7440995507505946,0,0.42701914380690176,0,0.010301363910632744,1,0.6913338760982257,0,0.3956933421077167,1,0.5249323902425891,1,0.7711555036999223,0,0.4064660712007613,0,0.008663273447051756,1,0.7006551959059368,0,0.4115540249286529,1,0.5284082459293495,1,0.7285496239795337
1,0.5252103417459467,0,0.013591414864308815,1,0.7756273279418086,0,0.43460854458386056,0,0.3950933122681213,1,0.7193712158848226,1,0.5082648826652625,0,0.009194813890453846,1,0.770515553750085,0,0.4107442147978556,0,0.38061470886830395,1,0.7343944490879546,0,0.48725275819547453,0,0.009038263478543196,1,0.7610353684073131,0,0.39743513341448455,0,0.37659947218874223,1,0.6863691106977107
1,0.5438873687416671,0,0.00771013081666716,1,0.7495417887187512,0,0.35323474808786215,0,0.3692802950659022,1,0.7312686148379415,1,0.5269941142923497,0,0.007284150775272447,1,0.7418536008993959,0,0.3424105277440269,0,0.3832866819109264,1,0.7242457985273325,1,0.5059995566970947,0,0.00371350449492025,1,0.7334710151898314,0,0.3521252382591761,0,0.3632489377295397,1,0.6730978834832873
0,0.479579867000703,1,0.6720304932348682,1,0.5437439616526019,1,0.6873929676832633,1,0.7357019196512868,1,0.8272622479028396,0,0.4164525315300459,0,0.43087786362180625,0,0.33722246738563133,0,0.44196951645255167,1,0.557777481080755,1,0.6560131424075795,0,0.3813425895661975,0,0.3278818717675328,0,0.2738002641941799,0,0.2858951004307636,0,0.4540883168445845,1,0.5681263084710919
1,0.501702416323818,1,0.6160153011283618,1,0.6861061938633132,1,0.8055494537673041,1,0.6957549288859336,1,0.839288675883257,0,0.43821286624166933,0,0.4133060312768645,1,0.5175631223403085,1,0.6382632043204374,1,0.5619025767691235,1,0.7158044842218307,0,0.4026548902925836,0,0.3003914866759805,0,0.3892554541843568,1,0.5018717452753003,1,0.5055697680957616,1,0.594538225650515
1,0.591123599731815,1,0.8529934860362145,1,0.89552534737424,1,0.9262942137576544,1,0.7793527158064955,1,0.8825801215268488,1,0.5281686551752783,1,0.730539843232307,1,0.8160392006133697,1,0.8435029580147994,1,0.6722703683968415,1,0.7313230214611144,0,0.49189713498390997,1,0.6684826728150948,1,0.7730507059087226,1,0.7819574032337946,1,0.6133637519356352,1,0.6525813212629789
0,0.49319064470421903,0,0.46899199455756835,1,0.6796370737702144,1,0.8514172564648421,1,0.7228158526536851,1,0.7529829682319523,0,0.42981762580666594,0,0.34059808680024084,1,0.5531532185331465,1,0.6728975079511157,1,0.6466595673167932,1,0.6026220897227017,0,0.39441976248057453,0,0.23265637823028973,0,0.4594688254740267,1,0.5935082972722452,1,0.5769155786372635,1,0.5318814411038869
0,0.479579867000703,1,0.513002140194041,1,0.7410560985919854,1,0.8590872303748396,1,0.769714692333521,1,0.8829971632097418,0,0.4164525315300459,0,0.41890322715637907,1,0.6661095241409518,1,0.7343186497346665,1,0.7171661853571356,1,0.785550610020195,0,0.3813425895661975,0,0.3458358200599696,1,0.6062942664354887,1,0.6426008985443369,1,0.6381532440692474,1,0.7374917105297596
1,0.501702416323818,0,0.4415081822860135,1,0.7932906392316602,1,0.8534219756439247,1,0.6302250254504955,1,0.8591095299358117,0,0.43821286624166933,0,0.3393887839537525,1,0.7141193131010389,1,0.7605959090488725,1,0.5902359618452289,1,0.867072626859809,0,0.4026548902925836,0,0.2739449168872794,1,0.6940607919167063,1,0.7018957600367509,1,0.5918984254126672,1,0.7663380364007372
1,0.591123599731815,1,0.6338032696879015,1,0.8903230872013682,1,0.956912240335094,1,0.7412746620815746,1,0.8720732532292031,1,0.5281686551752783,1,0.5352066540882949,1,0.8444143415014866,1,0.9332129263265337,1,0.686802636573954,1,0.8241487373687226,0,0.49189713498390997,1,0.5071567436294225,1,0.818186092996868,1,0.9112324732334698,1,0.6354639834069403,1,0.8236083389398685
0,0.49319064470421903,0,0.21729656344587522,1,0.7831409408261469,1,0.9011540519986537,1,0.6993935444256943,1,0.8744848245047678,0,0.42981762580666594,0,0.13673407161354945,1,0.7234891768756511,1,0.8622651315876719,1,0.6449335280162611,1,0.8488800209019679,0,0.39441976248057453,0,0.11093657897334852,1,0.685595632854335,1,0.844158980161015,1,0.5705827875339432,1,0.7878820273593569
0,0.479579867000703,0,0.20004912128651986,1,0.8047712353125582,1,0.827621595040382,1,0.7285066908371143,1,0.8989770339844825,0,0.4164525315300459,0,0.13138946026117504,1,0.7422959507520392,1,0.759447263444101,1,0.6442598272941387,1,0.8461176166903056,0,0.3813425895661975,0,0.07730863005744715,1,0.7276095575985639,1,0.7153406922752298,1,0.6516118638108824,1,0.8646120716719103
1,0.501702416323818,0,0.14955189894746734,1,0.8306420105660317,1,0.8012472293110284,1,0.7225823396000441,1,0.928145794539361,0,0.43821286624166933,0,0.09419337545852813,1,0.7764924821178946,1,0.7526510750573345,1,0.7087908247723294,1,0.9087320896303976,0,0.4026548902925836,0,0.06820648464191892,1,0.7202762389514519,1,0.7251749195033804,1,0.6817532302245246,1,0.8917649016017941
1,0.591123599731815,0,0.3033141258091677,1,0.8669973160894224,1,0.8671263409683312,1,0.7513412112277266,1,0.8917278406500149,1,0.5281686551752783,0,0.20081838250596862,1,0.839147823470562,1,0.8214849850249377,1,0.6925687829505364,1,0.8619896163718042,0,0.49189713498390997,0,0.13960537609617418,1,0.8322897529865281,1,0.8178010938654175,1,0.6726879773102515,1,0.9006208998131133
0,0.40970396297955436,0,0.19029518877031482,0,0.1441311143635674,0,0.43169881224186535,1,0.542866575986881,0,0.47112993967062666,0,0.3481707199357189,0,0.0827159290275904,0,0.029334520211019566,0,0.2972507579379027,0,0.36924522908711643,0,0.34235233157933087,0,0.2908078555001642,0,0.024185913608276932,0,0.004868453541260309,0,0.1495673810005791,0,0.21370914762013027,0,0.1448659086138736
0,0.3616699179820785,0,0.18260525776831926,0,0.1144534447721487,0,0.36069782142947027,1,0.6150383047889604,0,0.49520628437609837,0,0.3029425598677792,0,0.08053032906031687,0,0.021390975607968876,0,0.22843936843217316,0,0.4869741602369424,0,0.30223767990306305,0,0.24929232979969618,0,0.03205797141768418,0,0.0015761568188864539,0,0.14910240464085045,0,0.41027756331319376,0,0.11444950109999419
1,0.5566923579218026,1,0.5379798944979484,1,0.8568834551455862,1,0.7091421732697455,1,0.7304149296933107,1,0.6202796980123351,0,0.49227338748715765,0,0.41962770780810776,1,0.6843501379208627,1,0.6173615981798815,1,0.6455614291155379,1,0.5280923245033129,0,0.4285247474055507,0,0.27495803856613854,0,0.479912914593167,1,0.5143733520323617,1,0.5174338120462452,0,0.3545190831417879
0,0.3249380552852513,0,0.16349194065056527,0,0.09126341375298286,0,0.39628672809693155,1,0.66440325165468,1,0.5472649503253428,0,0.2689830320902443,0,0.10784650940201446,0,0.01910910675233457,0,0.29254210124100966,1,0.5738244650680411,0,0.4620376287439064,0,0.21868148368008666,0,0.051910354706094064,0,0.0018049601433918205,0,0.18691605911931697,0,0.47036523321697743,0,0.3319210908261767
0,0.40970396297955436,0,0.2585532046654102,0,0.4334837588522571,1,0.63492114315506,1,0.7122551096063638,1,0.6277283750097796,0,0.3481707199357189,0,0.20035403110265182,0,0.26447955217588126,1,0.5122606281472235,1,0.6192220299949198,1,0.607663758228064,0,0.2908078555001642,0,0.1292021246220425,0,0.11895048029109123,0,0.45526048394190155,1,0.5455648914306159,1,0.5415267954325609
0,0.3616699179820785,0,0.1840156008006133,0,0.4021657101197229,1,0.5649605221985301,1,0.6960633799897122,1,0.6492548821256829,0,0.3029425598677792,0,0.11495731317884439,0,0.2395735136745638,1,0.5025140864875259,1,0.6178954797853415,1,0.571134244835775,0,0.24929232979969618,0,0.07856414254701916,0,0.12093687587106228,0,0.4123308914051571,1,0.5676924503639934,0,0.3720622784248352
1,0.5566923579218026,0,0.3994238323801059,1,0.8658794455299501,1,0.7610946674606944,1,0.8537338175983059,1,0.6762622452773941,0,0.49227338748715765,0,0.31362732963934525,1,0.7720809349323794,1,0.7071757026057901,1,0.7945181098645833,1,0.6437141694833743,0,0.4285247474055507,0,0.23333613347068405,1,0.6651866869844602,1,0.6731499698115578,1,0.6894329498176959,1,0.6824018360894261
0,0.3249380552852513,0,0.09638712459977206,0,0.38825823740029564,1,0.7147512755727375,1,0.781626585824718,1,0.7024014902840456,0,0.2689830320902443,0,0.060003524584554935,0,0.25623021620636854,1,0.6644257744194579,1,0.7381160364650476,1,0.640024886473495,0,0.21868148368008666,0,0.03226588195415814,0,0.11778928240000974,1,0.6407413303810364,1,0.6364044486006699,0,0.4894616005381316
0,0.40970396297955436,0,0.09784281296386033,1,0.5890163748953681,1,0.6711269820528136,1,0.7862460113517229,1,0.7014450946676085,0,0.3481707199357189,0,0.057726364721946255,0,0.49414219805441906,1,0.6369038598230821,1,0.7529832679020614,1,0.666498100147374,0,0.2908078555001642,0,0.03272113422827849,0,0.38155521647042956,1,0.5340334481495247,1,0.7117033146745319,1,0.6463598837189266
0,0.3616699179820785,0,0.08435218880648998,1,0.5806738370023202,1,0.7009320227452884,1,0.7510170380280501,1,0.7066552594087563,0,0.3029425598677792,0,0.05739190576000197,0,0.478073977321816,1,0.6603281280165846,1,0.7316275365773272,1,0.7244372961670572,0,0.24929232979969618,0,0.03437472529639485,0,0.3942857463803122,1,0.614561774757173,1,0.691387955970606,1,0.6936960872704343
1,0.5566923579218026,0,0.15808013064934867,1,0.8486265188877287,1,0.8028307951288545,1,0.8269230364255182,1,0.79272484900198,0,0.49227338748715765,0,0.12326993242752704,1,0.7808303823172074,1,0.7828713144011571,1,0.8112248222752498,1,0.7647329125860272,0,0.4285247474055507,0,0.06858810948273097,1,0.7182112636476565,1,0.7846170079986812,1,0.8204939414763135,1,0.8024528760333771
1,0.6272162459001798,0,0.494449456913412,1,0.7435782249014822,1,0.5594285356378272,1,0.7046415217347,1,0.6794031424022104,1,0.5442788723397551,0,0.26223453638907546,0,0.46038021408211693,0,0.3955548667329616,1,0.5851201970487313,0,0.311679006252066,0,0.4697421900401322,0,0.13099618828842585,0,0.20794230864062668,0,0.278929137085723,0,0.44377910145897415,0,0.06950007103742672
1,0.6686300198984936,1,0.5543122282611109,1,0.7760635366816455,1,0.6308408709874468,1,0.6140467557763608,1,0.7435612032755198,1,0.5881791075269847,0,0.372124024036542,1,0.5870232891341338,0,0.49326426672834245,1,0.5491202202128505,0,0.4921766603869657,1,0.514249562087726,0,0.24208299514794773,0,0.42285033592574695,0,0.3810278705382466,0,0.42437324922549247,0,0.2718527748519626
0,0.4877634249799069,0,0.37612048886422467,1,0.611517768267624,0,0.41712032843691205,1,0.5313471876243412,1,0.782976783099146,0,0.40363586059039347,0,0.24106179173285613,0,0.34277750059699164,0,0.3047734780204535,0,0.44711962445135567,1,0.5980627689177785,0,0.33320340993205533,0,0.18247072572115086,0,0.16972129190254504,0,0.20954151962562007,0,0.34907798737500406,0,0.32014521858447564
0,0.43688283338002276,0,0.28898272991441176,0,0.4765891320435398,0,0.49171288627650955,1,0.6640561804883817,1,0.7552583835932958,0,0.3548917198759194,0,0.2034800832665311,0,0.2936201472986866,0,0.3702386170514307,1,0.5763538746638563,0,0.49493401452414576,0,0.2879838178776678,0,0.17167401783757807,0,0.188748937130798,0,0.2591665926220956,0,0.4945901927015871,0,0.4805968105817051
1,0.6272162459001798,0,0.3291418930472987,1,0.7317278477608673,1,0.6866445829578556,1,0.6332396657544999,1,0.7837630810797107,1,0.5442788723397551,0,0.25779222757163844,1,0.5579495980705618,1,0.5684224293898231,1,0.5748074610590453,1,0.6988457407909668,0,0.4697421900401322,0,0.20168386480114364,0,0.42368874347702556,0,0.4069212727506907,1,0.5210815035895486,0,0.4863118070558524
1,0.6686300198984936,0,0.3104102175502883,1,0.7945356041262006,1,0.6935717768391223,1,0.7173880102588637,1,0.8434819566698648,1,0.5881791075269847,0,0.23586914395952419,1,0.6826146022590651,1,0.6072389446011603,1,0.6737183331311292,1,0.704741139996169,1,0.514249562087726,0,0.17860912963464481,1,0.5734498231062031,1,0.567747380069778,1,0.624982384744292,1,0.6550250319281913
0,0.4877634249799069,0,0.20745249356067064,1,0.6168461944149917,1,0.7133115657596288,1,0.712728349273336,1,0.8380324225312934,0,0.40363586059039347,0,0.14979633328911746,0,0.46662086256783697,1,0.6435689105075841,1,0.6811999951180834,1,0.7608793782494994,0,0.33320340993205533,0,0.07285111869649485,0,0.33621961327958383,1,0.5740743228272247,1,0.6089187697656908,1,0.7325519956393147
0,0.43688283338002276,0,0.12018087049335757,1,0.535703395672724,1,0.7024718127831491,1,0.6615674236361822,1,0.8796204780323498,0,0.3548917198759194,0,0.07481707496777101,0,0.3883912194428235,1,0.6473906107292294,1,0.6028319703929906,1,0.8055230993349344,0,0.2879838178776678,0,0.0511033719327465,0,0.2690396843160634,1,0.5744505234793672,1,0.5654039415633025,1,0.843609704415901
1,0.6272162459001798,0,0.12174151637967146,1,0.6811086889656881,1,0.7537400181127876,1,0.6882659490849441,1,0.87466132419398,1,0.5442788723397551,0,0.0920426598175641,1,0.5759000122581615,1,0.7118573746877725,1,0.6545350281880052,1,0.8711193882699141,0,0.4697421900401322,0,0.03930285689512558,0,0.4781698072599272,1,0.6723505372539765,1,0.6539990994137603,1,0.8963224449302316
1,0.6686300198984936,0,0.1266359482636421,1,0.7570592637283684,1,0.6793911440465419,1,0.6506497467270558,1,0.8908402740829914,1,0.5881791075269847,0,0.07870607230904114,1,0.6600341064126755,1,0.6627744712311876,1,0.6216120378577008,1,0.8959717713563315,1,0.514249562087726,0,0.029426825807108536,1,0.5901590586417862,1,0.6271145067926982,1,0.5670159746972803,1,0.938054748182183
0,0.4877634249799069,0,0.041784434792507597,1,0.6257536551040331,1,0.6283313491808634,1,0.7143631511964867,1,0.8886376569068015,0,0.40363586059039347,0,0.025789617013394217,0,0.49883755464025414,1,0.6233573657712609,1,0.69527710186576,1,0.8949294033518176,0,0.33320340993205533,0,0.01596900746549812,0,0.3451243424235313,1,0.6623649552756479,1,0.6322087944733281,1,0.9233677282992107
0,0.17033314722500603,0,0.0005717570351635448,0,0.010786203577889397,0,0.0006299440583028559,0,0.03671743340078604,0,0.002286601531478527,0,0.11496717542820534,0,2.5121994831400762e-05,0,0.0011022097825988952,0,3.322462139299098e-05,0,0.007982811422633351,0,9.321710224796664e-05,0,0.061470695564328715,0,1.4327105390954387e-08,0,1.9858705388786646e-05,0,3.3744327765372617e-07,0,0.000432485702146046,0,3.17373432756618e-07
0,0.11868289620970751,0,0.0006587159293600653,0,0.07701941507529442,0,0.0003200202596593815,0,0.20256755479227984,0,0.0043959839420887326,0,0.07646258933418659,0,1.7067314480367912e-05,0,0.027466369023827042,0,2.1530398344404844e-05,0,0.12074438748694272,0,0.0014044884573828353,0,0.03825613142883577,0,3.9023379083680254e-08,0,0.006816037565343769,0,7.670573093365718e-07,0,0.04756699307523693,0,1.3567412875392648e-05
0,0.10662107110433627,0,0.0020942009749223,0,0.18429439864737662,0,0.00029348151220531804,0,0.14670567915580124,0,0.029507941219835354,0,0.06780007129475829,0,0.00011349153505868514,0,0.11549788456251875,0,1.1605285195503967e-05,0,0.07687481972818788,0,0.0056466770558663,0,0.03329776385061767,0,4.337621450911655e-07,0,0.04802403687123924,0,2.7500487398413043e-07,0,0.022401687071152088,0,0.0001606471859221248
0,0.14204717035173042,0,0.010151698958251854,0,0.28159076413639594,0,0.0019036435441646127,0,0.11994208287255281,0,0.027002058326210054,0,0.09361039134354021,0,0.0017201459234683636,0,0.21482571750004653,0,0.00013853835019594918,0,0.07243723275054281,0,0.005506914869781165,0,0.04837061019599165,0,2.4043053929667657e-05,0,0.14866462772145828,0,3.186372815155991e-06,0,0.019398107409043353,0,0.001829003798138773
0,0.17033314722500603,0,0.027899978716106166,0,0.4320840532981489,0,0.019128477880522077,0,0.23082037034153924,0,0.12099653824975842,0,0.11496717542820534,0,0.004398144994636866,0,0.3434709708513546,0,0.004336362264525606,0,0.16579580642525715,0,0.05876128158249505,0,0.061470695564328715,0,0.00010494116895831684,0,0.2727481621524923,0,0.00012192179069603348,0,0.08502070882476964,0,0.0047250432494696515
0,0.11868289620970751,0,0.00373498992396204,0,0.4256788380371288,0,0.023622264691326778,0,0.25168912477066385,0,0.07250118223323665,0,0.07646258933418659,0,0.0006458174861478927,0,0.34823703411334916,0,0.007777998614796111,0,0.18855600819218876,0,0.033958647629573235,0,0.03825613142883577,0,5.283395439703575e-06,0,0.27779447255012724,0,0.0010261611535213877,0,0.11054508307393585,0,0.00459546792242671
0,0.10662107110433627,0,0.001171912502153316,0,0.4109976478776092,0,0.038193920733756714,0,0.36000639490110653,0,0.12624907493182536,0,0.06780007129475829,0,4.380683557292375e-05,0,0.37539467493868306,0,0.012101613867067651,0,0.29931931876828366,0,0.0588881815092942,0,0.03329776385061767,0,1.4622669242125852e-07,0,0.34435045976589906,0,0.0019929597629809725,0,0.23368969128158956,0,0.008998193399117893
0,0.14204717035173042,0,0.006667198696457044,0,0.46287777377207173,0,0.1169610344710742,0,0.4262118674119375,0,0.11583207961519226,0,0.09361039134354021,0,0.0005507779448237216,0,0.40930365930152324,0,0.042825045136608564,0,0.34640288948761944,0,0.06573248556772493,0,0.04837061019599165,0,1.4667516595068264e-05,0,0.32681497098451895,0,0.014914282529103984,0,0.2761136197300882,0,0.02065421404270007
0,0.17033314722500603,0,0.022080372642216517,1,0.5265454811248103,0,0.14720294326390215,0,0.3540843606547608,0,0.10524855100777253,0,0.11496717542820534,0,0.002161835621512065,0,0.4586383421736445,0,0.07417171020456292,0,0.2948754856286383,0,0.05402111750243366,0,0.061470695564328715,0,0.00012599489500531025,0,0.3808965197830263,0,0.020811161324056582,0,0.17327822143788163,0,0.01375100391674755
0,0.11868289620970751,0,0.001491280628656888,1,0.5360504088838194,0,0.14886342805582164,0,0.38565099830085314,0,0.06798990431218388,0,0.07646258933418659,0,6.451243590388511e-05,0,0.47900663831153745,0,0.0892790267296577,0,0.3163549719748652,0,0.04387397339003074,0,0.03825613142883577,0,2.2579739522576858e-07,0,0.4348802538701273,0,0.032205360371696745,0,0.22530156782434185,0,0.0070286062526835336
0,0.10662107110433627,0,0.005802343662985154,1,0.5283918082435889,0,0.09232211235493026,0,0.3502181326989484,0,0.0841803805140603,0,0.06780007129475829,0,0.0005298334262183735,1,0.5027824035292099,0,0.04272326508581348,0,0.3064996799275035,0,0.04155354442677783,0,0.03329776385061767,0,7.6017597351318855e-06,0,0.3913045736643267,0,0.006610384041688455,0,0.20893817325925368,0,0.018368341712062475
