SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,0.9999998839880343,1,1.0,1,1.0,1,0.9999999999999909,1,0.9999999999999997,1,0.9999998538046161,1,1.0,1,1.0,1,0.9999999999984179,1,0.9999999999990673,1,0.9999997593296052,1,0.9999999253329771,1,0.9999999996741652,1,0.9999999893929647,1,0.9999997988352054
1,0.9999999999998909,1,0.9999999999999813,1,0.9999999999999826,1,0.9999999999999833,1,0.9999999999893382,1,0.9999999999998492,1,0.9999999999999734,1,0.9999999999998876,1,0.9999999999979736,1,0.9999999987921185,1,0.9999999999996969,1,0.9999998777841826,1,0.999999999992,1,0.9999999879074997,1,0.9999957044498295
1,0.9999999973410906,1,1.0,1,0.9999999999999994,1,0.9999999999973381,1,0.9999999998891729,1,0.9999999965540112,1,0.9999999999991601,1,0.9999999999994253,1,0.9999999998298854,1,0.9999999981671717,1,0.9999999939692327,1,0.9999999936148889,1,0.9999999990214378,1,0.999999615111971,1,0.9999821495108346
1,0.9999995936486158,1,0.9999999999999992,1,0.9999999999999822,1,0.999999999352643,1,0.999999977697624,1,0.9999994930447142,1,0.9999999999890995,1,0.9999999999875827,1,0.9999999764478964,1,0.9999997343740312,1,0.9999991835264577,1,0.9999983256792029,1,0.9999998806526348,1,0.9999862785511751,1,0.9998492324378588
1,0.9999998839880343,1,0.9999999994919361,1,0.9999999999991634,1,0.9999999985475179,1,0.9999999646090365,1,0.9999998538046161,1,0.9999999927249256,1,0.9999999999068376,1,0.9999999429869783,1,0.9999991606836693,1,0.9999997593296052,1,0.9999982594184863,1,0.9999999713813059,1,0.9999809527890513,1,0.9998958551477878
1,0.9999999999998909,1,0.9999999999330041,1,0.9999999999492614,1,0.9999999999545611,1,0.9999998512083673,1,0.9999999999998492,1,0.9999999923709763,1,0.9999999981480261,1,0.9999999983709336,1,0.9999985372797147,1,0.9999999999996969,1,0.9999980176171045,1,0.9999999926493087,1,0.9999989262774581,1,0.9999111568667095
1,0.9999999973410906,1,0.9999999999846265,1,0.9999999999675038,1,0.9999999971488337,1,0.9999997375934546,1,0.9999999965540112,1,0.9999999961216699,1,0.9999999999099205,1,0.9999999557386908,1,0.9999975870942296,1,0.9999999939692327,1,0.9999961982854642,1,0.9999999728697477,1,0.9999832602149956,1,0.999700176406166
1,0.9999995936486158,1,0.9999999875562339,1,0.999999978575668,1,0.999999857825388,1,0.9999915303449651,1,0.9999994930447142,1,0.999999995861776,1,0.9999999522702275,1,0.999998308962742,1,0.9999482288580107,1,0.9999991835264577,1,0.9999340616738515,1,0.9999988920275823,1,0.9998161837076109,1,0.9982239191038247
1,0.9999998839880343,1,0.9999999902953933,1,0.9999999999852003,1,0.9999990310208399,1,0.9999769006818955,1,0.9999998538046161,1,0.9999999947877988,1,0.9999999947436338,1,0.9999913796304414,1,0.9998895047770868,1,0.9999997593296052,1,0.9999666577640519,1,0.9999998995144688,1,0.9996824904912888,1,0.9983175951184847
1,0.9999999999998909,1,0.9999999992712776,1,0.9999999981227606,1,0.9999999673962273,1,0.9999922807584014,1,0.9999999999998492,1,0.9999998113778109,1,0.9999999956938503,1,0.9999995274263634,1,0.9999693334907882,1,0.9999999999996969,1,0.9999338651211496,1,0.9999999341453066,1,0.9999558711656217,1,0.9992667165355381
1,0.9999999973410906,1,0.9999999990171972,1,0.999999983322913,1,0.9999990517306606,1,0.9999483895723519,1,0.9999999965540112,1,0.9999999584502492,1,0.9999997910588091,1,0.9999912099779116,1,0.9997702444366295,1,0.9999999939692327,1,0.9999368143920659,1,0.9999973430606363,1,0.9996433050493679,1,0.9974905534266766
1,0.9999995936486158,1,0.9999999995355138,1,0.9999995581131368,1,0.9999928926224698,1,0.9997497278393902,1,0.9999994930447142,1,0.9999999824584667,1,0.9999998457868888,1,0.9999618350355013,1,0.9991125059931798,1,0.9999991835264577,1,0.9994562747619578,1,0.9999977576706374,1,0.9990570006480239,1,0.9952033743976078
0,0.004849606606687873,0,0.0005295201057334831,0,0.00027392684398463985,0,4.367671115079741e-05,0,0.00020171840290317267,0,0.0016932052315639101,0,0.00010006326578704261,0,3.379187798291383e-05,0,2.1833334704624008e-05,0,7.457017898426788e-05,0,0.00045001040311221097,0,4.204715117894775e-05,0,4.469950988239546e-07,0,0.00013038433021872464,0,0.0002892900224618078
0,0.12017563865386971,0,0.0571455769512722,0,0.035247985785273106,0,0.08674057181333739,0,0.13032081106391324,0,0.06450327948023493,0,0.02748241347600211,0,0.008828192758356113,0,0.060971579607247306,0,0.08113378144220973,0,0.02820953077025823,0,0.008013375943048406,0,0.0013050891302226475,0,0.07352890039592219,0,0.08968357624184875
0,0.0005163873985120082,0,4.298619560305639e-08,0,9.013128687840322e-09,0,1.2492271439512592e-08,0,3.45592210848622e-07,0,0.00014427710772735303,0,8.239091631168094e-10,0,1.4621859278918237e-11,0,2.6358525029301916e-08,0,2.5538222547805134e-07,0,2.970807222058003e-05,0,1.3256242548109753e-08,0,1.7228600768248725e-09,0,3.5845732487826965e-06,0,1.3500587749848414e-05
0,0.048445989209274676,0,0.003743637056357718,0,0.00045531887774097335,0,0.028370121077136323,0,0.02632278176221725,0,0.022533225426873638,0,0.004093644182264211,0,0.00025450633195411854,0,0.02198898961294493,0,0.015136271307436222,0,0.00833771221089763,0,0.0015612848588278938,0,9.884331769061117e-05,0,0.038388560520229986,0,0.02584839138840589
0,0.004849606606687873,0,0.0008746191179144214,0,2.778867952168973e-05,0,0.0027070293297032366,0,0.009033585886518924,0,0.0016932052315639101,0,0.0005457011187776084,0,3.575834713887005e-06,0,0.002731674388232963,0,0.006241042631333404,0,0.00045001040311221097,0,0.00020619276372391138,0,1.8818494429417854e-08,0,0.008572163199844773,0,0.01158042571716067
0,0.12017563865386971,0,0.05670000360973526,0,0.002890878913016204,0,0.2424620899424479,0,0.2102220496833076,0,0.06450327948023493,0,0.03600379275583743,0,0.0016036409392395923,0,0.20902813569693512,0,0.1650700849996647,0,0.02820953077025823,0,0.01801326078542087,0,0.00026466718578865844,0,0.23474401951984114,0,0.1863253964892333
0,0.0005163873985120082,0,5.266065139508669e-09,0,4.771738559838923e-13,0,8.295021000526148e-06,0,0.00010065360118549638,0,0.00014427710772735303,0,8.42823977276197e-09,0,1.2867484855405564e-13,0,2.0975794908228984e-05,0,8.018250538655014e-05,0,2.970807222058003e-05,0,1.6340380171175894e-07,0,1.3322676295501878e-15,0,0.0009488452174359896,0,0.0012883802603905758
0,0.048445989209274676,0,0.009564789852706146,0,3.161905932314024e-05,0,0.10190457461698155,0,0.0655249101733788,0,0.022533225426873638,0,0.0031577987784867645,0,3.328708942484937e-06,0,0.0986301074473811,0,0.04898410898798433,0,0.00833771221089763,0,0.002117310390417293,0,4.464326105457772e-07,0,0.1608893103435851,0,0.08800591428322802
0,0.004849606606687873,0,0.0007821670177754481,0,8.226132286459631e-08,0,0.017888152976654803,0,0.018400546284201624,0,0.0016932052315639101,0,0.00021782669258962883,0,2.379911823169323e-10,0,0.022561947621290823,0,0.01904890322682995,0,0.00045001040311221097,0,0.0015239278723057081,0,5.478062448105447e-12,0,0.07205132683748539,0,0.041150093317039116
0,0.12017563865386971,0,0.027960436881082185,0,0.0005267059972046129,0,0.32415343764298643,0,0.2251764024506675,0,0.06450327948023493,0,0.021972577847557684,0,6.539263629024017e-05,0,0.3284966479020006,0,0.19745480277568317,0,0.02820953077025823,0,0.03137320634309215,0,1.5482958569679184e-06,0,0.42528383204296183,0,0.2565693046177977
0,0.0005163873985120082,0,1.7068088314919905e-06,0,1.1690204360093048e-10,0,0.0011531298480753627,0,0.0007227563744209853,0,0.00014427710772735303,0,2.4319868341393658e-09,0,3.2573943542502093e-13,0,0.003180571399502452,0,0.0007921775665538089,0,2.970807222058003e-05,0,3.310573071235723e-08,0,0.0,0,0.0267734069145803,0,0.007341748455665265
0,0.048445989209274676,0,0.004830845360195735,0,7.4468580854025745e-06,0,0.2111789993714306,0,0.09295794670998136,0,0.022533225426873638,0,0.002900779176244761,0,1.5527641528123581e-07,0,0.23748276326015372,0,0.09403347473681412,0,0.00833771221089763,0,0.007536814259198832,0,1.3200466275620215e-09,0,0.3434983327100297,0,0.17662968721844852
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
