SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.4622486506801581,1,0.5773610810454267,1,0.6639733016846803,1,0.7287131240609765,1,0.6782273006837608,0,0.3480505277172615,0,0.4516016612009234,1,0.578756866453246,1,0.6666565493990082,1,0.7290274505963322,1,0.6860679915572911,0,0.4341449174244686,0,0.4418802707676587,1,0.5556986952966132,1,0.6197123220508344,1,0.7654495241743393,1,0.6677412899823458,1,0.5171159223752919
0,0.44375637224045517,0,0.46660945632376305,1,0.6204389688040873,1,0.8608681516117147,1,0.607945177172058,1,0.6529134201770767,0,0.42701914380690176,0,0.4180893564255769,1,0.5421286670388658,1,0.833733321390079,1,0.5412053056848464,1,0.6659662158021408,0,0.4064660712007613,0,0.3722105244302756,0,0.3844873972974312,1,0.7861522521492912,0,0.4767227109792975,0,0.4610377274832962
1,0.5252103417459467,1,0.7244714834367518,1,0.8743326022955522,1,0.8285399259465844,1,0.5371154649818903,1,0.7150833129787028,1,0.5082648826652625,1,0.6921087197334601,1,0.8359936804488615,1,0.8006354146667372,1,0.5146341956579787,1,0.7001159550105611,0,0.48725275819547453,1,0.6321297601915131,1,0.8244329613776917,1,0.7488244101128833,0,0.40715666696565234,1,0.5718227764520576
1,0.5438873687416671,1,0.7409273474284747,1,0.8303832642920019,1,0.7050444076299437,0,0.4362173201892505,1,0.6585886926857806,1,0.5269941142923497,1,0.730293531160144,1,0.7923969924947379,1,0.6917209444821424,0,0.399026434956285,1,0.6465637674399114,1,0.5059995566970947,1,0.7037292846574505,1,0.7310060995032959,1,0.6926912742064176,0,0.3635171240712093,1,0.696290175491271
1,0.5114497478856428,1,0.703023020821163,1,0.6992835832724107,1,0.689802846532968,0,0.44668081730780207,1,0.6847849305796578,0,0.49448998093731944,1,0.6701610379766149,1,0.6664185420958781,1,0.6723585985902301,0,0.42092542958440016,1,0.6656027504895053,0,0.4734943685505286,1,0.5685485808178026,1,0.6310082047609917,1,0.6532817459138347,0,0.406478287890337,1,0.7793973350990837
0,0.44375637224045517,1,0.6484244800651365,1,0.6993849919098265,1,0.6394400080666637,0,0.4128063577148642,1,0.67402144746734,0,0.42701914380690176,1,0.6189778820205499,1,0.6939703107798085,1,0.6618074040692552,0,0.41852300766959827,1,0.676643696771356,0,0.4064660712007613,1,0.5795479335547999,1,0.6362049816780083,1,0.6120361126662299,0,0.3892970318992738,1,0.7450962603108748
1,0.5252103417459467,1,0.8278698266341503,1,0.80285251401953,1,0.7296214603536971,0,0.36279927598864803,1,0.6823579160986852,1,0.5082648826652625,1,0.8136786198965051,1,0.7564082075584431,1,0.6849413039438876,0,0.3674781863533888,1,0.6843022599076275,0,0.48725275819547453,1,0.8079740364600958,1,0.7232603885965176,1,0.692487511425194,0,0.37234553282287375,1,0.7241751179573589
1,0.5438873687416671,1,0.830043214255201,1,0.8202653136059752,1,0.6427470181755185,0,0.36543350194688395,1,0.7351480129133025,1,0.5269941142923497,1,0.8123797416625279,1,0.7854415296770584,1,0.6474859511000624,0,0.34813852485164243,1,0.7823181069979404,1,0.5059995566970947,1,0.8176036631250957,1,0.7874001803345239,1,0.6576893245145191,0,0.33228819038957635,1,0.8839315821622764
1,0.5114497478856428,1,0.8150146185881949,1,0.819341993003524,1,0.6568500607437346,0,0.31019144207904636,1,0.7034706853909397,0,0.49448998093731944,1,0.8179200570103724,1,0.8007101090134705,1,0.6373583032520863,0,0.3117813197527587,1,0.739160021701966,0,0.4734943685505286,1,0.7723769086378591,1,0.7910814607646641,1,0.6285053018660289,0,0.2967627085781055,1,0.8244503376561831
0,0.44375637224045517,1,0.849859580712722,1,0.8397197790587343,1,0.6624405003296057,0,0.4032691614083862,1,0.7359421642506268,0,0.42701914380690176,1,0.8231026808525139,1,0.8198931502760878,1,0.6283994370500001,0,0.38948814795165654,1,0.7408130031734756,0,0.4064660712007613,1,0.8007952208349447,1,0.7867724611557501,1,0.6630651526099011,0,0.45761409995716507,1,0.6770907843830405
1,0.5252103417459467,1,0.9080016208438331,1,0.8973942530317678,1,0.5217044379508694,0,0.4138660372369962,1,0.7239104970608407,1,0.5082648826652625,1,0.9118311188933048,1,0.8865969326471235,1,0.5272161932315533,0,0.40476494059547763,1,0.7441834553311997,0,0.48725275819547453,1,0.9064520957018036,1,0.8859324622889858,1,0.5100627215682804,0,0.3272778014189741,1,0.7694877886671642
1,0.5438873687416671,1,0.9234727175729217,1,0.8611478732972214,0,0.43865806000170093,0,0.3766567097307906,1,0.6564068725749617,1,0.5269941142923497,1,0.9223018094336967,1,0.8416315125284479,0,0.4400244092525528,0,0.3611055582613678,1,0.6898869866963616,1,0.5059995566970947,1,0.9248505001349001,1,0.86397734869318,0,0.4045846978605767,0,0.3547344169059492,1,0.71707565727954
0,0.479579867000703,1,0.8551542685043265,1,0.7040682172198942,1,0.9459380913625255,1,0.5248887046367623,1,0.6707222324796291,0,0.4164525315300459,1,0.6651329227536967,0,0.4265997899584073,1,0.7110750119824244,0,0.295518287936515,1,0.542194232206056,0,0.3813425895661975,0,0.49059401028064464,0,0.31003941172479355,1,0.5151325315659203,0,0.20503386670490786,0,0.42779466789008835
1,0.501702416323818,1,0.9147741021446734,1,0.7809585241854721,1,0.6539019566866805,1,0.709385471072423,1,0.6381577179956122,0,0.43821286624166933,1,0.8027780465391516,1,0.5891150149263253,0,0.3511790540121089,0,0.4899039424356014,0,0.49099687621125876,0,0.4026548902925836,1,0.7350344969237723,0,0.4483977155352975,0,0.18139935628691872,0,0.3793596953930912,1,0.6582185652514753
1,0.591123599731815,1,0.9787964258898554,1,0.915676808652471,1,0.9232625318414056,1,0.8900696655425702,1,0.7111559642152412,1,0.5281686551752783,1,0.9489635127502969,1,0.838459802211743,1,0.7762114482659134,1,0.797974837515441,1,0.7162723727544233,0,0.49189713498390997,1,0.9077592145969228,1,0.7535589435571768,1,0.6409114148141613,1,0.7401099885369513,1,0.6643070887713278
0,0.49319064470421903,1,0.7763907467995508,1,0.6827288545612938,1,0.7850197565943218,1,0.6141410603331697,1,0.5650023639631655,0,0.42981762580666594,1,0.6336010432232784,1,0.5324430231930701,1,0.5912082531157163,0,0.4289069782690176,1,0.5614882272201492,0,0.39441976248057453,1,0.5772755658276401,0,0.4563450979052299,0,0.45857571604501113,0,0.3553700061911915,1,0.6785612475878848
0,0.479579867000703,1,0.863352806881489,1,0.7142742265073057,1,0.8877413373222715,1,0.5692832841464941,1,0.5678866134332351,0,0.4164525315300459,1,0.7623270144333455,1,0.6082841713771328,1,0.7580430817703233,0,0.4493991036248077,1,0.6431265424885166,0,0.3813425895661975,1,0.7011996357851602,1,0.5392819813485747,1,0.6654940804785492,0,0.35828225736470276,1,0.7780034211890718
1,0.501702416323818,1,0.8417336377282537,1,0.7083589868150152,1,0.7872793903123882,1,0.73769655164731,1,0.6857898810995633,0,0.43821286624166933,1,0.7612920857012344,1,0.6099152254904809,1,0.6465617916490434,1,0.63186063524533,1,0.6500825547018257,0,0.4026548902925836,1,0.7303958984775234,1,0.5271008854566065,1,0.5337184229156704,1,0.567857121239264,1,0.728759761219527
1,0.591123599731815,1,0.9128412394148057,1,0.8415614306709542,1,0.8787274323186907,1,0.7683977952255188,1,0.7021459295824495,1,0.5281686551752783,1,0.8784946872893591,1,0.7745106234760273,1,0.7720744804584789,1,0.7283432358609108,1,0.7015048918293298,0,0.49189713498390997,1,0.8428794477490343,1,0.7210980529835869,1,0.6611985560306951,1,0.6996014098182608,1,0.7744670256876651
0,0.49319064470421903,1,0.7641592569286388,1,0.7450899186545568,1,0.7369084682861182,1,0.7198315002016306,1,0.7150109292638275,0,0.42981762580666594,1,0.6865648668943571,1,0.6446561624588697,1,0.6462760966743086,1,0.6538509804796478,1,0.7696991305814297,0,0.39441976248057453,1,0.6528296640704985,1,0.5963167881404945,1,0.6097515688846923,1,0.6089420776229454,1,0.8048456192172548
0,0.479579867000703,1,0.8589854210868977,1,0.7621457272222263,1,0.7670444998328256,1,0.6484852489978894,1,0.7026872943266965,0,0.4164525315300459,1,0.8025317246294748,1,0.6821006993043168,1,0.6871455460506157,1,0.611726803332985,1,0.7481889407519041,0,0.3813425895661975,1,0.7592165627776561,1,0.6539202599833936,1,0.6918430749464668,1,0.5881595144310381,1,0.7285910824487942
1,0.501702416323818,1,0.8856839225282501,1,0.7831858139639192,1,0.76932331796993,1,0.686075863607026,1,0.7416095835408852,0,0.43821286624166933,1,0.829340501473302,1,0.7408902343626441,1,0.7266514391313115,1,0.6525841132590205,1,0.7573093672415376,0,0.4026548902925836,1,0.8100557630673955,1,0.6598735991409095,1,0.6967470367002282,1,0.618719061524438,1,0.8520871834963399
1,0.591123599731815,1,0.9403506564840912,1,0.8467486208353037,1,0.8683955375905785,1,0.7341309300457737,1,0.7556214575510207,1,0.5281686551752783,1,0.9051213549722812,1,0.7791547213588914,1,0.8527378718877157,1,0.6712732708925065,1,0.7452570088944082,0,0.49189713498390997,1,0.890597856997134,1,0.7679103952411664,1,0.8234589265677907,1,0.6498932853891736,1,0.8107146805981031
0,0.40970396297955436,0,0.3249626570417854,0,0.1088678478703824,1,0.7435323619557023,0,0.4116753077480877,0,0.07082721055358121,0,0.3481707199357189,0,0.1778366377670877,0,0.0397099416330281,1,0.5277805274408769,0,0.2540182399163041,0,0.023431966797372583,0,0.2908078555001642,0,0.09306907916759832,0,0.007012900571690572,0,0.248249402371868,0,0.11636248023740658,0,0.001846588069996491
0,0.3616699179820785,0,0.3371843667764842,0,0.19076862249505655,0,0.31831953174341054,0,0.35104838006824535,0,0.1362198740409244,0,0.3029425598677792,0,0.2287635002981897,0,0.11186005274476873,0,0.1426562885542617,0,0.18635651275207954,0,0.045121757018806385,0,0.24929232979969618,0,0.12383865006361261,0,0.05708549459890511,0,0.047637032317435324,0,0.07241065703049054,0,0.014907360977853501
1,0.5566923579218026,1,0.5885219072824246,1,0.511693196763978,1,0.9120081374688518,1,0.7562459099596619,1,0.5546874989064816,0,0.49227338748715765,0,0.49724329335213413,0,0.39475053425390805,1,0.7825875426149215,1,0.6519727401180251,0,0.42656514949193625,0,0.4285247474055507,0,0.4327336804085018,0,0.24366119096812244,1,0.6564334299539373,0,0.4995914673849964,0,0.35002034630878964
0,0.3249380552852513,0,0.403138392470459,0,0.41421973425520875,1,0.5533726646497302,0,0.3974532870651679,0,0.0681397965433882,0,0.2689830320902443,0,0.3148333514543109,0,0.3255132647984518,0,0.3738200172636794,0,0.26799584431893586,0,0.02689225908059434,0,0.21868148368008666,0,0.25289720217783374,0,0.21529447017858194,0,0.2071948718651926,0,0.1453661956814526,0,0.026323661919825825
0,0.40970396297955436,0,0.43896577264252057,0,0.41430923714497736,1,0.8210414831285067,1,0.5682820628284683,0,0.15286821300004938,0,0.3481707199357189,0,0.3681573589557431,0,0.3377166181655429,1,0.7241684808767848,0,0.4772141815625184,0,0.09416064071024588,0,0.2908078555001642,0,0.2650101856526845,0,0.2849608879465584,1,0.587571108959009,0,0.3493490877552474,0,0.05267810525701622
0,0.3616699179820785,0,0.48244152435725174,0,0.41155111985812065,1,0.6916302270866215,1,0.5696704865769466,0,0.23968822554910285,0,0.3029425598677792,0,0.3962177338940345,0,0.35673378636711484,1,0.5941092704414255,0,0.47678126853936875,0,0.1606928421597943,0,0.24929232979969618,0,0.3016826113200588,0,0.3178483725617337,0,0.4869226184049755,0,0.3311816399496428,0,0.07582245859040238
1,0.5566923579218026,1,0.5626342402271451,1,0.5677803854117874,1,0.9048979701826068,1,0.6996741957611667,0,0.39750497586908384,0,0.49227338748715765,1,0.5306988098935532,1,0.5355630081104866,1,0.8626807798425875,1,0.6332246254052384,0,0.30807246698934554,0,0.4285247474055507,0,0.43888531269991915,1,0.5319351110662347,1,0.8180840268481264,1,0.5670361420339352,0,0.43233526589383775
0,0.3249380552852513,0,0.48170522400108795,1,0.505444967065113,1,0.7156792284206246,1,0.6529898081827422,0,0.1475346928065081,0,0.2689830320902443,0,0.41205656793327017,0,0.45286717040358426,1,0.6680542865486423,1,0.610484100683637,0,0.16198505437522226,0,0.21868148368008666,0,0.33189489908356506,0,0.36930320112368586,1,0.5980260130457767,1,0.5791975630492331,0,0.05638556199260536
0,0.40970396297955436,1,0.5327085146213347,1,0.543880266584988,1,0.8415767131587899,1,0.6750164940175616,0,0.22514083960023934,0,0.3481707199357189,0,0.49927270496866494,0,0.4966174817024839,1,0.8098635209878633,1,0.6457125048358103,0,0.1514554214663082,0,0.2908078555001642,0,0.41420124073339304,0,0.43167218568686394,1,0.7478968810763117,1,0.6099395507079006,0,0.08635820764370372
0,0.3616699179820785,0,0.470725818790081,1,0.5093214609559421,1,0.7291163495494837,1,0.7189157282115637,0,0.3255716462421505,0,0.3029425598677792,0,0.4251744947333571,0,0.48405091928736554,1,0.6804239598312367,1,0.6608749066462626,0,0.360822612369306,0,0.24929232979969618,0,0.34892112943361964,0,0.38797030483426165,1,0.6012311896295252,1,0.6164380024952545,0,0.3481453899984259
1,0.5566923579218026,1,0.6545128785668843,1,0.6276261658810176,1,0.8727751529647323,1,0.8985476275690392,0,0.33604319514122083,0,0.49227338748715765,1,0.5964386917862541,1,0.5788378425934161,1,0.8369790427359596,1,0.864831227580385,0,0.1920700928808714,0,0.4285247474055507,1,0.56305169304153,1,0.5241123352521959,1,0.8415563029612001,1,0.8316772922736049,0,0.20692989588183186
1,0.6272162459001798,1,0.7802650479303861,1,0.6455793182975615,1,0.8704251809043415,1,0.8988671956285861,0,0.4413011886297763,1,0.5442788723397551,1,0.5313687997213774,0,0.35650981540162885,1,0.7101815089299919,1,0.7489411081177293,0,0.25385660223379036,0,0.4697421900401322,0,0.27912390113561814,0,0.15471213508655013,1,0.5346462107015071,1,0.5530475797694812,0,0.07935010889412453
1,0.6686300198984936,1,0.846622969167256,1,0.6514204275847836,1,0.8770770912223809,1,0.9491295761234875,0,0.4279712617980389,1,0.5881791075269847,1,0.7033500122878243,0,0.44357691085190176,1,0.7801748831529633,1,0.8684325493905807,0,0.2614022949363306,1,0.514249562087726,1,0.5553691679715496,0,0.2594257416516761,1,0.6670680982767438,1,0.705717682613764,0,0.18801369975196902
0,0.4877634249799069,1,0.7445414685828662,0,0.49994562002126364,1,0.9295784603749343,1,0.7433443427319489,0,0.403662331764141,0,0.40363586059039347,1,0.5484305740471033,0,0.3128296140419967,1,0.8157385566220321,1,0.5781980976955142,0,0.26929671130113375,0,0.33320340993205533,0,0.3551339158344974,0,0.1619546113188064,1,0.7002817853844843,0,0.426467068865124,0,0.22869569021227276
0,0.43688283338002276,1,0.6387340329634654,1,0.6414487642671116,1,0.9660640195629085,1,0.7638689149097928,0,0.4539134280827447,0,0.3548917198759194,0,0.48509099945120027,0,0.4570673069459036,1,0.9056768264182207,1,0.6285853091412592,0,0.40807252485203616,0,0.2879838178776678,0,0.2692894053967956,0,0.26311648111679786,1,0.811007144728496,0,0.4607216123093715,0,0.28416056284177194
1,0.6272162459001798,1,0.8330301064966311,1,0.7423587517625501,1,0.9606457517474177,1,0.806121596960606,1,0.6024655925787629,1,0.5442788723397551,1,0.7131758719576637,1,0.6089472556043425,1,0.896889306447604,1,0.7002226910508444,1,0.559445764171435,0,0.4697421900401322,1,0.5769478024979096,0,0.4870802678818188,1,0.8130967760403331,1,0.6244585311070232,0,0.3912281934668018
1,0.6686300198984936,1,0.8370692390948657,1,0.784740943479296,1,0.9051142779203061,1,0.8598044891362806,1,0.7011399793558329,1,0.5881791075269847,1,0.7579407789223978,1,0.6785199363375763,1,0.8407158557291626,1,0.797500587537995,1,0.6790400660859123,1,0.514249562087726,1,0.6636958159283677,1,0.5561322814195531,1,0.7746080521010985,1,0.6421833395962346,1,0.65263925549259
0,0.4877634249799069,1,0.7534690087403237,1,0.673325649772154,1,0.7681657093474077,1,0.6678309932836337,1,0.7530734619859768,0,0.40363586059039347,1,0.6677540054634551,1,0.5394179247323063,1,0.6759284237766564,1,0.604439738620572,1,0.7437349118114063,0,0.33320340993205533,0,0.4953735314647578,0,0.46572241816981474,1,0.6150559835085103,0,0.497616801228951,1,0.7939159413842547
0,0.43688283338002276,1,0.7165926291954225,1,0.7328741667841321,1,0.6915975152188576,1,0.6086540408677953,1,0.7200451114602198,0,0.3548917198759194,1,0.6273708131907485,1,0.6364350095813139,1,0.6135189759465793,1,0.5336430381210069,1,0.6904702929275861,0,0.2879838178776678,1,0.537225625478468,1,0.5720793105537012,1,0.5532498890074513,0,0.4627500394469731,1,0.7022067737552012
1,0.6272162459001798,1,0.8462831880589916,1,0.7579923872078014,1,0.7323157292720711,1,0.6189345605548542,1,0.724889407443309,1,0.5442788723397551,1,0.7999386209898421,1,0.6821736288326294,1,0.6699530069316915,1,0.5717207735031083,1,0.7558938837665654,0,0.4697421900401322,1,0.7031041347060696,1,0.6212247619216604,1,0.6449843905947275,1,0.5695216082553751,1,0.7734442280166396
1,0.6686300198984936,1,0.9210483680737068,1,0.784267471479668,1,0.7028346969954293,1,0.7092795082758606,1,0.7537773465060318,1,0.5881791075269847,1,0.8708237648971922,1,0.7018418522103107,1,0.6511806204287179,1,0.6822398110532271,1,0.7473548776716328,1,0.514249562087726,1,0.8147107043790882,1,0.6204990816699385,1,0.5861520503656787,1,0.610994045536127,1,0.6970756642663224
0,0.4877634249799069,1,0.8011495742935097,1,0.7537628594531476,0,0.4810754463330835,1,0.6659109106606816,1,0.7367522138861579,0,0.40363586059039347,1,0.7395830032072779,1,0.6766000401769738,0,0.44851082678566667,1,0.6311605206721413,1,0.766831714454814,0,0.33320340993205533,1,0.6778199656757248,1,0.6087088921515331,0,0.43210410503053154,1,0.6299994305025737,1,0.8217174155339086
0,0.17033314722500603,0,0.0015353258015438076,0,0.0023733812714837876,0,1.7435841659363405e-10,0,0.0008184316381499857,0,0.035904809326844034,0,0.11496717542820534,0,7.117119348520884e-05,0,0.00011802957820195026,0,3.6637359812630166e-15,0,2.925308037826646e-05,0,0.012920759679467042,0,0.061470695564328715,0,5.534330616008276e-08,0,1.5420274872557371e-06,0,0.0,0,3.781695046001232e-08,0,0.0002180215659617346
0,0.11868289620970751,0,0.007513888976501848,0,0.009617681849713455,0,0.000518401503135868,0,7.24859581724413e-06,0,0.024551635740891253,0,0.07646258933418659,0,0.0008492896811301831,0,0.0016121130444498588,0,5.1311253406183255e-06,0,7.979715554995437e-08,0,0.00902306888260862,0,0.03825613142883577,0,3.142308408954353e-05,0,6.311145422888131e-05,0,3.984963470315961e-10,0,1.514677272496101e-12,0,0.000411320262024617
0,0.10662107110433627,0,0.015058568608984801,0,0.01787608699941179,0,0.001139721004729255,0,0.00010948691399403909,0,0.09979438513559491,0,0.06780007129475829,0,0.0039056413442366544,0,0.005894510394289676,0,2.6994743028474488e-05,0,5.789815920032026e-07,0,0.10466854937400338,0,0.03329776385061767,0,0.00019870439907920812,0,0.0015143989799936142,0,7.475643803989129e-08,0,7.814114910686953e-10,0,0.0171930615036735
0,0.14204717035173042,0,0.047282435361695074,0,0.06381887732285574,0,0.023579895116596306,0,0.0010611431455841425,0,0.20015949319022408,0,0.09361039134354021,0,0.017558386464228026,0,0.024103715346380228,0,0.0028112231282044764,0,7.52907458967389e-05,0,0.12753238297155733,0,0.04837061019599165,0,0.0032404306383169157,0,0.006401126484571473,0,6.0808320329841514e-05,0,5.373619947901531e-07,0,0.03819814147685463
0,0.17033314722500603,0,0.188580363695797,0,0.1459105436657835,0,0.03664490011532906,0,0.02563325904314262,0,0.3701737755380111,0,0.11496717542820534,0,0.09916707885683329,0,0.09714762060387794,0,0.00706162605785654,0,0.004855732391264689,0,0.24080900182043163,0,0.061470695564328715,0,0.02607752859694179,0,0.05642880790489935,0,0.0004699227152109575,0,0.000523406349442257,0,0.07082912775682582
0,0.11868289620970751,0,0.18516484273600775,0,0.1299324244829445,0,0.0723916878802352,0,0.0005792476548692749,0,0.4496195441643749,0,0.07646258933418659,0,0.11000582945926551,0,0.08072553875882915,0,0.025279610041029188,0,5.5067592398483356e-05,0,0.37712075865016625,0,0.03825613142883577,0,0.05402806094552337,0,0.04252459372260442,0,0.003443596276199945,0,1.0314111376086288e-07,0,0.2635707592586928
0,0.10662107110433627,0,0.12379870538043436,0,0.12892280517606336,0,0.06374320401257771,0,0.0005426081946438011,0,0.34717847638240196,0,0.06780007129475829,0,0.06473194820467298,0,0.07746636959510966,0,0.02580659461125001,0,1.9125357855309666e-05,0,0.3405323001352595,0,0.03329776385061767,0,0.04185711849007068,0,0.042894613409399485,0,0.004356584070869585,0,3.413502558391457e-08,0,0.4664297064886048
0,0.14204717035173042,0,0.19760424662478182,0,0.18123373892707528,0,0.19580059183940823,0,0.0071574642268028565,0,0.32257778588574126,0,0.09361039134354021,0,0.1364976949654516,0,0.1331703045367354,0,0.11670095838370698,0,0.0008225727976260977,0,0.37692030019141076,0,0.04837061019599165,0,0.06809150576617462,0,0.08998916962021841,0,0.05758289590318533,0,2.3333570549954885e-05,0,0.2058601951007455
0,0.17033314722500603,0,0.253696230949255,0,0.22586364442780726,0,0.1508822402069987,0,0.05063478381947906,0,0.47837559313487965,0,0.11496717542820534,0,0.17752264343376956,0,0.15600887928334284,0,0.0778652909209574,0,0.012388376950680846,0,0.4026266964513795,0,0.061470695564328715,0,0.07065297175930807,0,0.09714816939342152,0,0.023292320591181137,0,0.0008902863398748684,0,0.37817575148130944
0,0.11868289620970751,0,0.2548267045635335,0,0.18138074495828882,0,0.2248928557492158,0,0.0020033254293159164,0,0.4727073306810635,0,0.07646258933418659,0,0.18212841068376162,0,0.13679123026516593,0,0.1489080980324632,0,0.0002471521150564371,0,0.36389410414744006,0,0.03825613142883577,0,0.10741329248210962,0,0.1038062842172941,0,0.07703109570875422,0,1.6857678275528087e-06,0,0.32395284626237886
0,0.10662107110433627,0,0.16980544038397727,0,0.17696040335415253,0,0.24344531558709614,0,0.0035934734016177527,0,0.3123729842120089,0,0.06780007129475829,0,0.11642790344520282,0,0.12117603437235314,0,0.1802045126643761,0,0.0004115708954032238,0,0.21232585985772712,0,0.03329776385061767,0,0.12482290074624736,0,0.07362897925166734,0,0.07132281464281998,0,4.665666708980609e-06,0,0.20520602436276736
