SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
1,1.0,1,0.9964778980268584,1,1.0,1,0.999999010860297,1,0.9985884257866009,1,1.0,1,1.0,1,0.9959576054074617,1,1.0,1,0.9999983324394206,1,0.9977777286484439,1,1.0,1,1.0,1,0.9972867735001376,1,1.0,1,0.9999990514221875,1,0.9977816832340083,1,1.0
1,1.0,1,0.9867490141227881,1,1.0,1,1.0,1,0.9999796624496393,1,1.0,1,1.0,1,0.9826969343359654,1,1.0,1,1.0,1,0.9999524123965094,1,1.0,1,1.0,1,0.9852506221464771,1,1.0,1,1.0,1,0.9999651964188185,1,1.0
1,1.0,1,0.9983045943201521,1,1.0,1,0.9999999999928032,1,0.9996788271009853,1,1.0,1,1.0,1,0.9975369857655607,1,1.0,1,0.9999999999866018,1,0.9994378184125283,1,1.0,1,1.0,1,0.9969957016071236,1,1.0,1,0.999999999594038,1,0.9992688246163683,1,1.0
1,1.0,1,0.9847512590856644,1,1.0,1,0.9997677381455061,1,0.9998048381764576,1,0.9999999999999997,1,1.0,1,0.981888500226171,1,1.0,1,0.9995585059359323,1,0.9995783364484025,1,0.9999999999999577,1,0.9999999999999997,1,0.9823722699137206,1,1.0,1,0.9992591105366267,1,0.9995657570716341,1,0.9999999993557903
1,1.0,1,0.988265179015714,1,1.0,1,0.9961808435149622,1,0.9999457017470519,1,0.9999999999924997,1,1.0,1,0.9848172035002927,1,1.0,1,0.9957712101330747,1,0.9998970271158328,1,0.9999999999934309,1,1.0,1,0.9836231115124783,1,1.0,1,0.9915813603966268,1,0.9998647950783494,1,0.9999999999985637
1,0.9999999999880266,1,0.9213122143826094,1,1.0,1,0.9999999999435274,1,0.898369893377631,1,1.0,1,0.9999999999513769,1,0.909648218249256,1,1.0,1,0.9999999994456296,1,0.8937379657337954,1,1.0,1,0.9999999997349895,1,0.9160714131875205,1,1.0,1,0.9999999994706074,1,0.8867508770804317,1,1.0
1,0.9999999999998133,1,0.9622245900587577,1,1.0,1,0.8690252488151825,1,0.8442894931197691,1,1.0,1,0.9999999999991454,1,0.9561739145928716,1,1.0,1,0.8653520047720136,1,0.8284067655059836,1,1.0,1,0.9999999999945892,1,0.9442559913734891,1,1.0,1,0.878774654021385,1,0.8007297029182535,1,1.0
1,0.999999999999706,1,0.9272284368113151,1,1.0,1,0.8730119035693011,1,0.8751356922978102,1,0.9999999999781701,1,0.9999999999986714,1,0.9209079025907971,1,1.0,1,0.8736671296811578,1,0.845029857319674,1,0.9999999999830121,1,0.9999999999917203,1,0.9219613637298864,1,1.0,1,0.859998289803461,1,0.8283908904168993,1,0.9999999787155759
1,1.0,1,0.9536197620357891,1,1.0,1,0.8353404026547314,1,0.9437805160413084,1,0.9999999915406782,1,1.0,1,0.9369510427165609,1,1.0,1,0.8430705311421862,1,0.9366741127613281,1,0.9999972079267816,1,1.0,1,0.9358060487637246,1,1.0,1,0.8486893934463866,1,0.9050128940046979,1,0.9999993700827978
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,5.562217353372034e-14,0,0.0008110695381871036,0,0.0,0,0.0,0,2.0171957405556995e-06,0,6.650235917504688e-14,0,0.0,0,0.00011956019762493497,0,0.0,0,0.0,0,4.7629825083994604e-08,0,0.0,0,0.0,0,1.2592303812786199e-05,0,0.0,0,0.0,0,2.9920843580555356e-11,0,0.0
0,9.057210537122273e-11,0,0.00013042249203221168,0,0.0,0,2.8199664825478976e-14,0,2.947561383592756e-05,0,1.2474819988117503e-07,0,9.781064846947629e-14,0,1.0204095078458764e-05,0,0.0,0,0.0,0,3.4101780306272644e-06,0,3.840420159662017e-08,0,0.0,0,1.0256770888172895e-07,0,0.0,0,0.0,0,1.0821601104105127e-07,0,8.032141618485866e-11
0,4.346301096802563e-12,0,0.004140429519296052,0,0.0,0,2.443217135272846e-07,0,0.0007680171088613186,0,5.062328370408764e-05,0,2.9976021664879227e-15,0,0.0013783400477880292,0,0.0,0,1.4478701571007946e-09,0,5.8742335274919455e-05,0,5.510558187538095e-06,0,0.0,0,6.466503258961698e-05,0,0.0,0,2.0194956817931597e-13,0,6.963956626582224e-06,0,2.38953596909397e-08
0,1.5480242643306497e-09,0,0.007023167059324376,0,2.886579864025407e-15,0,0.0034213763820649667,0,0.0004174002334296212,0,0.00015122579891324595,0,2.5699442574023124e-12,0,0.002230336846158143,0,0.0,0,0.0007137101308604121,0,6.71129848661689e-05,0,1.0909531708347409e-05,0,2.220446049250313e-16,0,0.0004076308085078084,0,0.0,0,7.764018391787086e-05,0,1.460598948221925e-05,0,0.0005813108080571228
1,0.99999999952764,1,0.9218708574044542,1,1.0,1,1.0,1,0.9688751370134032,1,1.0,1,0.9999999995039976,1,0.9287416385399119,1,1.0,1,1.0,1,0.9608400919345467,1,1.0,1,0.9999999994821327,1,0.9250792116346442,1,1.0,1,1.0,1,0.9530992880956652,1,1.0
1,0.9999999999469312,1,0.9538161918586092,1,1.0,1,0.9999999990486297,1,0.935345750690381,1,0.9999999982954125,1,0.9999999999441308,1,0.9477019337901176,1,1.0,1,0.9999999987593307,1,0.9365123259842778,1,0.99999999997883,1,0.9999999999415344,1,0.9496601902898821,1,1.0,1,0.9999999989928853,1,0.9059870394640244,1,0.9999999999998236
1,0.9999999999987564,1,0.9352210963516283,1,1.0,1,0.991488097540148,1,0.9442355893387739,1,0.999999995695692,1,0.9999999999986854,1,0.9384621387198092,1,1.0,1,0.9904666801505504,1,0.9447457489490511,1,0.9999999998461075,1,0.9999999999986192,1,0.9105910580409282,1,1.0,1,0.985697663983178,1,0.9336729382866523,1,0.9999997593559479
1,0.9999999999999984,1,0.9253987705629126,1,1.0,1,0.9962355468405055,1,0.9858235476163424,1,0.9999999804520033,1,0.9999999999999983,1,0.9247916997292172,1,1.0,1,0.9962723048319256,1,0.9854755300602083,1,0.9999999872392668,1,0.9999999999999983,1,0.9274464226090192,1,1.0,1,0.9977085320435255,1,0.9831893169938841,1,0.9999999995739725
1,0.9999999999999677,1,0.9372146006835114,1,1.0,1,0.9999999999999902,1,0.9911551249052327,1,1.0,1,0.9999999999999625,1,0.9406563328823334,1,1.0,1,0.9999999999999829,1,0.9928044765069226,1,1.0,1,0.9999999999999593,1,0.930455763211969,1,1.0,1,0.9999999999999294,1,0.9937061064611609,1,1.0
1,0.9999999999999845,1,0.9794843469173112,1,1.0,1,0.9996402035570376,1,0.9740534351650215,1,1.0,1,0.9999999999999819,1,0.9745275766985956,1,1.0,1,0.9996797405141671,1,0.9803716709077245,1,1.0,1,0.9999999999999803,1,0.9852890179992593,1,1.0,1,0.9995181162201778,1,0.9850435550129617,1,1.0
1,0.9999999999999997,1,0.9520535171062928,1,1.0,1,0.9826943616778592,1,0.9699173623492812,1,0.9999999999774039,1,0.9999999999999996,1,0.9487258830518084,1,1.0,1,0.9846340681058197,1,0.9724747052390091,1,0.9999999999999752,1,0.9999999999999996,1,0.929949754799669,1,1.0,1,0.982385838856725,1,0.962878888507335,1,0.9999999999999992
1,1.0,1,0.9455862280776052,1,1.0,1,0.9825023905918937,1,0.9873407894829717,1,0.9999999999955694,1,1.0,1,0.9462358126543101,1,1.0,1,0.9850893596384819,1,0.9892140025488076,1,0.9999999999984575,1,1.0,1,0.9257314226863063,1,1.0,1,0.989945501211111,1,0.9897678154055274,1,0.9999999999948648
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,3.10285908078356e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.402522625288839e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.661338147750939e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,1.8474111129762605e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,4.7908311429090134e-08,0,0.0,0,3.329568842858066e-10,0,0.0,0,0.0,0,0.0,0,2.6513613526901736e-10,0,0.0,0,2.531308496145357e-13,0,0.0,0,0.0,0,0.0,0,2.6039403966393593e-10,0,0.0,0,4.8627768478581856e-14,0,0.0,0,0.0
0,0.0,0,5.4254678416576496e-08,0,0.0,0,1.284698680770191e-09,0,0.0,0,0.0,0,0.0,0,2.7195101726107396e-10,0,0.0,0,3.5940139753165568e-12,0,0.0,0,0.0,0,0.0,0,2.8300695120719865e-12,0,0.0,0,7.249756350802272e-14,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0012360273563674085,0,0.2102618586728101,0,2.6388057483561767e-07,0,0.0002389898280753533,0,0.06753952782237294,0,0.0002694232995053003,0,2.2735239002535934e-07,0,0.09048111173023121,0,0.0,0,1.0309253450913047e-10,0,0.01834586116375647,0,1.63202784619898e-14,0,0.0,0,0.0175027162627841,0,0.0,0,0.0,0,0.0004010632182686047,0,0.0
0,0.0022854328913666233,0,0.1707454607158898,0,0.0003143193995108762,0,0.0007219023406163094,0,0.1338154722464726,0,0.013330602201194197,0,6.062703398201919e-07,0,0.06617599107681271,0,1.337485677765926e-12,0,5.93639759571829e-09,0,0.05236995151816726,0,5.141736770797323e-06,0,0.0,0,0.003571201843854066,0,0.0,0,0.0,0,0.005511000203300753,0,0.0
0,0.005166158750345984,0,0.34376301866087644,0,0.0033017661973678836,0,0.01615355161053289,0,0.1857038813379046,0,0.06924312205638261,0,2.299830186847096e-06,0,0.19903586898378567,0,3.2154411355733714e-09,0,3.522884740925214e-06,0,0.08693514082808584,0,0.0005027078342981772,0,3.3306690738754696e-16,0,0.04055418097399177,0,0.0,0,0.0,0,0.012977051751935198,0,8.051370681272374e-10
0,0.007894091006850568,0,0.3468989689659382,0,0.03375483614507668,0,0.10958981629550735,0,0.2464532648179545,0,0.13995387400682668,0,4.678207045860638e-06,0,0.22405454084384702,0,4.814992136337182e-06,0,0.0009957039787779065,0,0.12836075289464155,0,0.003201321003566737,0,1.1102230246251565e-15,0,0.07909218857081679,0,0.0,0,4.721700808119067e-11,0,0.03079628682837965,0,2.8787561223708735e-09
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
