unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
ID0,1979-05-31,1266130.0,715108.3,558901.3,265883.0,1817151.6,1973358.6,2266377.0,1056759.4,1043742.75,331700.3,524994.7,642391.75,1459386.8,1585474.6,1805577.5,1053524.8,1356062.0,1019466.9,1015505.0,455250.2,614987.44,696326.1,1339209.8,1426891.1,1603721.5,1014276.3,1289140.9,1044116.9,1020266.56,142770.06,415001.75,542443.6,1553679.8,1686721.0,1892513.1,1061128.9,1426408.2,1298831.0,1312549.6,230522.25,555295.8,735264.4,1886426.2,2020316.5,2336571.8,1301590.9,1482904.4,1436613.6,1453795.1,605760.1,837949.1,974279.1,1860383.5,1967304.4,2167419.5,1656590.0
ID1,1983-08-31,98.54,52.4818,39.42494,14.932441,144.5982,157.65506,182.14757,111.360245,111.3055,71.92309,82.646255,90.07181,132.57831,138.38643,149.97162,110.96809,120.83077,106.916664,107.05698,83.58605,90.14181,93.50856,120.07485,123.71946,129.88605,106.94548,114.66556,108.085686,108.54013,85.046295,91.22696,95.553665,120.2721,124.13584,129.56633,108.37545,113.52021,113.38057,113.84968,85.47925,92.34758,97.35772,128.68806,133.04279,141.29686,113.55675,116.26384,106.8955,107.11738,96.374,98.88965,100.89174,113.342705,114.622314,116.04042,115.2300033569336
ID1,1983-09-30,101.0,54.9418,41.884937,17.39244,147.0582,160.11507,184.60756,109.459595,109.47112,64.318535,77.938385,84.501526,135.16003,141.7622,155.4887,109.95341,123.6022,112.03312,111.201065,81.167816,89.77306,94.628006,130.7229,135.32202,143.9123,112.57476,117.468025,108.24882,108.29821,82.17171,90.67631,94.6804,122.15633,127.674355,134.66586,107.680595,115.31951,113.7574,113.51149,84.94426,94.013,97.945404,129.15343,134.93616,144.17484,113.85407,116.45503,106.2158,106.62071,94.787796,98.40744,101.24069,111.441124,112.92815,117.923,120.72000122070312
ID1,1983-10-31,100.92,54.861797,41.804935,17.312439,146.9782,160.03506,184.52756,109.91272,109.10645,56.554585,73.10176,82.61459,137.26407,148.26602,162.7081,109.8436,126.31339,112.698555,112.84654,81.20157,89.91271,93.95898,131.58817,137.51364,148.43427,112.89712,118.786255,108.8053,108.38397,82.03518,89.53913,93.36296,125.35416,128.63597,134.76834,108.74024,115.89804,114.30863,113.83289,82.60977,93.159424,97.57137,131.09604,136.79636,146.49007,114.31972,117.26647,104.70385,104.98564,94.9758,97.42936,98.52385,111.45184,112.416405,114.37284,127.68000030517578
ID1,1983-11-30,95.7,49.641796,36.584934,12.092437,141.7582,154.81506,179.30756,109.57443,107.8596,55.326157,72.30872,79.3587,141.6164,150.14334,168.35559,109.13144,128.0784,112.67109,112.36584,73.00667,83.76142,89.85414,134.82344,140.65671,155.9928,112.21298,121.33692,107.57897,107.59952,71.35698,81.69739,87.38729,128.42896,134.45825,143.37338,107.9135,119.36315,115.36153,115.4136,78.181656,89.01107,93.78421,136.78513,143.42462,152.4824,115.697914,120.25065,102.6427,103.57103,90.57131,94.38671,96.72393,107.701,109.35235,111.64501,124.19999694824219
ID1,1983-12-31,94.66,48.601803,35.54494,11.0524435,140.7182,153.77507,178.26756,109.942375,110.3173,53.20171,71.941086,79.851,139.06586,149.94556,164.44054,111.89031,128.31413,112.443634,112.440056,67.69867,82.125015,87.99413,135.3999,142.2327,154.82095,112.14361,122.92702,111.98777,112.06326,72.85774,84.29251,89.53975,134.25949,140.87311,151.84906,111.96521,121.656494,115.768486,115.50677,74.039116,85.20863,92.50835,139.5012,146.31221,156.41216,114.93833,122.11085,102.462234,102.37459,91.399345,93.3147,94.61301,109.60149,112.89609,114.71952,124.18000030517578
ID1,1984-01-31,97.14,51.0818,38.024937,13.532439,143.1982,156.25507,180.74756,108.807434,109.64892,50.81412,67.82803,75.86913,139.22003,150.67905,169.17938,109.89567,128.38225,115.70571,116.07663,66.74391,81.65604,89.05706,143.02016,149.78854,162.91219,116.20137,124.48041,110.71318,111.749214,62.740456,76.04883,84.958405,136.00243,143.17226,156.90793,109.85728,123.98819,113.34825,113.80744,71.32342,82.83908,90.619,136.96246,143.25494,152.88818,113.61236,121.90247,102.66349,102.97596,89.14689,92.73727,94.95358,108.169876,112.029305,113.84606,123.83999633789062
ID1,1984-02-29,95.16,49.101803,36.04494,11.5524435,141.2182,154.27507,178.76756,108.17318,107.613266,58.959023,71.51818,79.26069,137.67683,147.0108,161.84042,108.413025,127.02387,112.826324,112.220146,64.00548,78.08001,85.54809,139.40402,147.95709,165.53433,112.90176,125.594315,112.22526,111.60761,63.28989,78.67338,86.47887,138.64305,145.54875,160.7241,112.32815,124.53247,113.6207,113.24666,70.568855,85.19677,91.58499,135.8988,142.3801,156.97014,113.8057,121.65603,102.997765,104.073685,88.99945,92.22706,95.70211,109.92622,111.31694,114.734116,131.10000610351562
ID1,1984-03-31,98.64,52.5818,39.524937,15.032439,144.6982,157.75507,182.24756,110.78656,111.13398,62.172436,77.82953,86.534805,135.43735,141.77832,153.74533,110.532486,123.45325,118.83786,119.38011,72.238846,84.10288,91.6892,146.42914,153.78374,167.66156,118.23015,125.551186,112.51192,112.53415,63.003048,77.30777,84.91234,140.81659,147.14249,158.81319,112.87165,126.45226,110.69623,110.847305,65.89195,80.25638,85.687546,135.6938,143.19998,155.24646,110.7716,123.84033,103.84738,104.610855,92.03868,94.38493,95.72633,109.85491,110.88256,114.728195,125.26000213623047
ID1,1984-04-30,98.45,52.391796,39.334934,14.842437,144.5082,157.56506,182.05756,113.071915,112.274025,61.92081,79.2817,87.60989,139.50171,149.75436,162.80688,112.80764,124.386696,121.38812,119.79643,69.43874,85.64932,92.442795,151.86464,159.25356,177.01523,120.60574,126.83908,109.95982,109.479675,60.76356,73.94409,82.35223,138.40018,145.94592,156.64284,110.699005,124.712036,111.97971,111.54283,73.57628,83.241425,89.34503,135.05028,143.15814,156.39581,111.76639,122.22717,102.49781,102.31409,91.09957,92.9833,94.79787,109.50523,112.00993,114.07247,121.0199966430664
ID1,1984-05-31,92.15,46.0918,33.03494,8.542441,138.2082,151.26506,175.75757,113.11247,113.51411,64.20128,77.823425,86.30545,140.84218,149.0376,164.36809,112.404564,125.011986,115.07301,115.29817,59.956036,74.60277,83.00049,143.9666,155.19833,169.29004,116.6319,127.5813,108.80596,109.15215,64.931564,79.32202,86.32202,130.51347,136.9337,148.65378,109.794685,121.63229,111.24769,111.70286,71.206406,83.63533,89.247055,134.47704,141.13347,157.36215,111.18436,121.35373,101.0725,101.57427,90.98298,92.89099,94.73906,106.365944,107.5989,113.9922,119.55999755859375
ID1,1984-06-30,101.21,55.1518,42.094936,17.60244,147.2682,160.32506,184.81757,113.30672,113.21698,70.12108,81.10231,89.314865,137.33157,145.1268,155.24982,113.818016,123.65455,123.28577,122.768585,63.70594,82.82022,92.49982,154.99857,164.61514,181.90845,123.30414,129.01767,110.78345,110.40224,79.05466,86.797104,92.02003,129.64415,135.02911,144.61696,110.74432,118.76777,111.8459,111.6888,75.614,84.87213,90.38911,131.77415,138.19922,150.73253,111.571495,120.049,104.748764,104.65732,94.529366,96.96275,97.91355,111.19986,113.75223,114.82795,119.30999755859375
ID1,1984-07-31,111.46,65.401794,52.344936,27.85244,157.5182,170.57506,195.06757,117.39856,118.40315,69.98552,83.51126,90.430435,144.49396,151.28392,159.91824,118.202545,124.255424,124.86159,124.58278,72.35328,84.77606,92.912994,156.84923,166.46555,186.1046,125.625305,129.80194,114.07541,113.70752,81.13637,90.129654,95.28054,133.46222,139.3948,147.18494,113.72981,118.69588,114.51278,114.78241,83.51836,92.688896,97.56385,131.83751,135.73676,144.53116,114.48225,117.714905,106.440605,106.50158,95.926926,97.40228,98.51534,112.8846,114.98364,120.56454,137.35000610351562
ID10,1985-10-31,3566.0,2963.7656,2793.0405,2472.7886,4168.2344,4338.9595,4659.2114,3716.4966,3705.7046,2758.8997,3089.546,3223.0078,4225.9014,4355.091,4653.1963,3697.7207,2932.1436,3546.4114,3549.1746,2226.3613,2646.9946,2801.9875,4293.533,4479.8296,4961.622,3536.5518,3098.083,3687.8447,3698.6406,2379.1482,2741.2283,2933.993,4425.269,4668.3867,5034.3916,3667.1528,3124.972,3939.1877,3918.1133,2128.1753,2731.5212,2952.1472,4926.743,5236.334,5816.0605,3960.3474,3312.1892,4341.4106,4340.753,3146.6838,3558.7607,3717.3208,5072.5454,5284.7754,5465.5483,738.0
ID10,1985-11-30,3099.0,2496.7656,2326.0405,2005.7886,3701.2344,3871.9595,4192.2114,3647.7207,3663.9917,2527.259,2828.6182,3026.8157,4256.3506,4443.741,4743.4473,3633.5261,3006.5225,3297.739,3292.7593,2011.1172,2447.2874,2611.3477,3969.0789,4157.347,4516.6133,3306.9624,3091.8896,3471.774,3483.3652,1906.1671,2335.0483,2613.877,4314.6855,4576.8037,5012.5654,3478.4194,3222.1174,3675.0894,3696.6738,1721.709,2335.6235,2637.277,4679.5176,4899.7695,5471.1396,3698.2317,3345.534,4313.141,4272.7153,2915.866,3344.1118,3641.177,4985.7676,5276.5176,5539.787,762.0
ID10,1985-12-31,2729.0,2126.7656,1956.0404,1635.7886,3331.2344,3501.9595,3822.2114,3348.6533,3338.7527,2273.5352,2579.3745,2763.1536,3944.814,4114.878,4394.224,3341.844,3019.622,2983.5308,2969.6125,1957.6289,2179.8562,2334.1147,3621.239,3859.163,4128.1465,2990.527,3059.6384,3235.4666,3250.9756,1338.7677,1928.592,2213.749,4272.4893,4479.4043,4904.6514,3230.7524,3338.0059,3599.6106,3567.5461,2056.5713,2425.2205,2623.126,4576.883,4779.6577,5233.103,3616.3855,3293.4434,3982.652,4020.791,2844.7385,3001.0073,3312.6655,4597.295,4854.8438,5169.968,888.0
ID10,1986-01-31,2890.0,2287.7656,2117.0405,1796.7886,3492.2344,3662.9595,3983.2114,2871.908,2862.5256,1739.1401,2037.9202,2229.6614,3528.3486,3744.9219,4066.194,2888.987,3062.9502,2698.4473,2711.4963,1281.7401,1766.0546,1920.2903,3447.8235,3631.4875,3968.188,2724.5315,3136.3127,3407.4834,3403.8994,1228.4738,1815.158,2253.1375,4561.382,4898.1265,5527.907,3372.017,3455.979,3671.734,3638.0366,1663.0508,2291.9192,2636.5674,4792.709,5095.4854,5528.8364,3676.4717,3379.1772,4143.8135,4157.043,2913.2095,3299.9634,3467.836,4962.2393,5059.6997,5400.795,689.0
ID10,1986-02-28,3001.0,2398.7656,2228.0405,1907.7886,3603.2344,3773.9595,4094.2114,2969.7664,2979.251,1769.217,2125.9004,2308.2544,3666.9094,3852.1914,4100.303,2993.1177,3052.5906,2676.2263,2684.0725,1074.9258,1636.4906,1866.3032,3484.7236,3743.9404,4119.1025,2710.9243,3156.8826,3369.5918,3362.139,1139.7258,1851.5054,2147.1746,4643.8857,5033.078,5530.9756,3361.7996,3524.8108,3647.7976,3677.6536,1770.8228,2306.1694,2603.0037,4678.0107,4934.869,5462.6436,3670.959,3351.6133,4291.7783,4271.247,2844.6675,3376.0874,3559.69,5018.2285,5233.413,5560.1816,823.0
ID10,1986-03-31,3411.0,2808.7656,2638.0405,2317.7886,4013.2344,4183.9595,4504.2114,3031.1274,3028.043,1655.7878,2113.807,2323.9387,3759.909,3941.2937,4388.486,3033.553,3100.4624,2748.309,2741.3125,1220.0452,1666.4841,1889.2927,3584.3376,3840.831,4206.802,2744.1948,3206.1472,3351.006,3347.314,1316.0718,1843.8032,2178.81,4453.9023,4769.018,5298.3613,3347.603,3450.5264,3534.4429,3503.0566,1488.0876,2022.7666,2422.1443,4646.7944,4917.6055,5569.334,3523.349,3439.4058,4398.685,4490.5596,3122.791,3309.7915,3533.8977,5107.9907,5417.6074,5900.821,918.0
ID10,1986-04-30,3512.0,2909.7656,2739.0405,2418.7886,4114.2344,4284.9595,4605.2114,3107.8508,3118.5752,1687.8142,2099.1973,2326.1387,3879.9077,4098.6104,4334.335,3107.568,3143.6304,2416.299,2393.9587,960.5702,1377.1975,1585.1416,3266.1836,3513.352,3966.6108,2453.916,3196.6042,3392.155,3381.9897,849.82007,1752.1399,2032.1976,4754.335,5167.6416,5804.3867,3458.9954,3594.2773,3393.0107,3387.2114,1364.8333,1835.8171,2205.329,4576.3,5030.1343,5653.6514,3452.5938,3486.2285,4304.0537,4335.013,2629.1924,3142.203,3321.8413,5035.5835,5243.56,5758.3887,915.0
ID10,1986-05-31,2819.0,2216.7656,2046.0404,1725.7886,3421.2344,3591.9595,3912.2114,2572.0693,2569.228,1171.5905,1655.004,1894.6604,3282.4646,3502.4248,3812.2104,2582.9805,3090.8584,2146.3916,2158.2085,408.4209,1002.2915,1291.0446,3062.901,3265.3071,3723.6758,2166.8958,3219.7358,3280.751,3308.5935,1032.179,1546.0957,1985.8792,4584.8945,4960.881,5623.9463,3290.2715,3519.3757,3434.7637,3428.7017,941.17566,1596.0496,2015.9395,4838.002,5251.1763,5857.0605,3439.403,3654.135,4126.2246,4144.3096,2866.77,3100.516,3214.449,4831.6187,4989.7007,5299.7974,762.0
ID10,1986-06-30,3806.0,3203.7656,3033.0405,2712.7886,4408.2344,4578.9595,4899.2114,2828.857,2807.5034,1204.2673,1766.4794,1944.9092,3728.5974,4008.7449,4532.642,2850.9463,3234.9746,2442.0515,2413.9705,617.5029,1232.546,1508.4469,3385.6882,3658.1323,4243.676,2401.5608,3287.8855,3088.288,3004.1484,-219.35449,716.6588,1144.9858,5112.322,5578.34,6284.775,3138.9495,4065.4033,3235.225,3242.1875,549.3125,1202.3823,1625.2717,4797.268,5243.7812,6167.782,3251.0176,3738.7239,4145.374,4140.6685,2611.707,2832.4814,3387.0615,4934.689,5044.4507,5821.701,775.0
ID10,1986-07-31,3587.0,2984.7656,2814.0405,2493.7886,4189.2344,4359.9595,4680.2114,2805.1577,2792.8499,1367.3148,1753.9619,1983.1335,3661.1387,3825.822,4162.804,2775.3113,3183.0105,2271.6765,2252.4849,635.3589,1046.4336,1321.1458,3226.797,3462.0244,4232.638,2253.7378,3272.2864,3350.6492,3378.8948,342.85693,1161.0302,1590.263,5001.4575,5509.01,6315.996,3393.4893,3864.725,3483.027,3472.6396,649.06226,1533.666,1954.2646,5060.016,5461.4697,6287.509,3458.0576,3788.7925,4316.377,4411.141,2672.7656,3110.4658,3333.0327,5109.419,5362.0684,5484.9526,742.0
ID10,1986-08-31,4952.0,4349.7656,4179.0405,3858.7886,5554.2344,5724.9595,6045.2114,2844.19,2866.9475,1382.4381,1850.1147,2070.185,3622.1135,3810.259,4217.7197,2842.9263,3176.5525,2433.1003,2427.3066,594.646,1094.4923,1374.6085,3524.296,3773.1477,4311.9023,2428.0952,3372.3374,3894.1746,3928.399,794.2825,1753.7097,2252.074,5585.8745,6062.4453,6775.348,3850.5088,3884.8423,3831.3901,3805.928,650.308,1579.4888,2050.0903,5692.691,6206.757,6993.5215,3808.5332,3974.8838,4368.8594,4458.501,2523.4568,3170.5918,3355.442,5218.743,5340.123,5470.0615,362.0
ID10,1986-09-30,3951.0,3348.7656,3178.0405,2857.7886,4553.2344,4723.9595,5044.2114,2626.816,2621.0354,1030.605,1568.8444,1764.7468,3455.565,3681.3748,4068.2551,2651.9285,3171.4392,2219.4233,2228.1729,477.49854,994.1837,1271.0884,3168.202,3450.5488,3971.2769,2238.2407,3291.1072,3137.5415,3152.5095,370.04297,1087.1066,1591.1978,4639.578,5088.059,5732.1562,3097.8833,3744.0867,3231.879,3199.6846,237.53516,1193.8474,1607.8594,4905.0366,5375.329,6387.307,3301.9087,3848.3967,4323.287,4431.7393,2791.566,3042.442,3237.3535,5271.8555,5485.8477,5753.009,832.0
ID100,1982-06-30,14.85,13.231693,12.772925,11.9123535,16.468307,16.927074,17.787647,15.055505,15.074537,13.653868,14.11734,14.347294,15.765775,15.9582,16.400696,15.057089,15.33361,14.8913555,14.897106,13.411869,13.816399,14.054155,15.666677,15.970451,16.355145,14.920717,15.417711,14.927596,14.913286,13.229295,13.653757,13.925019,15.9097,16.18196,16.7076,14.906032,15.537145,14.941816,14.966812,13.235238,13.703299,14.041328,15.842474,16.032555,16.485939,14.919315,15.500155,14.852508,14.873892,13.748582,14.021518,14.221947,15.38105,15.498922,15.725513,7293.0
ID100,1982-07-31,15.09,13.471693,13.012925,12.152353,16.708307,17.167074,18.027647,15.077943,15.048394,13.796673,14.244912,14.416387,15.80023,15.9661875,16.246147,15.073292,15.321254,15.213414,15.211922,13.319471,14.012376,14.292961,16.153809,16.355724,16.81203,15.190037,15.495822,14.740569,14.722471,12.800381,13.353857,13.702869,15.778925,16.084467,16.72745,14.739997,15.606628,14.855975,14.870121,12.972056,13.56117,13.876544,15.894302,16.10395,16.502718,14.82743,15.525244,15.1069565,15.082043,14.350096,14.5538435,14.647275,15.664059,15.731228,16.050516,6720.0
ID100,1982-08-31,14.83,13.211693,12.752925,11.892353,16.448307,16.907074,17.767647,15.041317,15.051922,13.718476,14.073052,14.263972,15.842331,16.038609,16.41269,15.035664,15.370164,14.846324,14.883809,13.084238,13.591952,13.840754,15.830469,16.098108,16.521551,14.861687,15.524882,14.660594,14.650188,12.405897,13.019622,13.46424,15.867553,16.29003,17.117668,14.679567,15.739478,14.729322,14.729222,13.010737,13.5308275,13.752162,15.676456,15.919161,16.403864,14.757249,15.508759,14.898889,14.91787,13.872427,14.115415,14.348804,15.493973,15.64161,15.831657,6637.0
ID100,1982-09-30,13.48,11.861692,11.402925,10.542353,15.098307,15.557075,16.417646,14.331004,14.332541,12.781253,13.227404,13.480986,15.176083,15.3997555,15.760364,14.341828,15.449287,14.270648,14.247232,12.510246,13.018231,13.278701,15.271273,15.596171,16.195658,14.262404,15.56116,14.3730545,14.340612,11.871239,12.57971,12.925586,15.823359,16.218485,17.08976,14.369976,15.970245,14.635305,14.623396,12.8099,13.271733,13.541965,15.729707,16.079367,16.635633,14.645278,15.619465,14.138886,14.149239,13.0408745,13.282287,13.529604,14.760365,15.025746,15.128325,7241.0
