AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.3884569734598534,0,0.33159504466049583,0,0.44960754905628597,0,0.38254733344993164,0,0.2784797177151618,0,0.2267841215604104,0,0.3336553541026761,0,0.2679459176734479,0,0.2280595813515076,0,0.1807440252400241,0,0.2785016512025451,0,0.21612448827969022
1,0.6089549142182027,1,0.6600631537279162,1,0.7363171128676624,1,0.6714191723611888,0,0.4996232941060008,1,0.5439069100834262,1,0.6434686936437035,1,0.5593710505213864,0,0.4423235612996079,0,0.4813595846751956,1,0.5911456213984045,0,0.49858421470640446
0,3.3691900713783696e-08,0,5.969087935042694e-08,0,3.01827297266577e-07,0,1.3413056643152288e-07,0,1.4291707817193355e-09,0,2.8328613899120114e-09,0,1.781024239200235e-08,0,6.95674984285688e-09,0,1.0324519017501643e-11,0,2.4388713271150664e-11,0,2.1244339620807295e-10,0,6.812761466079564e-11
0,2.016627885792488e-07,0,6.155954934694563e-08,0,2.4479154037138073e-07,0,5.49202626709544e-08,0,1.1528722088094412e-08,0,2.9431850290251305e-09,0,1.4348012555842615e-08,0,2.440913693391167e-09,0,1.3177703372946326e-10,0,2.563704804003919e-11,0,1.7020718168225812e-10,0,1.8835932813487943e-11
0,7.476872598832784e-07,0,2.4306867456580505e-06,0,2.6512374561304952e-06,0,1.2603712300496284e-06,0,5.184429097138121e-08,0,2.1604114208706449e-07,0,2.3220185751959832e-07,0,9.358191288555417e-08,0,7.9380779727245e-10,0,4.8887006665054855e-09,0,5.1107091891822165e-09,0,1.5864364266704456e-09
0,5.716167571501174e-06,0,6.059670235147863e-06,0,8.44939395228117e-06,0,6.751056083942331e-06,0,5.676170948820669e-07,0,6.176136368996055e-07,0,9.201494558519485e-07,0,6.914544381508847e-07,0,1.5145014242712307e-08,0,1.7202717028652614e-08,0,2.843056923218512e-08,0,1.9358918801337666e-08
0,1.297130213773201e-05,0,1.2066270965171988e-05,0,4.868047440265144e-06,0,1.2523841209088893e-05,0,1.4991643849660008e-06,0,1.434628977725616e-06,0,4.802104103251992e-07,0,1.493724080869896e-06,0,5.064446673141987e-08,0,5.098909638956428e-08,0,1.272911143157529e-08,0,5.331803687447234e-08
0,1.932626345291233e-06,0,0.00012246392653592064,0,5.461895981939691e-06,0,7.954846453106512e-06,0,1.6628520083106224e-07,0,2.5122586581716178e-05,0,5.432531261506668e-07,0,8.798596091708077e-07,0,3.5831017042298186e-09,0,2.123718427893273e-06,0,1.4555462057863622e-08,0,2.7969252469617345e-08
0,6.956560855142513e-07,0,1.0653979990449258e-06,0,4.3664483084793204e-07,0,4.7624517363065166e-07,0,5.055496188344222e-08,0,8.177884280868852e-08,0,2.8382426298101393e-08,0,3.269136061856415e-08,0,8.404417162211075e-10,0,1.4747421062111243e-09,0,3.951968752247126e-10,0,4.983481405318457e-10
0,5.392586686081557e-07,0,9.221020008665093e-07,0,3.1437977388026894e-07,0,9.195117326443736e-07,0,3.8088562859250885e-08,0,6.952864606279974e-08,0,1.9687121488587422e-08,0,7.209167995902988e-08,0,6.074647451725923e-10,0,1.2212217903595501e-09,0,2.5961466310064907e-10,0,1.3534559029082516e-09
0,2.3844697517594327e-06,0,2.0880349110852237e-06,0,1.1308432985579486e-06,0,3.2946113213139228e-06,0,2.1445013409504554e-07,0,1.7792124273885435e-07,0,8.62022034864296e-08,0,3.1115043197527115e-07,0,4.95435037439762e-09,0,3.762315570199348e-09,0,1.5335550607176174e-09,0,7.742903873619866e-09
0,3.635672409929569e-05,0,1.954294695594161e-05,0,2.857334291761493e-05,0,1.436019909373254e-05,0,5.1623266060785156e-06,0,2.4384897625573387e-06,0,3.821472848830609e-06,0,1.7567039223287395e-06,0,2.407681163330011e-07,0,9.280481028106635e-08,0,1.6198395313971048e-07,0,6.522542295162026e-08
0,1.206907655582068e-05,0,1.3254335954115959e-05,0,2.1070630656705447e-05,0,1.4185574211178498e-05,0,1.4338319521689513e-06,0,1.6017531527801054e-06,0,2.6516527853459593e-06,0,1.763688009304154e-06,0,5.089162591342955e-08,0,5.8378536227365885e-08,0,1.021744583384887e-07,0,6.735235824617547e-08
0,1.4353352468798874e-05,0,8.299986116289126e-06,0,1.6706119675746756e-05,0,2.3645550953688144e-05,0,1.709760586110498e-06,0,8.823034050031708e-07,0,2.0067622624742043e-06,0,3.1611778890106024e-06,0,6.064926050264319e-08,0,2.616752303730152e-08,0,7.188371031752183e-08,0,1.3467592130389505e-07
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,3.157474282033945e-13,0,1.5543122344752192e-15,0,4.632960681760778e-13,0,7.850875505255317e-11,0,1.1102230246251565e-16,0,0.0,0,3.3306690738754696e-16,0,1.871836019518014e-13,0,0.0,0,0.0,0,0.0,0,0.0
0,1.1102230246251565e-16,0,0.0,0,7.96356314225477e-11,0,1.0410339257305168e-11,0,0.0,0,0.0,0,2.441380431150719e-13,0,1.7985612998927536e-14,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,1.663968962617446e-11,0,1.7208456881689926e-13,0,0.0,0,0.0,0,3.3639757646142243e-14,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,5.551115123125783e-16,0,0.0,0,2.813982380445168e-11,0,1.144973005295924e-12,0,0.0,0,0.0,0,5.206945985491984e-14,0,9.992007221626409e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,3.3306690738754696e-16,0,0.0,0,3.446576357646336e-12,0,3.597122599785507e-14,0,0.0,0,0.0,0,3.885780586188048e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,8.104628079763643e-15,0,5.551115123125783e-16,0,9.626743846524732e-13,0,1.9750867608081535e-13,0,0.0,0,0.0,0,8.881784197001252e-16,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,5.970801630894584e-11,0,1.4568346529131304e-12,0,2.7688100701084295e-09,0,1.3912837548701873e-10,0,1.234568003383174e-13,0,9.992007221626409e-16,0,1.8045120953047444e-11,0,4.086730953645201e-13,0,0.0,0,0.0,0,2.220446049250313e-16,0,0.0
0,2.020885847553444e-08,0,4.967517508447372e-10,0,8.823626405474183e-05,0,6.60533862828494e-07,0,1.6481604969698083e-10,0,1.326716514427062e-12,0,7.274135214396793e-06,0,1.4673353754268703e-08,0,2.886579864025407e-15,0,0.0,0,2.417267519483346e-08,0,2.5160984407079923e-12
0,1.0330384325740738e-09,0,7.882583474838611e-15,0,8.307751060976365e-06,0,2.2240470354262243e-08,0,4.20363743813823e-12,0,0.0,0,3.559584220713674e-07,0,2.1966739538470392e-10,0,0.0,0,0.0,0,2.672777554835193e-10,0,6.217248937900877e-15
0,2.3092638912203256e-14,0,0.0,0,9.050499238938414e-10,0,5.7263971342536024e-11,0,0.0,0,0.0,0,5.219158438762861e-12,0,1.6409096303959814e-13,0,0.0,0,0.0,0,0.0,0,0.0
0,4.884981308350689e-14,0,0.0,0,3.542273141476926e-10,0,1.295181739635609e-10,0,0.0,0,0.0,0,1.4506174039752295e-12,0,4.226619054747971e-13,0,0.0,0,0.0,0,0.0,0,0.0
0,3.6637359812630166e-14,0,0.0,0,6.698752663680807e-11,0,6.287977916130671e-10,0,0.0,0,0.0,0,2.077227279073668e-13,0,3.2300828678444304e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0013230404333348655,0,0.005007588811658303,0,0.06547982154912169,0,0.0006310042730217624,0,4.021487219851849e-05,0,0.0002621078062978732,0,0.01753303118858185,0,2.0727154225408384e-05,0,4.489744420688169e-08,0,7.73920997509947e-07,0,0.001341121036572801,0,3.166733730797233e-08
0,1.9126780603784255e-08,0,6.544160546795297e-09,0,3.465086473297685e-05,0,5.995083940391055e-08,0,7.346567798549586e-12,0,1.6174839245763906e-12,0,3.903837996199755e-07,0,3.704103690438387e-11,0,0.0,0,0.0,0,8.862888201122132e-11,0,0.0
0,3.079374755188269e-09,0,1.4320173380433232e-08,0,7.864179640826308e-09,0,8.96521645810111e-09,0,6.089573290068984e-13,0,6.2055915961423125e-12,0,2.1510571102112408e-12,0,2.6944002584627924e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,1.7692910470046286e-09,0,1.1218309947658156e-08,0,9.523870581062965e-11,0,7.436984361675059e-09,0,2.1804780203638074e-13,0,3.1652458432063213e-12,0,3.774758283725532e-15,0,2.0975443604243083e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,1.4682721705128188e-09,0,1.466350618706258e-08,0,4.450584345505604e-11,0,2.27558971666042e-10,0,1.6275869541004795e-13,0,4.657052521395144e-12,0,1.1102230246251565e-15,0,1.3877787807814457e-14,0,0.0,0,0.0,0,0.0,0,0.0
0,1.1510296160643918e-08,0,0.00021695158074330756,0,1.0448208187519015e-08,0,3.5067754255990735e-09,0,3.830935568771565e-12,0,6.909010053179898e-06,0,3.320232977443993e-12,0,7.069900220812997e-13,0,0.0,0,1.1557347190382927e-08,0,0.0,0,0.0
0,4.5189931563438535e-07,0,6.10219721675076e-06,0,0.00013748449026518283,0,1.69682144779415e-07,0,5.11739317587967e-10,0,1.924407777575965e-08,0,1.9284746028969124e-06,0,1.4049805763249879e-10,0,1.4432899320127035e-15,0,3.47499806707674e-13,0,5.710207862108518e-10,0,2.220446049250313e-16
0,4.69212661668994e-06,0,4.043088155381014e-07,0,0.0003780477799747439,0,3.891444646186848e-06,0,1.402531979444177e-08,0,4.5463111053578587e-10,0,8.388881886922661e-06,0,9.919864707441661e-09,0,2.348121697082206e-13,0,1.3322676295501878e-15,0,5.819206227997142e-09,0,1.2034817586936697e-13
0,3.363607947726166e-09,0,3.708742790653474e-08,0,4.445299239819178e-09,0,4.926751229206161e-10,0,6.082911951921233e-13,0,1.924493897575985e-11,0,9.209299989265674e-13,0,2.930988785010413e-14,0,0.0,0,0.0,0,0.0,0,0.0
0,1.5484479254368466e-09,0,1.5639538464284897e-07,0,3.2338010047539e-10,0,7.75534747532447e-10,0,1.7774670624248756e-13,0,1.63953628451452e-10,0,1.9539925233402755e-14,0,5.417888360170764e-14,0,0.0,0,4.440892098500626e-16,0,0.0,0,0.0
0,1.1679600731007156e-08,0,5.54668722063667e-09,0,6.452089240660541e-08,0,9.565331526850684e-09,0,3.524958103184872e-12,0,1.4485079802284417e-12,0,3.551603455775876e-11,0,1.7933432516770154e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,0.00027110663953977543,0,3.7384985751121036e-05,0,0.00028206311166256715,0,0.00023010291274661032,0,5.273871849009737e-06,0,2.461089504413039e-07,0,5.854752631595517e-06,0,3.3346901106012794e-06,0,2.8865099199748556e-09,0,1.681321748492337e-11,0,3.679734295047865e-09,0,9.68235824849728e-10
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,4.2129312372019e-08,0,1.4338141118841463e-08,0,1.1833677926453845e-08,0,3.2468194688384244e-08,0,6.4013239153837276e-12,0,1.2775336344361676e-12,0,6.709077737809821e-13,0,3.4663383274846638e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,2.203969218239621e-08,0,1.4693735006510167e-08,0,4.515798512905178e-09,0,4.981094203770908e-09,0,2.733258064324673e-12,0,1.2152501227546963e-12,0,2.1715962361668062e-13,0,2.55351295663786e-13,0,0.0,0,0.0,0,0.0,0,0.0
0,2.8258389739299616e-08,0,3.5130614861600407e-08,0,3.7555059062555074e-10,0,7.274587598971038e-10,0,4.043321233382358e-12,0,4.853673019056259e-12,0,4.884981308350689e-15,0,1.27675647831893e-14,0,0.0,0,0.0,0,0.0,0,0.0
0,1.1505864816463429e-07,0,3.995458930372564e-08,0,2.0898444086370205e-09,0,2.365270201920566e-10,0,3.191769071264616e-11,0,4.896305583201865e-12,0,4.6851411639181606e-14,0,2.1094237467877974e-15,0,0.0,0,0.0,0,0.0,0,0.0
0,2.7989269169026443e-07,0,1.3524432195266556e-06,0,4.018420818319157e-09,0,4.248545959484318e-11,0,1.1828082957521246e-10,0,1.2073274602286688e-09,0,1.1646239528317892e-13,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,8.546532515030236e-06,0,1.3171297496228362e-05,0,8.256454320232365e-08,0,2.7658503265470813e-09,0,1.6471639607829047e-08,0,4.314257007198563e-08,0,1.1393996857123057e-11,0,6.994405055138486e-14,0,3.4416913763379853e-15,0,3.7414515929867775e-14,0,0.0,0,0.0
0,6.29795701911906e-06,0,1.5195283891156208e-06,0,6.520440457569165e-07,0,1.7367468019280352e-08,0,1.1351344197940705e-08,0,1.0693551599771922e-09,0,2.510038843439588e-10,0,1.0389467064442215e-12,0,2.1094237467877974e-15,0,0.0,0,0.0,0,0.0
0,6.646511042651682e-07,0,1.244491146801252e-07,0,1.3196898211997876e-06,0,3.0022707875332344e-08,0,4.2846814984898174e-10,0,3.466116282879739e-11,0,7.428172521528609e-10,0,2.5204283105040304e-12,0,0.0,0,0.0,0,0.0,0,0.0
0,4.220256543119305e-07,0,4.7069618536177416e-08,0,1.8409151014697755e-07,0,1.0653680326822013e-07,0,1.9978951826260527e-10,0,7.280509528584389e-12,0,3.530198355861103e-11,0,1.6891932297369294e-11,0,0.0,0,0.0,0,0.0,0,0.0
0,4.223787963830716e-08,0,1.222916434784338e-08,0,1.0574243702876629e-09,0,4.0181813432127456e-10,0,7.378320177053865e-12,0,1.3740120152760937e-12,0,1.84297022087776e-14,0,5.10702591327572e-15,0,0.0,0,0.0,0,0.0,0,0.0
0,1.3058520598185908e-08,0,1.3120013631073846e-08,0,1.0403555794624708e-10,0,3.606659415567037e-11,0,1.567634910770721e-12,0,1.3128387266192476e-12,0,6.661338147750939e-16,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,5.536695198982144e-07,0,3.8709866312380825e-08,0,2.030963175414513e-10,0,1.3018497391215078e-10,0,4.244337103997964e-10,0,6.097455873543822e-12,0,1.887379141862766e-15,0,1.1102230246251565e-15,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,8.770761894538737e-15,0,1.1102230246251565e-16,0,2.3314683517128287e-15,0,1.400990434774485e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,6.661338147750939e-16,0,0.0,0,0.0,0,1.1102230246251565e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,1.887379141862766e-15,0,0.0,0,2.453592884421596e-14,0,1.2212453270876722e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,7.771561172376096e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,1.084687895058778e-13,0,3.884429666811684e-09,0,3.3306690738754696e-15,0,3.6637359812630166e-15,0,0.0,0,9.35695965154082e-13,0,0.0,0,0.0,0,0.0,0,3.3306690738754696e-16,0,0.0,0,0.0
0,2.2803647858893328e-11,0,3.79585252119341e-13,0,5.836608973908142e-11,0,5.467848396278896e-13,0,2.220446049250313e-16,0,0.0,0,6.661338147750939e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,5.694333893302428e-13,0,0.0,0,2.308042645893238e-12,0,2.353672812205332e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,3.3306690738754696e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,7.216449660063518e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,6.08692402703781e-07,0,9.778964763507147e-07,0,1.3595773843411152e-06,0,1.2423395347904709e-05,0,3.093545664079045e-08,0,5.577042216931005e-08,0,8.053092936943784e-08,0,1.1208491135228371e-06,0,6.859623979948992e-12,0,1.7193690915462412e-11,0,2.7264079882627357e-11,0,1.2133101190414664e-09
0,1.9332220224654861e-07,0,2.7675184699482713e-08,0,7.556864378699402e-08,0,2.228320615804691e-07,0,8.482837987600078e-09,0,8.257718953075255e-10,0,2.7916319256249267e-09,0,1.0019846619080397e-08,0,1.2921885783612197e-12,0,4.296563105299356e-14,0,2.6489921367556235e-13,0,1.631361712384205e-12
0,3.0616075008538246e-08,0,4.222021832145373e-08,0,6.732767476869128e-08,0,1.1972827262951569e-07,0,9.721946581109364e-10,0,1.3711880519906572e-09,0,2.3544598493074886e-09,0,4.787567897679423e-09,0,6.117328865684613e-14,0,9.048317650695026e-14,0,1.894040480010517e-13,0,5.63660229602192e-13
0,2.57339629605724e-08,0,5.199657460153162e-08,0,9.92369972752094e-07,0,1.0661054783422941e-07,0,7.857636763475284e-10,0,1.661430326649338e-09,0,5.4196157228680875e-08,0,4.094435679391495e-09,0,4.4297898682543746e-14,0,1.0236256287043943e-13,0,1.4521606139794585e-11,0,4.2787995369053533e-13
0,3.606645482268078e-08,0,3.562515182853332e-08,0,1.884531217744012e-07,0,1.4463041653201003e-08,0,1.1552266920844545e-09,0,1.0998637556269841e-09,0,7.65922192336177e-09,0,3.8848491090703874e-10,0,7.382983113757291e-14,0,6.261657858885883e-14,0,9.156009284083666e-13,0,1.5210055437364645e-14
0,2.4421173105970695e-07,0,5.734737287821368e-06,0,6.067016597999242e-07,0,8.012254981704103e-08,0,1.1288655454855245e-08,0,5.307979754620717e-07,0,3.1992788751544765e-08,0,3.031132234099232e-09,0,1.9922952176898434e-12,0,6.651577066918435e-10,0,7.985390126918901e-12,0,3.0886404545071855e-13
0,8.375814791405922e-06,0,9.922344595958421e-06,0,4.269745844220907e-06,0,2.497712577875788e-06,0,7.247052928871511e-07,0,8.90800054054175e-07,0,3.155795407216999e-07,0,1.6708876193760602e-07,0,7.096577769871715e-10,0,9.680606316564422e-10,0,1.972837448960263e-10,0,7.938749657654398e-11
0,4.492605074735145e-06,0,8.34873910893208e-07,0,1.2974327145087727e-05,0,2.593182542032224e-06,0,3.517118116747042e-07,0,4.833492894817937e-08,0,1.220219713160553e-06,0,1.7494077508839467e-07,0,2.6337865222103574e-10,0,1.5839773936932033e-11,0,1.504708135868782e-09,0,8.512168747643045e-11
0,1.2322552538357456e-06,0,1.292446882850129e-07,0,2.843284380826816e-06,0,1.4699845947152568e-06,0,7.556222958449155e-08,0,5.187335117007308e-09,0,2.019215766813076e-07,0,8.985804156314003e-08,0,2.882261096459615e-11,0,6.142863995250991e-13,0,1.1496181784309556e-10,0,3.343747501105554e-11
