unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
q100,2021-10-01,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,20259.61,20297.816,15048.393,16585.834,17492.396,22979.791,23623.184,25344.07,20184.797,19719.102,-5780986.5,-5331416.5,-36004880.0,-27236554.0,-21044466.0,9451836.0,14938693.0,21986748.0,-6167086.5,11987591.0,18152.178,18139.18,13536.826,14982.411,15729.108,20731.062,21710.055,22872.238,18235.568,19708.467,20187.096,19993.816,10772.708,13155.156,14750.132,25731.238,27360.791,30427.16,20052.59,21844.191,21480.227,21120.217,10522.379,13333.906,14878.229,28121.088,31832.645,33825.523,305695.0
q100,2022-01-01,25827.0,19602.725,17838.229,14528.328,32051.275,33815.77,37125.67,27450.518,27445.973,21473.87,23147.617,24079.512,30922.984,31908.898,33773.062,27488.527,20218.1,-215660.52,-59637.742,-9447147.0,-6563635.0,-5372318.5,4938131.0,6224216.5,8876022.0,-10129.094,4038539.2,24504.943,24548.617,16999.322,19087.174,20348.264,28747.414,29977.691,31497.043,24540.41,20945.605,25403.758,25323.91,13426.93,16930.068,18773.016,32205.41,34267.71,38003.625,25420.998,22907.127,27040.855,27179.691,10778.145,17620.389,20538.697,34324.203,36454.637,41845.633,260754.0
q100,2022-04-01,35688.0,29463.725,27699.229,24389.328,41912.277,43676.77,46986.67,30114.904,30064.578,23712.723,25393.809,26438.908,33981.984,34855.242,36369.188,30073.395,20562.447,5221994.5,5333219.5,-9696103.0,-5614099.0,-3166150.2,13462840.0,15488174.0,20814384.0,5199446.5,6436259.5,31598.127,31689.797,22224.135,24811.668,26242.574,36646.53,38097.1,40779.78,31712.082,21829.135,28540.973,28357.766,16015.874,19328.25,21566.402,35980.734,37738.36,41030.754,28425.846,23411.957,33143.617,32931.457,17008.164,23125.396,25610.477,41830.105,44579.83,45987.695,293599.0
q100,2022-07-01,27521.0,21296.725,19532.229,16222.328,33745.277,35509.77,38819.67,25596.248,25538.918,19010.547,21449.367,22458.672,28799.73,29764.795,31214.783,25595.988,20152.855,14900390.0,14762933.0,-12979451.0,-5579004.0,-1207208.0,30530326.0,34989024.0,41248344.0,14765221.0,11830868.0,29098.342,29125.113,19566.729,22225.229,23779.926,34531.53,35933.18,39031.652,29135.29,21571.66,25330.355,25285.86,12173.555,16868.322,18868.352,31944.191,34175.07,37802.523,25358.07,23141.338,28669.66,29494.633,14808.675,17824.508,19470.346,37235.773,38803.152,41562.664,274916.0
q100,2022-10-01,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,16255.352,16207.763,11343.3125,12737.918,13498.52,19065.719,20010.39,21435.42,16210.394,19868.096,1537730.9,1486974.4,-7475521.5,-4819081.0,-3434436.0,6964139.0,8218762.5,10831828.0,1709805.5,3940720.2,18369.656,18341.488,12694.484,14187.397,15151.945,21727.135,22570.94,24259.414,18455.84,20198.967,19261.834,19265.457,8621.231,11681.66,13515.711,24983.508,26814.844,30168.586,19404.836,22279.846,21443.25,21548.33,8923.854,11674.867,13885.955,29648.287,31344.176,34918.508,313820.0
q100,2023-01-01,25827.0,19602.725,17838.229,14528.328,32051.275,33815.77,37125.67,23082.352,23263.242,16262.762,17942.684,18930.727,26813.795,27894.906,29898.768,23064.39,20599.824,492711.78,469491.94,-1266940.6,-729543.4,-462574.88,1502987.2,1760986.6,2210490.8,494685.75,775193.8,25127.164,24919.502,16827.303,19248.85,20458.984,29832.31,31528.422,33111.92,25141.334,21305.27,24458.973,24462.936,11188.553,16083.9795,17586.621,31155.584,33156.97,36754.742,24547.639,22844.768,26974.004,27906.266,6946.623,14570.13,16348.472,35870.484,37971.54,39646.49,264012.0
q100,2023-04-01,35688.0,29463.725,27699.229,24389.328,41912.277,43676.77,46986.67,30409.023,30442.867,21011.723,24026.262,25467.96,35670.81,36860.555,39834.336,30181.203,21693.709,31986.54,-56182.953,-4779518.0,-3514020.0,-2728615.2,2950943.5,4010120.2,5251035.5,84433.375,2300741.0,31807.926,31726.127,20295.232,22691.875,24911.443,38214.773,40473.188,44675.895,31724.725,22866.709,28654.395,28645.523,14824.056,18930.871,21094.365,36437.867,38619.93,44083.582,28749.605,23659.408,32626.738,33072.703,18164.395,22212.766,24638.473,40876.31,41668.31,42923.64,300244.0
q100,2023-07-01,27521.0,21296.725,19532.229,16222.328,33745.277,35509.77,38819.67,24256.936,24241.467,16896.217,19056.953,20189.676,28354.102,29433.586,31482.188,24374.941,20799.32,557791.4,459151.12,-10708151.0,-6833013.5,-5443275.5,6769015.0,8388491.0,11529362.0,526061.0,4735351.0,29768.166,29755.352,18795.174,22152.562,23717.969,36085.465,37786.848,41069.1,30067.258,22428.344,25364.512,25268.332,11533.234,16300.092,18506.418,32476.125,34446.867,38326.016,25741.848,23006.027,28392.41,28896.97,9849.217,16639.62,18862.639,36420.008,38747.297,43665.797,276400.0
q100,2023-10-01,19451.0,13226.725,11462.229,8152.3286,25675.275,27439.771,30749.672,15656.084,15586.62,10432.873,11939.69,12683.982,18717.607,19592.498,20837.947,15773.311,19973.045,-4782399.0,-4707673.0,-22390424.0,-17180624.0,-14554248.0,4233709.5,6996432.5,12717166.0,-4961448.0,7668295.5,19873.078,19714.973,12764.908,14511.201,15836.76,23995.229,25345.793,27303.773,20085.07,20817.027,19514.76,19568.424,9551.709,12259.301,13455.186,25748.432,27194.164,30435.027,19432.477,22132.912,22549.219,22757.705,7543.8027,12517.638,14767.652,31007.488,33813.715,36175.547,318369.0
q101,2021-01-01,585382.0,456095.84,419445.03,350694.16,714668.1,751319.0,820069.8,597776.25,596889.6,437102.72,491455.2,513916.2,687403.25,713041.0,747800.3,597920.75,455538.3,646263200.0,643679940.0,-337570200.0,-112456010.0,40721964.0,1252312300.0,1404196900.0,1682758800.0,664835100.0,468793100.0,605318.6,601962.6,439908.2,482683.94,519233.06,697881.06,729249.4,780024.06,604526.6,462430.84,618770.4,618693.75,399508.84,469920.72,501018.75,732344.5,765001.3,813304.75,619068.56,480204.1,630783.94,633716.3,299563.9,459891.22,517894.8,775363.6,811678.4,858934.5,58812.0
q101,2021-04-01,803839.0,674552.9,637902.0,569151.2,933125.1,969776.0,1038526.8,755587.44,757254.4,552893.56,610284.1,634981.44,871397.1,908973.1,965572.5,756604.44,480964.28,-298040540.0,-306414820.0,-991632900.0,-792530100.0,-693322240.0,117351280.0,223128750.0,420104960.0,-289353820.0,320469150.0,776356.3,774362.75,592920.4,643930.8,670313.6,884086.4,912661.25,976280.4,774439.75,474722.94,753046.25,755874.6,472537.25,557211.2,594157.9,901463.1,950452.75,1018891.6,749908.5,510680.28,782700.4,783214.25,580379.75,607727.2,617801.75,941846.5,974534.25,1024152.6,63616.0
q101,2021-07-01,652494.0,523207.84,486557.03,417806.16,781780.1,818431.0,887181.8,632609.9,628463.9,465195.66,504215.25,537622.75,729699.4,760853.8,816012.6,627133.9,465210.7,-2666851.8,-3530108.0,-146708240.0,-102971640.0,-79933900.0,74757840.0,94687560.0,150893980.0,-1021036.5,63904172.0,677769.25,676879.0,491764.8,548064.4,578384.3,779929.94,816374.0,871171.75,680859.75,469286.0,641830.6,636779.9,360546.75,445315.12,492797.72,798929.9,843169.4,903000.1,644712.0,503867.88,645103.94,639750.6,442680.2,468946.94,505319.6,783947.1,814226.75,922020.6,63246.0
q101,2021-10-01,561234.0,431947.84,395297.03,326546.16,690520.1,727171.0,795921.8,537799.6,539500.4,376356.28,416147.16,447653.44,629062.2,660257.56,695092.7,539763.06,458119.6,-318016060.0,-292745660.0,-1426910800.0,-1141853600.0,-953335600.0,290445500.0,425729060.0,766062800.0,-323342400.0,484617500.0,502985.34,503983.22,351549.5,388656.44,413521.88,589826.6,611121.1,665382.44,503448.56,455567.28,543253.6,543340.9,305673.88,368556.06,413789.03,682756.2,720679.2,793212.3,546530.1,498663.1,562703.5,558723.75,281123.9,372558.44,423626.0,728891.25,788658.2,843141.5,88251.0
q101,2022-01-01,585382.0,456095.84,419445.03,350694.16,714668.1,751319.0,820069.8,612783.9,612939.6,435404.2,489451.88,513170.12,709168.3,744840.0,784352.75,614838.7,463385.2,-8611890.0,-3644790.2,-360726530.0,-253225150.0,-204190600.0,178452640.0,219925980.0,306313920.0,-14283865.0,145034780.0,596860.1,596625.75,400313.38,453899.44,480850.94,712184.3,746130.5,813712.1,598974.6,479258.75,604708.6,601716.56,311280.75,401752.25,438481.97,777528.8,819485.6,908653.2,612720.7,515871.88,619720.2,615124.8,334238.0,425550.06,451102.56,770204.25,814876.6,860321.9,74078.0
