unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,y_true
ID0,2014-10-19,4925.0,-1098.121,-2805.592,-6008.524,10948.121,12655.592,15858.523,5343.331,-2772.2368,-1244.6465,1537.9905,11977.867,14505.439,18713.498,7000.0073,1932.617,3596.4348,4456.796,9843.883,10599.67,13489.885,3822.8894,956.89355,2031.4766,2495.4395,5431.018,6041.3965,7734.405,3288.817,1195.0156,1775.5886,2157.0703,4605.729,5296.088,6432.6836,1319.0
ID0,2014-10-26,4219.0,-1804.121,-3511.592,-6714.524,10242.121,11949.592,15152.523,6200.093,-3509.2485,-994.7842,1994.7305,11645.095,13059.47,21261.178,6389.106,1192.4312,2749.4795,3889.169,9630.246,10243.357,12006.068,3601.6165,873.29443,1996.232,2379.8208,5198.385,5692.7026,7321.3345,3091.6245,1017.79663,1661.8301,2025.4497,4396.339,4966.127,6128.0527,1281.0
ID1,2014-08-10,22858.0,19427.783,18455.365,16631.27,26288.217,27260.635,29084.73,22856.84,18492.25,19896.346,20725.543,25331.8,25606.555,26992.318,22460.176,19457.055,20514.727,20919.02,23334.938,23924.658,24962.938,22105.572,18433.04,19937.617,20715.352,23518.406,24118.98,26196.898,22420.912,18881.984,20394.795,20830.969,24020.58,24669.562,26744.826,22385.0
ID1,2014-08-17,22211.0,18780.783,17808.365,15984.27,25641.217,26613.635,28437.73,22606.254,18067.285,20089.182,20120.234,25229.324,26365.172,28781.836,22281.328,18525.545,20123.395,20690.984,23776.719,23869.95,25028.379,21878.844,18403.686,19657.885,20388.238,23435.951,24068.764,26214.865,21999.797,18409.414,19752.746,20345.057,23711.016,24450.734,26505.95,22695.0
ID1,2014-08-24,22495.0,19064.783,18092.365,16268.27,25925.217,26897.635,28721.73,22860.377,17784.42,20016.475,19518.734,25448.334,26441.684,29767.408,22676.943,19014.977,20289.674,21036.145,24040.727,24397.5,25336.91,21577.047,17998.736,19359.014,20070.457,23227.785,23871.252,25938.61,21850.857,18067.953,19522.793,20148.562,23800.418,24409.729,26468.707,20728.0
ID1,2014-08-31,22188.0,18757.783,17785.365,15961.27,25618.217,26590.635,28414.73,22942.734,17732.04,19393.727,19597.568,25121.34,26478.945,29692.068,22668.463,18713.256,20517.246,21070.162,24103.957,24394.594,25732.848,21309.756,17957.557,19156.73,19829.176,22900.125,23549.203,25591.775,21351.08,17548.547,19128.238,19593.088,23153.45,23773.578,25726.15,22158.0
ID1,2014-09-07,22253.0,18822.783,17850.365,16026.27,25683.217,26655.635,28479.73,22945.473,17471.363,19251.37,19841.47,25639.885,26536.645,30143.23,22463.56,18384.006,20235.861,20881.81,23851.967,24251.117,25474.812,20876.709,17700.62,18761.492,19455.219,22446.738,23013.275,24947.52,20925.52,17459.775,18679.387,19353.701,22858.928,23542.32,25652.719,20707.0
ID1,2014-09-14,22539.0,19108.783,18136.365,16312.27,25969.217,26941.635,28765.73,22913.877,17337.672,19127.326,20158.656,25438.785,26302.652,29814.406,22499.207,17968.777,19745.705,20661.37,23583.375,23766.242,25225.287,20536.758,17435.248,18500.307,19073.355,22168.92,22796.25,24715.793,20646.396,17304.602,18655.18,18955.273,22438.152,22929.615,24580.031,20330.0
ID1,2014-09-21,20216.0,16785.783,15813.365,13989.27,23646.217,24618.635,26442.73,22064.107,17089.826,18943.434,19217.18,25812.922,26154.656,29464.72,21931.105,17787.795,19579.062,20172.422,23092.678,23269.307,24677.54,20194.594,17321.264,18304.402,18779.59,21781.326,22411.51,24138.342,20168.04,17094.744,18238.02,18656.082,21977.436,22519.807,24413.336,18938.0
ID1,2014-09-28,19511.0,16080.784,15108.365,13284.27,22941.217,23913.635,25737.73,21878.797,16919.484,18878.566,19531.424,25223.441,26365.375,30502.809,21576.127,18051.395,19427.76,19961.18,23226.021,23685.965,24331.672,19746.068,17127.256,18031.04,18394.059,21302.135,21983.588,23673.258,19729.27,16732.627,17876.648,18177.758,21561.771,22149.094,23651.18,18668.0
ID1,2014-10-05,20344.0,16913.783,15941.365,14117.27,23774.217,24746.635,26570.73,22197.32,16733.61,18230.158,18452.518,25010.166,26358.896,30330.467,21164.44,17128.117,18672.396,19159.627,22601.967,22901.213,23784.186,19400.416,16856.125,17677.436,18054.781,20930.277,21638.72,23243.375,19528.998,16371.311,17590.012,17907.248,21378.41,21883.574,23487.25,17885.0
ID1,2014-10-12,19781.0,16350.784,15378.365,13554.27,23211.217,24183.635,26007.73,21137.21,16484.547,17968.096,18539.895,23977.012,25751.338,30137.887,20806.254,16732.268,18346.17,18775.518,22314.021,22699.484,24139.227,19038.732,16635.777,17500.252,17850.295,20488.746,21209.592,22721.922,18981.293,16225.554,17212.604,17673.96,20751.338,21100.443,22740.059,17283.0
ID1,2014-10-19,19058.0,15627.784,14655.365,12831.27,22488.217,23460.635,25284.73,20157.602,15970.609,15967.471,17501.06,24458.316,26266.098,29810.074,20241.482,17071.29,18010.52,18495.615,21800.213,22215.88,23875.242,18656.996,16360.362,17202.52,17557.96,20106.299,20759.135,22382.164,18599.787,15913.344,16871.91,17402.72,20206.73,20714.068,22134.68,17944.0
ID1,2014-10-26,19167.0,15736.784,14764.365,12940.27,22597.217,23569.635,25393.73,20204.748,14938.816,15480.24,17405.965,23723.293,24857.414,31076.898,19734.834,16438.68,17504.082,17892.73,21554.84,22134.033,23750.395,18457.125,16179.414,17072.797,17416.455,19856.762,20449.926,21952.357,18288.682,15851.248,16800.53,17133.812,19944.32,20606.865,22134.078,16862.0
ID10,2014-08-10,25600.0,22371.674,21456.488,19739.752,28828.326,29743.512,31460.248,25541.709,22764.172,23054.309,22798.508,28390.047,30189.541,30061.639,26736.914,21657.408,22775.033,23645.629,29876.184,31195.527,34313.973,26991.885,22810.812,24356.479,25007.166,28750.01,29609.543,32245.426,27389.549,23057.893,24933.535,25432.271,29050.873,29667.852,31706.9,1324.0
ID10,2014-08-17,25991.0,22762.674,21847.488,20130.752,29219.326,30134.512,31851.248,25908.078,20474.783,23353.252,23593.02,28909.664,30821.559,32011.053,26420.033,20031.01,22369.875,23184.566,29982.82,31006.244,35155.31,26186.125,21828.512,23461.723,24203.473,28391.668,29418.043,32345.92,27004.217,21973.016,24265.209,24960.752,29130.262,29732.27,32347.361,1324.0
ID10,2014-08-24,24789.0,21560.674,20645.488,18928.752,28017.326,28932.512,30649.248,27532.014,20671.824,23303.799,22567.246,30279.736,31042.975,32444.477,26581.271,20571.691,21943.867,23070.662,29353.713,30463.21,32555.727,25916.13,21429.535,23141.387,23959.479,28230.748,29336.525,32389.84,26574.951,21720.355,23874.07,24473.65,28713.697,29508.729,32025.227,1324.0
ID10,2014-08-31,25231.0,22002.674,21087.488,19370.752,28459.326,29374.512,31091.248,27130.135,20766.217,22933.62,23688.162,31810.377,32702.328,34274.684,26364.594,20528.162,22292.268,23093.633,29765.506,30344.268,33243.92,25753.934,21405.37,22814.992,23603.348,28118.71,29241.049,32002.55,26143.38,21365.34,23461.527,23980.254,28458.967,29093.07,31581.105,1324.0
ID10,2014-09-07,24574.0,21345.674,20430.488,18713.752,27802.326,28717.512,30434.248,27442.947,20470.602,23661.01,23802.646,32318.355,33026.984,36192.79,26564.398,19846.4,22235.502,23274.93,29486.29,30087.617,32638.814,25509.412,21122.764,22638.578,23380.713,28048.416,29234.355,31913.979,25748.564,21083.295,22987.05,23718.156,28150.316,29092.469,31693.414,1324.0
ID10,2014-09-14,25147.0,21918.674,21003.488,19286.752,28375.326,29290.512,31007.248,26991.684,20313.941,23069.172,23526.133,30823.156,32606.605,35649.03,26295.416,19916.406,22472.82,23361.344,29371.613,30388.094,33002.016,25467.707,20884.8,22441.18,23201.486,28183.107,29374.078,32361.89,25837.191,21038.043,23006.982,23631.902,28551.688,29133.361,31559.229,1324.0
ID10,2014-09-21,25049.0,21820.674,20905.488,19188.752,28277.326,29192.512,30909.248,27502.352,19612.861,24001.924,24407.027,31204.209,33107.113,35644.61,26294.238,19998.164,22378.941,23093.16,29092.457,30241.293,33430.637,25713.67,21152.965,22686.07,23379.01,28492.62,29776.21,32692.578,25641.61,20935.3,22710.344,23476.412,28572.371,29280.148,32151.35,1324.0
ID10,2014-09-28,24391.0,21162.674,20247.488,18530.752,27619.326,28534.512,30251.248,27252.367,18848.45,23712.258,24487.303,31458.752,31863.027,36151.516,25881.732,20323.99,22265.887,23050.373,29142.182,30035.785,31904.094,25952.586,21165.854,22643.82,23373.836,28784.64,30181.512,33019.855,26012.957,20773.295,22917.867,23735.783,29215.533,29866.07,33161.1,1324.0
ID10,2014-10-05,23507.0,20278.674,19363.488,17646.752,26735.326,27650.512,29367.248,28741.477,19134.953,24375.084,24804.92,33233.434,33844.035,36394.04,25595.572,20724.38,22123.193,22774.084,29109.143,29622.844,31866.312,26028.527,21019.379,22774.64,23398.35,29206.744,30480.107,33464.215,25920.322,20964.264,22875.703,23511.863,29017.994,29675.354,32522.904,1324.0
ID10,2014-10-12,24997.0,21768.674,20853.488,19136.752,28225.326,29140.512,30857.248,28659.994,19374.422,25421.283,24564.582,33683.91,34564.867,38876.22,25501.816,20265.488,22025.252,22785.957,29174.266,30374.355,32809.945,26400.809,20954.697,22754.184,23526.775,29803.85,31246.766,34438.867,26057.836,21475.188,22958.523,23705.938,29116.385,30259.592,33117.15,1324.0
ID10,2014-10-19,24273.0,21044.674,20129.488,18412.752,27501.326,28416.512,30133.248,29369.617,20130.979,24684.217,25817.537,34754.805,34775.5,41558.594,25589.19,20132.01,22189.21,22748.617,29085.209,30427.223,33136.09,26756.06,21079.682,23131.633,23844.512,30323.781,31616.164,35065.473,26543.215,21055.098,23279.459,23861.559,29958.707,30907.59,33577.223,1324.0
ID10,2014-10-26,24981.0,21752.674,20837.488,19120.752,28209.326,29124.512,30841.248,30349.291,20103.453,24100.424,25080.379,34760.594,35460.703,42930.25,25561.584,19721.96,21827.324,22503.672,30405.818,31782.307,34969.094,27233.041,21318.79,23247.885,24125.162,30896.4,32289.484,35788.574,27052.777,21233.172,23483.703,24274.045,30630.215,31526.387,34931.89,1324.0
ID100,2014-08-10,236624.0,219130.52,214171.34,204868.78,254117.48,259076.66,268379.22,220418.98,201791.77,203948.34,205206.39,234217.5,237068.92,236247.84,215652.33,189982.2,197240.92,202672.56,226385.98,229480.56,236534.14,220107.38,180281.84,193612.05,203024.06,237077.8,244677.19,260980.2,220323.92,185973.5,198707.67,203745.2,232734.95,239871.33,257020.06,70630.0
ID100,2014-08-17,216198.0,198704.52,193745.34,184442.78,233691.48,238650.66,247953.22,218166.77,193868.25,204480.19,205165.58,231580.17,237549.34,237895.72,210268.02,177520.77,189159.4,194634.89,221219.25,223117.5,235355.75,215641.61,180676.1,190640.86,199317.92,232832.92,239908.19,255427.47,217639.83,185360.16,196336.31,202137.9,230476.5,237332.47,254393.08,73192.0
ID100,2014-08-24,213205.0,195711.52,190752.34,181449.78,230698.48,235657.66,244960.22,217468.1,190751.83,200398.27,199000.67,230910.58,233687.8,241273.1,203597.11,175910.06,183590.23,189585.58,213893.38,218403.64,227114.28,213038.97,177533.34,188479.05,196838.84,230363.69,237769.42,253021.81,215237.22,182324.39,193019.16,199694.7,229200.5,234358.1,251374.75,72612.0
ID100,2014-08-31,209843.0,192349.52,187390.34,178087.78,227336.48,232295.66,241598.22,216832.17,190731.89,194351.06,196807.86,228503.0,232981.12,238689.8,200026.78,170005.75,181519.69,185941.73,211927.08,215834.47,223297.38,210681.75,178065.9,187446.45,195119.03,227284.94,234266.31,248349.53,213581.12,181472.97,193035.48,198454.19,226643.97,231687.48,247752.44,74298.0
ID100,2014-09-07,198708.0,181214.52,176255.34,166952.78,216201.48,221160.66,230463.22,210934.95,189668.73,191152.02,195379.89,228975.05,230526.62,239451.45,195290.66,165798.19,179893.05,184101.3,207763.94,210204.14,217156.23,207241.47,177344.25,185251.23,192573.98,222747.98,228974.6,241738.25,210096.06,181249.69,189931.72,196456.53,223674.97,229843.89,245986.0,73765.0
ID100,2014-09-14,202720.0,185226.52,180267.34,170964.78,220213.48,225172.66,234475.22,207021.25,185541.45,187073.61,188969.38,223974.27,224732.03,234332.55,192707.38,167949.72,178013.83,182571.9,204101.34,206580.6,218756.16,204015.34,176476.86,184700.16,190563.78,218072.12,223863.28,237089.62,208330.56,180699.19,190457.88,194689.8,220577.62,225036.05,238453.52,72686.0
ID100,2014-09-21,188703.0,171209.52,166250.34,156947.78,206196.48,211155.66,220458.22,203855.0,181392.36,185358.56,188467.12,221270.73,221912.44,228261.1,191915.8,166891.69,175753.78,181111.11,200104.8,203418.28,215486.36,200893.97,175866.81,183427.27,188323.31,214286.94,219808.11,232364.97,203698.08,179131.38,187151.02,191708.86,214980.78,218422.12,231588.19,72371.0
ID100,2014-09-28,180522.0,163028.52,158069.34,148766.78,198015.48,202974.66,212277.22,196367.4,177141.42,181810.53,184162.23,217483.83,219354.67,230730.78,187801.55,170193.78,175664.42,178765.73,197940.72,200810.4,207329.19,197037.86,175473.94,182305.33,186512.95,209013.25,213402.83,225761.55,200143.61,178738.05,185777.45,189035.95,211171.19,214946.52,225083.77,72508.0
ID100,2014-10-05,184590.0,167096.52,162137.34,152834.78,202083.48,207042.66,216345.22,197565.55,175896.14,179627.3,181121.86,213374.92,217830.47,227606.62,185653.86,169341.73,175554.5,178088.25,194549.47,196957.56,203269.11,193694.33,173764.98,179832.9,183481.55,204872.97,209608.47,221451.97,196510.86,176839.11,182496.6,185617.11,206835.98,209899.27,219088.89,70947.0
ID100,2014-10-12,179263.0,161769.52,156810.34,147507.78,196756.48,201715.66,211018.22,192909.12,171840.84,179961.95,176727.31,207754.84,212403.42,225225.83,182730.67,168513.23,173716.2,176858.39,193047.2,195815.84,203995.8,189551.69,171808.75,177363.3,180423.14,199436.19,204663.9,215483.45,191298.7,173929.11,179747.1,182198.33,201696.88,204357.03,213282.8,75892.0
ID100,2014-10-19,174381.0,156887.52,151928.34,142625.78,191874.48,196833.66,206136.22,187619.33,168444.48,171060.1,174518.36,206677.0,210460.16,221965.52,182112.45,166979.9,172175.31,174269.88,189644.03,193326.14,201515.3,187008.3,170303.08,175546.44,178273.06,196544.06,201560.11,213185.81,188133.08,171381.45,178060.25,180529.14,197784.36,199672.28,209063.86,73702.0
ID100,2014-10-26,178828.0,161334.52,156375.34,147072.78,196321.48,201280.66,210583.22,187977.77,159740.53,167102.64,172854.39,202396.62,200842.3,221996.6,180205.56,163607.16,168828.31,171453.61,187165.5,190298.97,198399.98,184026.11,168917.14,174542.03,176420.17,193121.19,197144.48,208159.3,184516.66,169713.77,175574.53,177575.64,193902.69,195964.1,204634.86,73923.0
ID101,2014-08-10,31893.0,29511.76,28836.713,27570.434,34274.24,34949.29,36215.566,30901.89,28321.648,28632.953,28852.256,32990.77,33199.723,33016.402,29717.975,26216.219,27210.918,27916.693,31339.527,31757.611,32802.24,30329.82,25078.398,26824.521,28076.357,32581.477,33580.67,35706.266,30037.143,25765.664,27349.936,27979.75,31601.646,32506.125,34651.086,25766.0
ID101,2014-08-17,31002.0,28620.76,27945.713,26679.434,33383.24,34058.29,35324.566,30629.672,27316.094,28930.875,28793.996,32551.816,33353.11,33443.55,29028.805,24729.756,26189.076,26940.457,30766.197,31010.855,32610.033,29741.615,25104.018,26421.459,27572.854,32028.33,32967.156,34989.34,29691.32,25675.934,27009.988,27765.354,31325.37,32193.742,34322.47,28769.0
ID101,2014-08-24,31871.0,29489.76,28814.713,27548.434,34252.24,34927.29,36193.566,30545.324,26930.076,28437.309,28017.96,32505.234,32907.535,34033.668,28300.096,24478.125,25595.482,26349.135,29844.332,30479.7,31723.684,29376.742,24694.91,26133.334,27230.848,31680.402,32661.89,34643.695,29364.324,25282.535,26607.365,27444.996,31122.248,31774.863,33882.727,28923.0
ID101,2014-08-31,29873.0,27491.76,26816.713,25550.434,32254.24,32929.29,34195.566,30638.422,27080.365,27509.902,27526.752,32064.312,32655.242,33708.992,27733.047,23751.555,25146.586,25779.646,29490.031,30011.857,31282.164,29071.766,24751.064,25992.271,26992.32,31281.705,32201.586,34040.875,29139.89,25140.691,26575.469,27266.465,30823.525,31464.516,33482.49,28540.0
ID101,2014-09-07,28970.0,26588.76,25913.713,24647.434,31351.24,32026.287,33292.566,29958.074,27024.95,27125.791,27637.629,32300.984,32308.742,33776.08,27135.377,23171.889,24920.521,25470.33,28858.666,29369.736,30485.566,28593.73,24665.605,25713.965,26661.396,30635.043,31455.488,33133.137,28722.936,25128.178,26209.004,27031.31,30465.895,31251.639,33278.043,28905.0
ID101,2014-09-14,27947.0,25565.76,24890.713,23624.434,30328.24,31003.287,32269.566,29378.129,26460.861,26584.256,26809.936,31513.006,31514.477,33007.496,26763.574,23387.992,24662.129,25175.607,28456.975,28889.621,30687.922,28134.3,24545.11,25623.512,26380.594,29971.934,30735.293,32460.434,28453.43,25052.979,26250.771,26776.541,30016.537,30582.566,32262.469,28898.0
ID101,2014-09-21,25263.0,22881.76,22206.713,20940.434,27644.24,28319.287,29585.566,28776.959,26031.975,26429.701,26664.277,31122.639,31107.504,32190.418,26580.83,23107.785,24245.658,24936.328,27999.398,28485.855,30269.719,27725.9,24465.762,25455.627,26089.008,29467.84,30192.805,31816.305,27844.768,24795.863,25801.58,26352.15,29294.754,29711.664,31369.242,28054.0
ID101,2014-09-28,25297.0,22915.76,22240.713,20974.434,27678.24,28353.287,29619.566,27798.574,25435.283,25990.578,26145.693,30545.16,30839.234,32777.707,25928.594,23496.938,24158.82,24581.438,27604.385,28145.25,29168.695,27172.018,24399.002,25312.879,25836.121,28714.5,29266.402,30870.787,27304.438,24666.363,25565.195,25925.395,28736.336,29219.93,30477.107,27548.0
ID101,2014-10-05,24304.0,21922.76,21247.713,19981.434,26685.24,27360.287,28626.566,27980.883,25440.537,25642.46,25586.697,29973.12,30658.71,32333.803,25776.615,23328.984,24207.744,24546.605,27163.93,27629.342,28575.889,26689.283,24154.371,24950.598,25394.482,28118.469,28727.012,30239.33,26968.025,24489.701,25229.312,25610.041,28330.02,28761.281,29954.357,29053.0
ID101,2014-10-12,24529.0,22147.76,21472.713,20206.434,26910.24,27585.287,28851.566,27243.043,24925.803,25502.783,25179.174,29079.111,29884.027,31993.379,25349.805,23277.656,23926.389,24293.008,27003.854,27481.557,28709.535,26125.584,23887.951,24616.025,24981.48,27402.3,28065.947,29446.174,26280.668,24072.27,24830.434,25151.371,27599.62,27919.744,29086.06,33654.0
ID101,2014-10-19,24399.0,22017.76,21342.713,20076.434,26780.24,27455.287,28721.566,26355.45,24287.373,23849.89,24456.672,29164.38,29826.447,31524.725,25134.213,22990.459,23699.957,23916.77,26446.945,27078.082,28463.65,25767.865,23682.727,24367.822,24685.92,26976.043,27601.844,29076.455,25872.482,23792.133,24619.332,24931.9,27101.654,27362.562,28536.934,29136.0
ID101,2014-10-26,24436.0,22054.76,21379.713,20113.434,26817.24,27492.287,28758.566,26424.117,22851.535,23382.537,24211.521,28533.428,28332.035,31602.33,24869.525,22571.293,23240.91,23575.094,26175.26,26676.326,27937.81,25367.004,23475.0,24215.926,24451.086,26533.576,27024.932,28408.645,25394.256,23557.164,24288.592,24543.27,26583.162,26865.46,27972.467,27988.0
ID102,2014-08-10,44192.0,40405.523,39332.11,37318.566,47978.477,49051.89,51065.434,45641.484,41801.43,42120.383,42604.688,48662.797,49247.92,49291.992,45387.92,38705.414,41042.58,42371.98,47527.723,48425.125,50112.484,45328.99,36808.715,40491.547,42106.844,48448.14,49625.44,55549.895,45571.71,38096.137,42055.11,42216.6,48063.242,48806.105,52886.484,99712.0
ID102,2014-08-17,45948.0,42161.523,41088.11,39074.566,49734.477,50807.89,52821.434,45344.67,40127.76,42633.98,42529.82,48198.004,49413.195,50151.89,45389.18,36558.766,39854.887,41469.43,48010.684,48731.438,50883.41,45149.402,35912.105,39346.258,41209.414,49017.312,50517.316,56900.008,44816.26,37527.082,41128.715,41553.55,47887.285,48929.395,53121.61,99292.0
ID102,2014-08-24,42962.0,39175.523,38102.11,36088.566,46748.477,47821.89,49835.434,45272.64,39572.0,42042.453,41436.32,48239.89,49039.54,51313.914,44971.46,36106.95,39011.582,40730.727,47833.55,48700.652,50619.688,44252.105,34838.836,38496.176,40152.355,48684.9,50364.746,56401.06,44256.387,36627.164,40165.06,41035.4,47648.652,48164.156,52156.113,101799.0
ID102,2014-08-31,42271.0,38484.523,37411.11,35397.566,46057.477,47130.89,49144.434,45092.4,39732.77,40771.414,40954.4,47835.5,48910.09,51176.918,44614.11,35412.965,38574.844,40212.547,47456.297,48325.47,50237.08,43573.785,34449.203,37866.08,39439.84,47898.164,49689.48,55776.09,43416.055,35113.742,39234.14,39780.56,46615.227,46807.195,50424.37,109528.0
ID102,2014-09-07,45211.0,41424.523,40351.11,38337.566,48997.477,50070.89,52084.434,44517.66,39612.312,40255.895,41015.31,48110.918,48508.562,51486.36,44169.36,34927.66,38547.195,39933.965,47212.887,48159.625,50466.29,42561.496,33759.785,36845.727,38477.387,47237.902,48917.715,54715.39,41842.816,34643.35,37876.027,38748.605,45092.29,45830.773,49805.434,109432.0
ID102,2014-09-14,45849.0,42062.523,40989.11,38975.566,49635.477,50708.89,52722.434,44028.863,38918.496,39444.45,39898.78,47084.992,47551.824,50438.895,43879.11,34820.355,37936.8,39582.3,47094.074,47966.633,51400.707,41621.215,33042.91,36126.52,37406.383,46495.227,48327.85,53998.367,41499.117,34421.184,37659.91,38137.484,44625.754,45072.13,47739.062,112451.0
ID102,2014-09-21,44782.0,40995.523,39922.11,37908.566,48568.477,49641.89,51655.434,42869.09,38249.58,39354.723,39691.27,46617.33,46779.332,49316.5,43704.312,34562.664,37417.402,39018.707,47085.758,48021.734,50296.883,40672.746,32559.45,35536.05,36546.984,45532.074,47419.19,52530.133,40669.258,34684.047,36877.707,37693.71,43683.29,44163.434,47704.664,111401.0
