unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
m10,2023-10-01,35064.0,26303.389,23819.877,19161.223,43824.61,46308.12,50966.777,40301.773,40291.637,9583.934,20621.178,24510.068,56876.516,61523.836,68980.29,39505.766,33277.445,41404.734,41560.094,13637.885,21804.006,25555.307,56708.78,62018.4,68206.234,40944.453,33088.305,36757.203,36902.67,13636.787,21510.89,25058.643,48387.08,50942.72,55438.586,36604.96,29715.992,38530.88,39113.414,20690.977,24318.531,27468.885,48910.6,51984.605,57069.89,38463.945,28830.248,29693.02,30983.871,9916.456,15144.256,17554.246,38811.83,43685.895,49935.285,161014.9254
m10,2023-11-01,40463.0,31702.389,29218.877,24560.223,49223.61,51707.12,56365.777,40030.004,39683.26,10348.309,18291.842,22847.648,57615.65,63580.047,72303.664,39791.79,33673.277,41709.477,41415.086,15570.156,22700.986,26223.477,56773.57,61220.97,70458.945,41507.734,32545.805,38280.816,38449.055,13570.655,20636.154,24708.637,50875.93,55863.875,62912.47,38277.453,30599.05,41280.29,41287.992,18824.717,26088.104,29231.36,53058.664,56014.29,63334.14,41329.277,29662.576,28179.404,29207.092,8317.068,15231.332,18525.408,38759.03,43287.203,46446.133,199405.116
m100,2022-12-01,11455.0,9936.581,9506.131,8698.677,12973.419,13403.869,14211.323,10790.288,10707.654,2139.3062,4287.1113,5581.9272,16246.303,17561.574,19660.938,10651.478,5355.1865,10017.018,10042.592,2362.5237,4643.645,5595.2197,14421.968,15492.776,18052.807,10050.673,4620.3433,6380.355,6359.2314,2047.6318,3324.5872,4078.4219,8825.385,9501.062,10809.693,6418.019,3390.813,6046.1387,6097.6924,1292.2277,2637.746,3366.253,8705.485,9369.597,10748.114,6087.39,3373.4893,9569.002,9507.48,3675.2812,5113.9907,5983.353,13096.373,14049.476,14401.017,84685.0
m100,2023-01-01,3441.0,1922.5814,1492.1309,684.6772,4959.4185,5389.869,6197.3228,5048.477,5016.4414,-1230.2213,746.21906,1591.6875,8402.725,9593.759,11225.875,5047.113,4078.7827,4415.2266,4331.947,410.26624,1718.0289,2354.0386,6677.1196,7284.4487,8480.246,4392.3228,3086.7515,4663.1943,4715.617,636.5804,1735.8506,2368.7717,6963.9307,7790.802,8917.8955,4598.5234,3092.9968,4926.027,4911.6597,1890.0066,2689.9434,3198.3345,6667.4727,7184.535,8078.5996,4888.7964,2696.0845,4430.961,4235.623,-1181.7823,632.8797,1325.5981,7511.514,8765.099,10711.854,72779.0
m100,2023-02-01,2568.0,1049.5814,619.13086,-188.32281,4086.4185,4516.869,5324.3228,3835.0894,3859.6235,-1992.0001,-179.04602,851.4084,6846.6094,7569.519,9133.908,3848.1655,3774.603,3871.3325,3807.8706,83.65405,1245.3574,1837.1066,6068.1055,6695.1714,8052.157,3887.7344,3116.1384,3536.0,3586.3193,5.838135,1143.0566,1562.3564,5357.286,5964.141,7405.644,3567.0503,2812.811,3436.127,3431.291,1033.2156,1795.4446,2147.0376,4710.6772,5166.7085,5787.2725,3410.1592,2356.2302,3753.3213,3857.0469,-2145.227,-595.62317,219.96924,6916.015,7748.4136,8891.2,106548.0
m100,2023-03-01,3117.0,1598.5814,1168.1309,360.6772,4635.4185,5065.869,5873.3228,4695.0513,4532.8096,-765.1769,638.1797,1457.9961,8123.982,9015.446,10626.74,4727.4937,3766.2012,4376.529,4296.847,936.3513,1877.6276,2337.3728,6423.1763,7038.731,8049.841,4439.749,2954.1128,3614.8306,3668.8896,-41.032104,1140.8354,1640.553,5612.0093,6143.0273,6912.109,3619.7861,2929.4326,3237.041,3214.8306,1611.1173,2036.8767,2273.021,4258.1685,4490.841,5012.564,3235.9717,2117.6409,4093.1338,4225.064,-2146.149,-461.33313,114.78479,7342.4526,9096.748,9788.701,105057.0
m100,2023-04-01,3350.0,1831.5814,1401.1309,593.6772,4868.4185,5298.869,6106.3228,4989.7344,4989.925,-1015.91394,823.4143,1984.3452,8121.746,8953.153,10508.949,4919.6143,3765.1792,4432.48,4408.4146,1402.706,2160.5347,2678.102,6147.286,6495.8633,7357.188,4465.257,2636.9692,3540.2344,3565.9648,-240.16956,947.69946,1465.0995,5570.6733,6196.518,7557.719,3573.401,3054.7808,3291.9343,3278.8887,1340.5067,1877.9373,2193.9688,4327.058,4728.474,5176.9004,3276.0293,2235.5063,4021.519,4212.764,-3162.753,-684.5409,23.135498,8204.818,8444.793,10142.133,92703.0
m100,2023-05-01,2801.0,1282.5814,852.13086,44.67718,4319.4185,4749.869,5557.3228,4477.1294,4432.901,-830.4523,590.2679,1335.7902,7748.0244,8598.225,10296.959,4471.644,3887.9692,4735.7017,4736.022,624.6471,1915.7386,2486.9465,7001.501,7655.0845,8455.857,4710.0605,3089.7764,4285.329,4217.224,-177.37231,1210.3601,1889.1877,6784.6494,7492.8667,8735.522,4408.059,3348.0557,3240.8645,3213.083,1209.596,1752.7836,2120.7676,4407.7124,4742.895,5251.257,3239.884,2261.1772,3783.0479,3789.73,-1931.4745,-453.87036,233.64453,7174.57,8649.54,9613.634,102484.0
m100,2023-06-01,6329.0,4810.5815,4380.131,3572.6772,7847.4185,8277.869,9085.323,10161.304,10257.308,690.44574,3463.539,4822.1123,15461.267,16425.736,19102.34,9994.007,5391.789,9938.6455,9913.268,1741.317,3477.1353,4685.4893,15145.603,16487.203,19175.664,9888.46,5245.7637,8374.077,8322.9375,1075.2415,3003.1113,4054.334,12552.559,13571.601,16165.29,8188.8066,4618.4497,6417.829,6441.7886,1652.1836,2904.0308,3763.8618,9125.968,9952.942,11709.156,6532.4946,3499.2485,7906.3003,7658.934,2068.0828,3311.179,4378.8413,11397.531,13377.863,15406.317,101753.0
m100,2023-07-01,13828.0,12309.581,11879.131,11071.677,15346.419,15776.869,16584.322,12251.761,12319.809,785.9332,3798.0396,5861.1904,18598.143,20344.36,23695.057,12105.73,6149.3906,12377.182,12408.427,3922.401,5936.421,7485.09,17460.674,18752.72,22011.906,12219.502,5339.615,12087.134,12034.453,1647.0405,4755.7744,6373.8936,17813.037,19725.896,23848.45,12114.75,5854.9766,11450.558,11534.918,3115.5957,5610.174,6990.391,15867.898,17218.855,19736.193,11310.848,4694.5576,10339.9795,10234.314,4084.671,4797.7803,5781.4194,15033.864,16244.929,17543.543,86872.0
m100,2023-08-01,4275.0,2756.5815,2326.1309,1518.6771,5793.4185,6223.869,7031.3228,5167.707,5110.5747,-1832.6293,318.3324,1349.3809,9099.257,10453.578,12082.614,5195.399,4410.157,5346.2295,5341.3174,-370.0028,1616.4667,2346.5757,8242.293,9054.357,10993.979,5218.0435,3747.0605,6238.0566,6267.3926,-690.765,1671.042,2769.3154,9699.489,10691.65,13071.882,6218.405,4193.349,6010.053,6009.384,1815.7971,2817.249,3611.8076,8321.541,9243.186,10506.416,6109.2856,3268.2488,5033.928,5005.2026,-235.26257,632.00934,1325.4229,8656.132,9456.767,10446.879,87775.0
m100,2023-09-01,2727.0,1208.5814,778.13086,-29.322817,4245.4185,4675.869,5483.3228,4298.29,4286.4087,-1768.3558,-133.84607,797.4684,7724.685,8778.903,10046.006,4309.76,4005.495,4024.046,4024.1611,-304.44946,984.77075,1721.4393,6284.604,6950.842,7985.819,3979.245,3136.6265,2883.0508,2892.7266,-1478.0133,-74.213135,607.40485,5239.5176,5849.328,6782.9893,2997.4287,3138.844,2972.6553,2984.175,-210.51917,502.15552,1036.105,4853.468,5361.552,6315.3315,3014.2383,2801.567,4141.0205,3860.9824,-1257.6864,-195.53772,533.08044,7971.2114,9343.657,12567.756,116104.0
m100,2023-10-01,2627.0,1108.5814,678.13086,-129.32281,4145.4185,4575.869,5383.3228,3181.7021,3141.88,-2546.629,-652.37024,220.34204,6224.7036,7292.5874,8269.237,3233.371,3808.1055,3015.1287,2994.6863,-124.941284,852.52454,1252.1613,4800.4033,5397.215,6286.5757,3027.1558,2835.3425,3697.3735,3719.4048,-986.8612,396.94177,1135.8993,6185.5137,6995.983,8403.92,3726.3296,3363.505,2632.0376,2647.9587,114.44202,890.3707,1285.7917,4012.0762,4430.9546,5296.937,2661.3022,2437.3887,3808.4482,3939.294,-1969.0028,-1137.0787,-318.84802,7275.9355,8098.9243,8939.391,108333.0
m100,2023-11-01,2623.0,1104.5814,674.13086,-133.32281,4141.4185,4571.869,5379.3228,4371.718,4437.7666,-2350.0278,-508.8899,667.27185,8076.8027,8955.227,10973.407,4361.241,4404.377,4227.343,4256.576,269.41296,1548.7966,2067.781,6436.513,6966.578,8108.3296,4187.1924,3107.795,3592.975,3600.94,-1059.3602,364.86298,1087.2285,5984.5825,6614.9106,7798.4995,3505.1704,3287.6255,3342.9326,3333.7222,214.58191,1161.668,1592.0076,4973.699,5585.3906,6635.0737,3389.0122,2748.023,4243.294,4123.9424,-1400.8917,-73.48328,868.62756,8153.345,9464.164,10386.428,93932.0
m101,2022-12-01,4438.0,3869.9712,3708.943,3406.8809,5006.029,5167.057,5469.119,4737.9287,4710.4424,2693.0193,3282.3447,3671.2732,5826.4736,6185.1387,6577.1504,4717.394,2331.2388,4421.8145,4417.255,2799.4854,3246.2258,3550.1475,5329.665,5589.9033,5989.8506,4417.497,2194.1694,4246.8423,4257.373,2893.2354,3269.6914,3445.5435,5056.497,5264.3486,5698.6045,4212.9873,2087.5908,4130.2964,4139.9844,2319.7544,2803.9216,3093.114,5169.992,5461.8335,5933.284,4136.037,2272.8755,4133.544,4105.128,2749.504,3124.9602,3307.5098,4935.776,5157.788,5368.834,26049.0
m101,2023-01-01,2623.0,2054.9712,1893.943,1591.8807,3191.0288,3352.057,3654.1191,3472.9048,3468.5095,2070.4114,2504.4905,2691.369,4210.037,4422.0547,4917.747,3442.9043,2055.609,3193.4116,3188.0005,1876.5876,2230.464,2450.4993,3948.749,4114.582,4472.805,3209.043,2019.9043,2674.1787,2682.4893,1496.7445,1859.4335,2046.4758,3313.1704,3465.6335,3793.4614,2680.736,1973.0083,3274.003,3276.0288,1869.2751,2342.7012,2544.4165,3984.8381,4189.952,4534.672,3285.877,2026.9304,3315.5986,3380.2505,1793.7986,2225.5986,2548.9766,4080.9138,4146.074,4554.0234,22309.0
m101,2023-02-01,2580.0,2011.9713,1850.943,1548.8807,3148.0288,3309.057,3611.1191,3223.1313,3219.858,2040.4501,2383.3296,2584.4158,3852.8184,4031.3584,4340.927,3216.9746,1975.8135,3153.5693,3136.7983,1904.8604,2285.2893,2488.0122,3849.4214,4005.2146,4307.3525,3135.4473,2020.2769,2497.6128,2500.6606,1674.7437,1924.8541,2037.5984,2962.6006,3055.0513,3364.417,2502.6538,1823.5305,3149.418,3167.5254,1948.5552,2275.2456,2472.79,3796.38,3970.4946,4310.1504,3170.4146,1974.3008,3008.2192,2988.5244,1670.2189,2009.9153,2312.544,3797.5166,3956.1365,4045.3003,31849.0
m101,2023-03-01,3288.0,2719.9712,2558.943,2256.8809,3856.0288,4017.057,4319.119,3789.1929,3803.2483,2413.4019,2841.4805,3035.3557,4572.49,4812.4663,5132.491,3783.9707,2068.0718,3781.907,3767.7268,2254.4436,2733.2446,2951.2095,4641.07,4852.037,5151.6343,3754.9866,2116.3188,3257.9824,3251.2217,2301.2085,2553.715,2702.3696,3808.9517,3926.2786,4260.6914,3253.6423,1897.0692,3404.7627,3428.489,2297.9893,2667.2944,2800.8901,3996.5244,4195.4775,4389.0894,3397.959,1927.8793,3346.8896,3371.8918,1558.9181,2375.0352,2487.043,4107.72,4403.4185,4697.2153,28788.0
